config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
7a9288fa8ec9d59a,random,relative_return,window_return,raw,5,fixed_pretraining_epoch_500,ema,True,0.001,2025-04-01T00:00:00,2025-12-31T00:00:00,15,results/normalization_pilot_window_return/random/NVDA/seed_42/last_model_comparison_20260827_074613.csv;results/normalization_pilot_window_return/random/NVDA/seed_44/last_model_comparison_20260827_074631.csv;results/normalization_pilot_window_return/random/NVDA/seed_46/last_model_comparison_20260827_074650.csv
