forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,24,2,25,0.005470594856888056,True
relative_return,24,3,26,-0.021691132336854935,True
relative_return,24,4,27,-0.06322352588176727,True
relative_return,24,5,28,-0.013173893094062805,True
relative_return,25,1,25,-0.06397999823093414,True
relative_return,25,2,26,-0.028583241626620293,True
relative_return,25,3,27,-0.058434635400772095,True
relative_return,25,4,28,-0.0951162576675415,True
relative_return,25,5,29,-0.06252621114253998,True
relative_return,26,1,26,-0.043047867715358734,True
relative_return,26,2,27,-0.00181212043389678,True
relative_return,26,3,28,-0.02892153151333332,True
relative_return,26,4,29,-0.06734228134155273,True
relative_return,26,5,30,-0.02713576704263687,True
relative_return,27,1,27,-0.030010584741830826,True
relative_return,27,2,28,0.004408820066601038,True
relative_return,27,3,29,-0.029596325010061264,True
relative_return,27,4,30,-0.056271590292453766,True
relative_return,27,5,31,-0.014142937958240509,True
relative_return,28,1,28,-0.05085773766040802,True
relative_return,28,2,29,-0.013919850811362267,True
relative_return,28,3,30,-0.05009543150663376,True
relative_return,28,4,31,-0.07328212261199951,True
relative_return,28,5,32,-0.04214046150445938,True
relative_return,29,1,29,-0.04712805896997452,True
relative_return,29,2,30,-0.018296154215931892,True
relative_return,29,3,31,-0.057899024337530136,True
relative_return,29,4,32,-0.09410080313682556,True
relative_return,29,5,33,-0.060743577778339386,True
relative_return,30,1,30,-0.03902121260762215,True
relative_return,30,2,31,0.009606430307030678,True
relative_return,30,3,32,-0.013632237911224365,True
relative_return,30,4,33,-0.054721347987651825,True
relative_return,30,5,34,-0.0143752321600914,True
relative_return,31,1,31,-0.022403504699468613,True
relative_return,31,2,32,0.012110812589526176,True
relative_return,31,3,33,-0.019366078078746796,True
relative_return,31,4,34,-0.05039502680301666,True
relative_return,31,5,35,-0.020168446004390717,True
relative_return,32,1,32,-0.03608761727809906,True
relative_return,32,2,33,-0.008075188845396042,True
relative_return,32,3,34,-0.043817512691020966,True
relative_return,32,4,35,-0.07628216594457626,True
relative_return,32,5,36,-0.048290401697158813,True
relative_return,33,1,33,-0.01991826668381691,True
relative_return,33,2,34,0.003833543974906206,True
relative_return,33,3,35,-0.023737620562314987,True
relative_return,33,4,36,-0.05788134038448334,True
relative_return,33,5,37,-0.01880308985710144,True
relative_return,34,1,34,-0.047565706074237823,True
relative_return,34,2,35,-0.01150878332555294,True
relative_return,34,3,36,-0.041173532605171204,True
relative_return,34,4,37,-0.09253229200839996,True
relative_return,34,5,38,-0.05675628036260605,True
relative_return,35,1,35,-0.04532516002655029,True
relative_return,35,2,36,-0.008991902694106102,True
relative_return,35,3,37,-0.045048788189888,True
relative_return,35,4,38,-0.08311662077903748,True
relative_return,35,5,39,-0.04366569221019745,True
relative_return,36,1,36,-0.048247627913951874,True
relative_return,36,2,37,-0.013167524710297585,True
relative_return,36,3,38,-0.04810699447989464,True
relative_return,36,4,39,-0.08539741486310959,True
relative_return,36,5,40,-0.04831088334321976,True
relative_return,37,1,37,-0.04957810416817665,True
relative_return,37,2,38,-0.010621510446071625,True
relative_return,37,3,39,-0.047874242067337036,True
relative_return,37,4,40,-0.0780322477221489,True
relative_return,37,5,41,-0.04644526541233063,True
relative_return,38,1,38,-0.06195491924881935,True
relative_return,38,2,39,-0.03210442140698433,True
relative_return,38,3,40,-0.07045327126979828,True
relative_return,38,4,41,-0.11153359711170197,True
relative_return,38,5,42,-0.07545360177755356,True
relative_return,39,1,39,-0.03635716065764427,True
relative_return,39,2,40,-0.0026603913865983486,True
