forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,0,1,0,0.067315012216568,True
relative_return,0,2,1,0.07387350499629974,True
relative_return,0,3,2,0.15316283702850342,True
relative_return,0,4,3,0.031725458800792694,True
relative_return,0,5,4,0.10083039104938507,True
relative_return,1,1,1,0.11223185062408447,True
relative_return,1,2,2,0.12314417958259583,True
relative_return,1,3,3,0.2580650746822357,True
relative_return,1,4,4,0.0897877886891365,True
relative_return,1,5,5,0.21558775007724762,True
relative_return,2,1,2,0.07411915063858032,True
relative_return,2,2,3,0.06344486027956009,True
relative_return,2,3,4,0.15808933973312378,True
relative_return,2,4,5,0.07011070847511292,True
relative_return,2,5,6,0.049440428614616394,True
relative_return,3,1,3,0.09409625828266144,True
relative_return,3,2,4,0.0837734267115593,True
relative_return,3,3,5,0.17991849780082703,True
relative_return,3,4,6,0.052776142954826355,True
relative_return,3,5,7,0.10863815248012543,True
relative_return,4,1,4,0.05973520129919052,True
relative_return,4,2,5,0.05176273360848427,True
relative_return,4,3,6,0.13283003866672516,True
relative_return,4,4,7,0.07161595672369003,True
relative_return,4,5,8,0.1284983903169632,True
relative_return,5,1,5,0.01856818050146103,True
relative_return,5,2,6,0.03252636641263962,True
relative_return,5,3,7,0.07972901314496994,True
relative_return,5,4,8,0.06584130972623825,True
relative_return,5,5,9,0.07114571332931519,True
relative_return,6,1,6,-0.016016021370887756,True
relative_return,6,2,7,0.027208702638745308,True
relative_return,6,3,8,0.008819187991321087,True
relative_return,6,4,9,0.011532418429851532,True
relative_return,6,5,10,0.02525518462061882,True
relative_return,7,1,7,-0.03328517824411392,True
relative_return,7,2,8,0.004423441365361214,True
relative_return,7,3,9,-0.03381631523370743,True
relative_return,7,4,10,0.004678208380937576,True
relative_return,7,5,11,0.000378582626581192,True
relative_return,8,1,8,-0.030432647094130516,True
relative_return,8,2,9,0.021321427077054977,True
relative_return,8,3,10,-0.012731583788990974,True
relative_return,8,4,11,0.015286661684513092,True
relative_return,8,5,12,0.00499231182038784,True
relative_return,9,1,9,-0.04831419885158539,True
relative_return,9,2,10,0.0034082885831594467,True
relative_return,9,3,11,-0.04806964099407196,True
relative_return,9,4,12,-0.004553345963358879,True
relative_return,9,5,13,0.020727088674902916,True
relative_return,10,1,10,-0.03490506857633591,True
relative_return,10,2,11,0.009057186543941498,True
relative_return,10,3,12,-0.055064015090465546,True
relative_return,10,4,13,-0.004404671490192413,True
relative_return,10,5,14,-0.0043954141438007355,True
relative_return,11,1,11,-0.04230944812297821,True
relative_return,11,2,12,0.0013834591954946518,True
