forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,24,5,28,-0.016229331493377686,True
relative_return,25,1,25,0.06488972902297974,True
relative_return,25,2,26,0.06912529468536377,True
relative_return,25,3,27,-0.040438830852508545,True
relative_return,25,4,28,-0.020619556307792664,True
relative_return,25,5,29,-0.007531940937042236,True
relative_return,26,1,26,0.06613979488611221,True
relative_return,26,2,27,0.06453962624073029,True
relative_return,26,3,28,-0.029585644602775574,True
relative_return,26,4,29,-0.016247674822807312,True
relative_return,26,5,30,-0.01720292679965496,True
relative_return,27,1,27,0.06930714845657349,True
relative_return,27,2,28,0.05470186471939087,True
relative_return,27,3,29,-0.020675674080848694,True
relative_return,27,4,30,-0.008146382868289948,True
relative_return,27,5,31,-0.001874028705060482,True
relative_return,28,1,28,0.05952625721693039,True
relative_return,28,2,29,0.07714775204658508,True
relative_return,28,3,30,-0.044196903705596924,True
relative_return,28,4,31,-0.009963691234588623,True
relative_return,28,5,32,0.009763900190591812,True
relative_return,29,1,29,0.05802582949399948,True
relative_return,29,2,30,0.08390139788389206,True
relative_return,29,3,31,-0.05160287022590637,True
relative_return,29,4,32,-0.005866058170795441,True
relative_return,29,5,33,-0.008168905973434448,True
relative_return,30,1,30,0.07161874324083328,True
relative_return,30,2,31,0.05786609649658203,True
relative_return,30,3,32,-0.013418234884738922,True
relative_return,30,4,33,-0.0241222083568573,True
relative_return,30,5,34,-0.03356616944074631,True
relative_return,31,1,31,0.07340285181999207,True
relative_return,31,2,32,0.07390564680099487,True
relative_return,31,3,33,-0.04924406856298447,True
relative_return,31,4,34,-0.011203188449144363,True
relative_return,31,5,35,0.011860632337629795,True
relative_return,32,1,32,0.07617922127246857,True
relative_return,32,2,33,0.06912228465080261,True
relative_return,32,3,34,-0.0405658558011055,True
relative_return,32,4,35,-0.01523519679903984,True
relative_return,32,5,36,0.01896902173757553,True
relative_return,33,1,33,0.08586330711841583,True
relative_return,33,2,34,0.07448455691337585,True
relative_return,33,3,35,-0.04413419961929321,True
relative_return,33,4,36,-0.007594376802444458,True
