model,forecast_target,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,relative_return,17,5,21,0.0,0.05169236660003662,-0.05169236660003662,0.05169236660003662,0.0026721007647125816
naive_last,relative_return,18,1,18,0.0,-0.0035030245780944824,0.0035030245780944824,0.0035030245780944824,1.2271181194734027e-05
naive_last,relative_return,18,2,19,0.0,0.0025178194046020508,-0.0025178194046020508,0.0025178194046020508,6.3394145541906255e-06
naive_last,relative_return,18,3,20,0.0,-0.006075561046600342,0.006075561046600342,0.006075561046600342,3.691244203096744e-05
naive_last,relative_return,18,4,21,0.0,-0.003721892833709717,0.003721892833709717,0.003721892833709717,1.3852486265619746e-05
naive_last,relative_return,18,5,22,0.0,-0.01231527328491211,0.01231527328491211,0.01231527328491211,0.0001516659560820699
naive_last,relative_return,19,1,19,0.0,0.008645057678222656,-0.008645057678222656,0.008645057678222656,7.47370222597965e-05
naive_last,relative_return,19,2,20,0.0,-0.02665555477142334,0.02665555477142334,0.02665555477142334,0.0007105186001723496
naive_last,relative_return,19,3,21,0.0,-0.02798563241958618,0.02798563241958618,0.02798563241958618,0.0007831956219241931
naive_last,relative_return,19,4,22,0.0,-0.03031313419342041,0.03031313419342041,0.03031313419342041,0.0009188861046283137
naive_last,relative_return,19,5,23,0.0,-0.013632535934448242,0.013632535934448242,0.013632535934448242,0.0001858460360040226
naive_last,relative_return,20,1,20,0.0,0.010225296020507812,-0.010225296020507812,0.010225296020507812,0.0001045566787070129
naive_last,relative_return,20,2,21,0.0,0.02123713493347168,-0.02123713493347168,0.02123713493347168,0.00045101590018248316
naive_last,relative_return,20,3,22,0.0,0.02028203010559082,-0.02028203010559082,0.02028203010559082,0.0004113607452040924
naive_last,relative_return,20,4,23,0.0,0.012247800827026367,-0.012247800827026367,0.012247800827026367,0.00015000862509850776
naive_last,relative_return,20,5,24,0.0,-0.02140575647354126,0.02140575647354126,0.02140575647354126,0.00045820641020455355
naive_last,relative_return,21,1,21,0.0,-0.01951998472213745,0.01951998472213745,0.01951998472213745,0.0003810298035524795
naive_last,relative_return,21,2,22,0.0,-0.02043861150741577,0.02043861150741577,0.02043861150741577,0.0004177368403510684
naive_last,relative_return,21,3,23,0.0,-0.014467716217041016,0.014467716217041016,0.014467716217041016,0.0002093148125368316
naive_last,relative_return,21,4,24,0.0,-0.04110682010650635,0.04110682010650635,0.04110682010650635,0.0016897706592686745
naive_last,relative_return,21,5,25,0.0,-0.033700764179229736,0.033700764179229736,0.033700764179229736,0.0011357415062640541
naive_last,relative_return,22,1,22,0.0,0.014556407928466797,-0.014556407928466797,0.014556407928466797,0.00021188901177993102
naive_last,relative_return,22,2,23,0.0,0.05359160900115967,-0.05359160900115967,0.05359160900115967,0.002872060555333178
naive_last,relative_return,22,3,24,0.0,0.05264091491699219,-0.05264091491699219,0.05264091491699219,0.0027710659232980106
naive_last,relative_return,22,4,25,0.0,0.05650293827056885,-0.05650293827056885,0.05650293827056885,0.0031925820332077137
naive_last,relative_return,22,5,26,0.0,0.05608701705932617,-0.05608701705932617,0.05608701705932617,0.003145753482613145
naive_last,relative_return,23,1,23,0.0,-0.01614624261856079,0.01614624261856079,0.01614624261856079,0.00026070115069742883
naive_last,relative_return,23,2,24,0.0,-0.041969120502471924,0.041969120502471924,0.041969120502471924,0.0017614070757510092
naive_last,relative_return,23,3,25,0.0,-0.008495032787322998,0.008495032787322998,0.008495032787322998,7.216558205769275e-05
naive_last,relative_return,23,4,26,0.0,-0.0060759782791137695,0.0060759782791137695,0.0060759782791137695,3.6917512048262324e-05
naive_last,relative_return,23,5,27,0.0,0.03296768665313721,-0.03296768665313721,0.03296768665313721,0.0010868683632594411
naive_last,relative_return,24,1,24,0.0,-0.028212010860443115,0.028212010860443115,0.028212010860443115,0.0007959175567897603
naive_last,relative_return,24,2,25,0.0,-0.03616362810134888,0.03616362810134888,0.03616362810134888,0.0013078079974526702
naive_last,relative_return,24,3,26,0.0,-0.03224223852157593,0.03224223852157593,0.03224223852157593,0.0010395619448821947
naive_last,relative_return,24,4,27,0.0,-0.029519081115722656,0.029519081115722656,0.029519081115722656,0.0008713761499166139
naive_last,relative_return,24,5,28,0.0,-0.00958549976348877,0.00958549976348877,0.00958549976348877,9.188180571584326e-05
naive_last,relative_return,25,1,25,0.0,0.02601039409637451,-0.02601039409637451,0.02601039409637451,0.000676540601048714
naive_last,relative_return,25,2,26,0.0,0.029639840126037598,-0.029639840126037598,0.029639840126037598,0.0008785201226970685
naive_last,relative_return,25,3,27,0.0,0.03871321678161621,-0.03871321678161621,0.03871321678161621,0.001498713153580411
naive_last,relative_return,25,4,28,0.0,0.03172934055328369,-0.03172934055328369,0.03172934055328369,0.001006751051946253
naive_last,relative_return,25,5,29,0.0,0.02029132843017578,-0.02029132843017578,0.02029132843017578,0.00041173800946125994
naive_last,relative_return,26,1,26,0.0,-0.002694845199584961,0.002694845199584961,0.002694845199584961,7.262190649726108e-06
naive_last,relative_return,26,2,27,0.0,0.01924121379852295,-0.01924121379852295,0.01924121379852295,0.00037022430844046994
naive_last,relative_return,26,3,28,0.0,0.03788948059082031,-0.03788948059082031,0.03788948059082031,0.0014356127394421492
naive_last,relative_return,26,4,29,0.0,-0.012827396392822266,0.012827396392822266,0.012827396392822266,0.00016454209821858967
naive_last,relative_return,26,5,30,0.0,0.014983415603637695,-0.014983415603637695,0.014983415603637695,0.00022450274315133356
naive_last,relative_return,27,1,27,0.0,-0.04402083158493042,0.04402083158493042,0.04402083158493042,0.0019378336134288077
naive_last,relative_return,27,2,28,0.0,-0.04508286714553833,0.04508286714553833,0.04508286714553833,0.0020324649100622594
naive_last,relative_return,27,3,29,0.0,-0.034568846225738525,0.034568846225738525,0.034568846225738525,0.0011950051293787567
naive_last,relative_return,27,4,30,0.0,-0.027081608772277832,0.027081608772277832,0.027081608772277832,0.0007334135336947156
naive_last,relative_return,27,5,31,0.0,-0.03016144037246704,0.03016144037246704,0.03016144037246704,0.0009097124853418848
naive_last,relative_return,28,1,28,0.0,-0.008103370666503906,0.008103370666503906,0.008103370666503906,6.566461615875596e-05
naive_last,relative_return,28,2,29,0.0,-0.012921571731567383,0.012921571731567383,0.012921571731567383,0.0001669670160140413
naive_last,relative_return,28,3,30,0.0,-0.0026280879974365234,0.0026280879974365234,0.0026280879974365234,6.906846522269916e-06
naive_last,relative_return,28,4,31,0.0,0.019820332527160645,-0.019820332527160645,0.019820332527160645,0.00039284558148722226
naive_last,relative_return,28,5,32,0.0,0.04845595359802246,-0.04845595359802246,0.04845595359802246,0.002347979439093706
naive_last,relative_return,29,1,29,0.0,0.04981982707977295,-0.04981982707977295,0.04981982707977295,0.002482015170258478
naive_last,relative_return,29,2,30,0.0,0.08120524883270264,-0.08120524883270264,0.08120524883270264,0.006594292437981153
naive_last,relative_return,29,3,31,0.0,0.059533119201660156,-0.059533119201660156,0.059533119201660156,0.003544192281879077
naive_last,relative_return,29,4,32,0.0,0.057444214820861816,-0.057444214820861816,0.057444214820861816,0.0032998378163853204
naive_last,relative_return,29,5,33,0.0,0.08036971092224121,-0.08036971092224121,0.08036971092224121,0.006459290433724618
naive_last,relative_return,30,1,30,0.0,-0.03958815336227417,0.03958815336227417,0.03958815336227417,0.0015672218866349397
naive_last,relative_return,30,2,31,0.0,-0.056409478187561035,0.056409478187561035,0.056409478187561035,0.003182029229392924
naive_last,relative_return,30,3,32,0.0,-0.09087395668029785,0.09087395668029785,0.09087395668029785,0.00825807600273265
naive_last,relative_return,30,4,33,0.0,-0.09053564071655273,0.09053564071655273,0.09053564071655273,0.008196702239956721
naive_last,relative_return,30,5,34,0.0,-0.037848055362701416,0.037848055362701416,0.037848055362701416,0.0014324752947381114
naive_last,relative_return,31,1,31,0.0,-0.02959054708480835,0.02959054708480835,0.02959054708480835,0.0008756004767782599
naive_last,relative_return,31,2,32,0.0,-0.026375293731689453,0.026375293731689453,0.026375293731689453,0.000695656119432897
naive_last,relative_return,31,3,33,0.0,-0.06124091148376465,0.06124091148376465,0.06124091148376465,0.003750449239362297
naive_last,relative_return,31,4,34,0.0,-0.04461193084716797,0.04461193084716797,0.04461193084716797,0.001990224373912497
naive_last,relative_return,31,5,35,0.0,-0.06254708766937256,0.06254708766937256,0.06254708766937256,0.003912138175920177
naive_last,relative_return,32,1,32,0.0,-0.02808147668838501,0.02808147668838501,0.02808147668838501,0.0007885693330003107
naive_last,relative_return,32,2,33,0.0,-0.00042873620986938477,0.00042873620986938477,0.00042873620986938477,1.8381473765316514e-07
naive_last,relative_return,32,3,34,0.0,-0.0319400429725647,0.0319400429725647,0.0319400429725647,0.0010201663450892795
naive_last,relative_return,32,4,35,0.0,-0.041371941566467285,0.041371941566467285,0.041371941566467285,0.0017116375489791835
naive_last,relative_return,32,5,36,0.0,-0.02170419692993164,0.02170419692993164,0.02170419692993164,0.00047107216437325405
naive_last,relative_return,33,1,33,0.0,-0.025910675525665283,0.025910675525665283,0.025910675525665283,0.0006713631061963099
naive_last,relative_return,33,2,34,0.0,-0.012544572353363037,0.012544572353363037,0.012544572353363037,0.00015736629552876025
naive_last,relative_return,33,3,35,0.0,-0.030402660369873047,0.030402660369873047,0.030402660369873047,0.0009243217575658491
naive_last,relative_return,33,4,36,0.0,-0.014407038688659668,0.014407038688659668,0.014407038688659668,0.00020756276377653649
naive_last,relative_return,33,5,37,0.0,-0.005970954895019531,0.005970954895019531,0.005970954895019531,3.56523023583577e-05
naive_last,relative_return,34,1,34,0.0,-0.010305345058441162,0.010305345058441162,0.010305345058441162,0.00010620013677353768
naive_last,relative_return,34,2,35,0.0,0.010580778121948242,-0.010580778121948242,0.010580778121948242,0.00011195286566589857
naive_last,relative_return,34,3,36,0.0,0.00523531436920166,-0.00523531436920166,0.00523531436920166,2.7408516544369377e-05
naive_last,relative_return,34,4,37,0.0,0.022539377212524414,-0.022539377212524414,0.022539377212524414,0.0005080235251284648
naive_last,relative_return,34,5,38,0.0,0.019343018531799316,-0.019343018531799316,0.019343018531799316,0.0003741523659215318
naive_last,relative_return,35,1,35,0.0,-0.0064334869384765625,0.0064334869384765625,0.0064334869384765625,4.138975418754853e-05
naive_last,relative_return,35,2,36,0.0,-0.02184140682220459,0.02184140682220459,0.02184140682220459,0.0004770470519730452
naive_last,relative_return,35,3,37,0.0,-0.053792476654052734,0.053792476654052734,0.053792476654052734,0.0028936305445768085
naive_last,relative_return,35,4,38,0.0,-0.04692655801773071,0.04692655801773071,0.04692655801773071,0.0022021018473914467
naive_last,relative_return,35,5,39,0.0,-0.03919553756713867,0.03919553756713867,0.03919553756713867,0.001536290165176979
naive_last,relative_return,36,1,36,0.0,-0.038149893283843994,0.038149893283843994,0.038149893283843994,0.001455414357568685
naive_last,relative_return,36,2,37,0.0,-0.02014404535293579,0.02014404535293579,0.02014404535293579,0.00040578256318113404
naive_last,relative_return,36,3,38,0.0,0.018399715423583984,-0.018399715423583984,0.018399715423583984,0.00033854952766887436
naive_last,relative_return,36,4,39,0.0,0.03359222412109375,-0.03359222412109375,0.03359222412109375,0.0011284375214017928
naive_last,relative_return,36,5,40,0.0,0.06465232372283936,-0.06465232372283936,0.06465232372283936,0.0041799229627628165
naive_last,relative_return,37,1,37,0.0,-0.003171086311340332,0.003171086311340332,0.003171086311340332,1.0055788393970033e-05
naive_last,relative_return,37,2,38,0.0,0.00697636604309082,-0.00697636604309082,0.00697636604309082,4.866968316719067e-05
naive_last,relative_return,37,3,39,0.0,-0.005232334136962891,0.005232334136962891,0.005232334136962891,2.7377320520827197e-05
naive_last,relative_return,37,4,40,0.0,-0.008826255798339844,0.008826255798339844,0.008826255798339844,7.790279141772771e-05
naive_last,relative_return,37,5,41,0.0,-0.014322757720947266,0.014322757720947266,0.014322757720947266,0.0002051413887329545
naive_last,relative_return,38,1,38,0.0,0.012600541114807129,-0.012600541114807129,0.012600541114807129,0.00015877363638594488
naive_last,relative_return,38,2,39,0.0,0.008686304092407227,-0.008686304092407227,0.008686304092407227,7.545187878577053e-05
naive_last,relative_return,38,3,40,0.0,0.003967881202697754,-0.003967881202697754,0.003967881202697754,1.5744081238722174e-05
naive_last,relative_return,38,4,41,0.0,0.013994693756103516,-0.013994693756103516,0.013994693756103516,0.00019585145332712273
naive_last,relative_return,38,5,42,0.0,-0.007828474044799805,0.007828474044799805,0.007828474044799805,6.128500587010421e-05
naive_last,relative_return,39,1,39,0.0,-0.000972747802734375,0.000972747802734375,0.000972747802734375,9.462382877245545e-07
naive_last,relative_return,39,2,40,0.0,-0.0005403757095336914,0.0005403757095336914,0.0005403757095336914,2.920059074540404e-07
naive_last,relative_return,39,3,41,0.0,0.004161238670349121,-0.004161238670349121,0.004161238670349121,1.731590727160892e-05
naive_last,relative_return,39,4,42,0.0,-0.010268032550811768,0.010268032550811768,0.010268032550811768,0.00010543249246453001
naive_last,relative_return,39,5,43,0.0,0.010862588882446289,-0.010862588882446289,0.010862588882446289,0.00011799583722904572
naive_last,relative_return,40,1,40,0.0,-0.0043839216232299805,0.0043839216232299805,0.0043839216232299805,1.9218768798623387e-05
naive_last,relative_return,40,2,41,0.0,-0.048008501529693604,0.048008501529693604,0.048008501529693604,0.002304816219126593
naive_last,relative_return,40,3,42,0.0,-0.01994115114212036,0.01994115114212036,0.01994115114212036,0.0003976495088728882
naive_last,relative_return,40,4,43,0.0,-0.011815071105957031,0.011815071105957031,0.011815071105957031,0.0001395959052388207
naive_last,relative_return,40,5,44,0.0,0.0033146142959594727,-0.0033146142959594727,0.0033146142959594727,1.098666793097891e-05
naive_last,relative_return,41,1,41,0.0,-0.00639420747756958,0.00639420747756958,0.00639420747756958,4.088588926620673e-05
naive_last,relative_return,41,2,42,0.0,0.004529237747192383,-0.004529237747192383,0.004529237747192383,2.051399457059233e-05
naive_last,relative_return,41,3,43,0.0,0.020514726638793945,-0.020514726638793945,0.020514726638793945,0.0004208540090644419
naive_last,relative_return,41,4,44,0.0,0.025789976119995117,-0.025789976119995117,0.025789976119995117,0.0006651228682699184
naive_last,relative_return,41,5,45,0.0,0.018436670303344727,-0.018436670303344727,0.018436670303344727,0.00033991081187423333
naive_last,relative_return,42,1,42,0.0,-0.02888089418411255,0.02888089418411255,0.02888089418411255,0.000834106048873906
naive_last,relative_return,42,2,43,0.0,-0.05645376443862915,0.05645376443862915,0.05645376443862915,0.0031870275192922293
naive_last,relative_return,42,3,44,0.0,-0.0886307954788208,0.0886307954788208,0.0886307954788208,0.007855417907208562
naive_last,relative_return,42,4,45,0.0,-0.10071676969528198,0.10071676969528198,0.10071676969528198,0.010143867697852471
naive_last,relative_return,42,5,46,0.0,-0.02992725372314453,0.02992725372314453,0.02992725372314453,0.0008956405154094682
naive_last,relative_return,43,1,43,0.0,0.024971604347229004,-0.024971604347229004,0.024971604347229004,0.0006235810236745465
naive_last,relative_return,43,2,44,0.0,0.016881465911865234,-0.016881465911865234,0.016881465911865234,0.0002849838913334679
naive_last,relative_return,43,3,45,0.0,0.025025606155395508,-0.025025606155395508,0.025025606155395508,0.0006262809634449695
naive_last,relative_return,43,4,46,0.0,0.00825202465057373,-0.00825202465057373,0.00825202465057373,6.80959108336765e-05
naive_last,relative_return,43,5,47,0.0,-0.014023005962371826,0.014023005962371826,0.014023005962371826,0.0001966446962207158
naive_last,relative_return,44,1,44,0.0,0.011815547943115234,-0.011815547943115234,0.011815547943115234,0.00013960717319605465
naive_last,relative_return,44,2,45,0.0,0.02828073501586914,-0.02828073501586914,0.02828073501586914,0.0007997999730378069
naive_last,relative_return,44,3,46,0.0,0.027843117713928223,-0.027843117713928223,0.027843117713928223,0.0007752392040316636
naive_last,relative_return,44,4,47,0.0,0.038345932960510254,-0.038345932960510254,0.038345932960510254,0.0014704105746119467
naive_last,relative_return,44,5,48,0.0,0.04780924320220947,-0.04780924320220947,0.04780924320220947,0.0022857237355680127
naive_last,relative_return,45,1,45,0.0,0.006786704063415527,-0.006786704063415527,0.006786704063415527,4.605935204438083e-05
naive_last,relative_return,45,2,46,0.0,0.020934462547302246,-0.020934462547302246,0.020934462547302246,0.00043825172214440045
naive_last,relative_return,45,3,47,0.0,-0.03476899862289429,0.03476899862289429,0.03476899862289429,0.0012088832652388248
naive_last,relative_return,45,4,48,0.0,-0.0749673843383789,0.0749673843383789,0.0749673843383789,0.005620108714538219
naive_last,relative_return,45,5,49,0.0,-0.04735058546066284,0.04735058546066284,0.04735058546066284,0.0022420779434675353
naive_last,relative_return,46,1,46,0.0,-0.013316512107849121,0.013316512107849121,0.013316512107849121,0.00017732949471849224
naive_last,relative_return,46,2,47,0.0,0.0030688047409057617,-0.0030688047409057617,0.0030688047409057617,9.41756253780568e-06
naive_last,relative_return,46,3,48,0.0,0.004712820053100586,-0.004712820053100586,0.004712820053100586,2.221067285290701e-05
naive_last,relative_return,46,4,49,0.0,-0.025536954402923584,0.025536954402923584,0.025536954402923584,0.0006521360401769982
naive_last,relative_return,46,5,50,0.0,0.0009316205978393555,-0.0009316205978393555,0.0009316205978393555,8.679169383185581e-07
naive_last,relative_return,47,1,47,0.0,0.011606931686401367,-0.011606931686401367,0.011606931686401367,0.00013472086317278809
naive_last,relative_return,47,2,48,0.0,0.018505334854125977,-0.018505334854125977,0.018505334854125977,0.0003424474180633297
naive_last,relative_return,47,3,49,0.0,0.002682805061340332,-0.002682805061340332,0.002682805061340332,7.197442997153303e-06
