forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,0,1,0,-0.010767320170998573,True
relative_return,0,2,1,0.013663819059729576,True
relative_return,0,3,2,0.03222588449716568,True
relative_return,0,4,3,-0.0005383677780628204,True
relative_return,0,5,4,0.013996779918670654,True
relative_return,1,1,1,-0.01849798858165741,True
relative_return,1,2,2,0.004762999713420868,True
relative_return,1,3,3,0.02331242337822914,True
relative_return,1,4,4,0.011852491647005081,True
relative_return,1,5,5,0.0487704835832119,True
relative_return,2,1,2,0.009320332668721676,True
relative_return,2,2,3,0.05295206978917122,True
relative_return,2,3,4,0.042111895978450775,True
relative_return,2,4,5,0.04766261577606201,True
relative_return,2,5,6,0.05942792817950249,True
relative_return,3,1,3,-0.012198871932923794,True
relative_return,3,2,4,0.0042245276272296906,True
relative_return,3,3,5,0.022925611585378647,True
relative_return,3,4,6,0.038711100816726685,True
relative_return,3,5,7,0.029270485043525696,True
relative_return,4,1,4,-0.012659206986427307,True
relative_return,4,2,5,0.008806709200143814,True
relative_return,4,3,6,0.01605565845966339,True
relative_return,4,4,7,0.010347087867558002,True
relative_return,4,5,8,0.02722226083278656,True
relative_return,5,1,5,-0.011955874040722847,True
relative_return,5,2,6,-0.00019855238497257233,True
relative_return,5,3,7,0.01084931567311287,True
relative_return,5,4,8,0.01895938254892826,True
relative_return,5,5,9,0.04215154051780701,True
relative_return,6,1,6,-0.006439375691115856,True
relative_return,6,2,7,0.021636614575982094,True
relative_return,6,3,8,0.004214081913232803,True
relative_return,6,4,9,-0.007531349081546068,True
relative_return,6,5,10,0.01736646145582199,True
relative_return,7,1,7,0.0008389875292778015,True
relative_return,7,2,8,0.01195797510445118,True
relative_return,7,3,9,9.992718696594238e-05,True
relative_return,7,4,10,0.01806742511689663,True
relative_return,7,5,11,0.04325553774833679,True
relative_return,8,1,8,0.002809644676744938,True
relative_return,8,2,9,0.011250987648963928,True
relative_return,8,3,10,0.0003789961338043213,True
relative_return,8,4,11,-0.0152529776096344,True
relative_return,8,5,12,0.009102508425712585,True
relative_return,9,1,9,0.016327178105711937,True
relative_return,9,2,10,0.020761167630553246,True
relative_return,9,3,11,0.0008594989776611328,True
relative_return,9,4,12,0.0034921690821647644,True
relative_return,9,5,13,0.012734904885292053,True
relative_return,10,1,10,0.002158328890800476,True
relative_return,10,2,11,0.009436562657356262,True
relative_return,10,3,12,-0.0288202166557312,True
relative_return,10,4,13,-0.03347126394510269,True
relative_return,10,5,14,-0.014389455318450928,True
relative_return,11,1,11,0.0015971502289175987,True
relative_return,11,2,12,0.008626040071249008,True
relative_return,11,3,13,-0.02001594752073288,True
relative_return,11,4,14,-0.030315527692437172,True
relative_return,11,5,15,-0.011402890086174011,True
relative_return,12,1,12,0.015548134222626686,True
relative_return,12,2,13,0.03301303833723068,True
relative_return,12,3,14,-0.008116476237773895,True
relative_return,12,4,15,-0.03814798593521118,True
relative_return,12,5,16,-0.019279949367046356,True
relative_return,13,1,13,-0.010932235978543758,True
relative_return,13,2,14,0.029288867488503456,True
relative_return,13,3,15,-0.019886411726474762,True
relative_return,13,4,16,-0.02067779004573822,True
relative_return,13,5,17,0.02218097448348999,True
relative_return,14,1,14,0.009736300446093082,True
relative_return,14,2,15,0.029392819851636887,True
relative_return,14,3,16,-0.025339119136333466,True
relative_return,14,4,17,-0.05062176659703255,True
relative_return,14,5,18,-0.01976504921913147,True
relative_return,15,1,15,0.013898428529500961,True
relative_return,15,2,16,0.04038194194436073,True
relative_return,15,3,17,-0.017502374947071075,True
relative_return,15,4,18,-0.03608149662613869,True
relative_return,15,5,19,0.004614807665348053,True
relative_return,16,1,16,0.00973077304661274,True
relative_return,16,2,17,0.03412182256579399,True
relative_return,16,3,18,-0.015453986823558807,True
relative_return,16,4,19,-0.04445718601346016,True
relative_return,16,5,20,-0.011321112513542175,True
relative_return,17,1,17,0.005773399956524372,True
relative_return,17,2,18,0.041857458651065826,True
relative_return,17,3,19,0.0006572306156158447,True
relative_return,17,4,20,-0.05490369722247124,True
relative_return,17,5,21,0.008048616349697113,True
relative_return,18,1,18,0.009845241904258728,True
relative_return,18,2,19,0.040252190083265305,True
relative_return,18,3,20,-0.029177390038967133,True
relative_return,18,4,21,-0.05762641504406929,True
relative_return,18,5,22,-0.017185449600219727,True
relative_return,19,1,19,0.005786800757050514,True
relative_return,19,2,20,0.04033035784959793,True
relative_return,19,3,21,-0.024920403957366943,True
relative_return,19,4,22,-0.06056728959083557,True
relative_return,19,5,23,-0.02185434103012085,True
relative_return,20,1,20,0.006233725696802139,True
relative_return,20,2,21,0.03881058096885681,True
relative_return,20,3,22,-0.01068783551454544,True
relative_return,20,4,23,-0.05572504922747612,True
relative_return,20,5,24,-0.022878497838974,True
relative_return,21,1,21,0.009740440174937248,True
relative_return,21,2,22,0.053863655775785446,True
relative_return,21,3,23,0.003024652600288391,True
relative_return,21,4,24,-0.061783235520124435,True
