epoch,train_loss,mse_loss,trend_loss,val_mse,val_mae,val_trend_acc
0,0.0564775167653958,0.04698203957329194,9.495477040608725,0.05229397490620613,0.1971009224653244,0.55
1,0.01151542669783036,0.008043297845870257,3.4721286296844482,0.019364943727850914,0.11387430876493454,0.55
2,0.006816915608942509,0.0046172111217553415,2.199704376856486,0.01102264504879713,0.08825940638780594,0.5166666666666667
3,0.005318765404323736,0.003597540020321806,1.7212252696355184,0.011356971226632595,0.08440735936164856,0.45
4,0.0054729323834180835,0.0037418849766254424,1.7310473918914795,0.012134700082242489,0.08807244151830673,0.5166666666666667
5,0.005219850083813071,0.003537183767184615,1.6826662143071494,0.004824159201234579,0.055212970823049545,0.6
6,0.005537909222766757,0.0036734516577174264,1.8644574642181397,0.00701127527281642,0.06439594179391861,0.5833333333333334
7,0.005372593256955345,0.003807573749994238,1.5650193373362222,0.005621559452265501,0.06141878664493561,0.6166666666666667
8,0.004664561835428079,0.003261939901858568,1.402621873219808,0.005234159994870424,0.059325989335775375,0.5333333333333333
9,0.004665019611517589,0.0032706423041721183,1.3943772236506145,0.004294632934033871,0.05328572168946266,0.6166666666666667
10,0.004875304720674952,0.003419365268200636,1.4559394280115763,0.005388600751757622,0.06180257350206375,0.5333333333333333
11,0.004918682016432285,0.0034200550056993962,1.4986269394556682,0.004286775831133127,0.054611366242170334,0.6166666666666667
12,0.005002180952578783,0.003410516446456313,1.5916643857955932,0.003656594315543771,0.04670160636305809,0.5333333333333333
13,0.0041712344158440825,0.0029760911517466107,1.1951431592305501,0.003920245449990034,0.049170684069395065,0.5833333333333334
14,0.00423618118899564,0.003055501147173345,1.1806800325711568,0.004539149347692728,0.054719530045986176,0.6166666666666667
15,0.0042283413310845695,0.003030543370793263,1.197797914346059,0.004619290120899677,0.0527883805334568,0.6
16,0.004594685137271881,0.0032671852968633175,1.327499787012736,0.005548206623643637,0.05681758001446724,0.6166666666666667
17,0.004388939045990507,0.0031617817158500353,1.2271572669347128,0.0051634665578603745,0.058674637228250504,0.5333333333333333
18,0.0049819431733340025,0.0034251309310396514,1.5568121751149495,0.0030174911953508854,0.04686218127608299,0.6
19,0.004875525382036964,0.0034975565038621427,1.3779687801996867,0.005601763259619474,0.05719524249434471,0.6
20,0.004642354619378845,0.003154345431054632,1.4880091309547425,0.00873276125639677,0.08088043332099915,0.5
21,0.004343065572902561,0.0031532152245442075,1.1898502747217814,0.0041670300997793674,0.0496438667178154,0.6
22,0.004201277764514089,0.0030162763005743424,1.1850014448165893,0.00397510826587677,0.04976731538772583,0.6
23,0.004302121341849366,0.0030902478843927383,1.2118733485539754,0.003301311982795596,0.0460287369787693,0.6166666666666667
24,0.004374736392249664,0.003122152271680534,1.2525840878486634,0.005663341376930475,0.06107308343052864,0.45
25,0.00467731279010574,0.003308937062198917,1.3683756033579508,0.005583093501627445,0.060752544552087784,0.5666666666666667
26,0.004863204558690389,0.003317257637778918,1.5459468285242717,0.004657133482396603,0.057443056255578995,0.5166666666666667
27,0.005277761134008566,0.0038567659289886554,1.4209952036539713,0.004679664503782988,0.05754880607128143,0.4666666666666667
28,0.004809971495221058,0.0035660522834708294,1.2439191818237305,0.004332025069743395,0.0545494370162487,0.6166666666666667
29,0.004062398662790656,0.00294927010157456,1.1131284713745118,0.004772572312504053,0.05493508279323578,0.6166666666666667
30,0.004406232293695212,0.003069765803714593,1.336466407775879,0.0032835279125720263,0.0452381856739521,0.48333333333333334
31,0.0044757247436791655,0.002944009758842488,1.5317148764928181,0.005235081538558006,0.06127171963453293,0.5166666666666667
