stock,seed,model,strategy,test_signature,model_rmse,naive_rmse,delta_rmse,relative_rmse_improvement_pct,model_source_file,naive_source_file
NVDA,42,Shared-target JEPA--MAE,random,8073671c866d3821ba9c,0.05585445908674784,0.05759803288999259,-0.0017435738032447468,3.027141233407791,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_42/last_model_comparison_20260902_225550.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_42/last_model_comparison_20260902_225550.csv
NVDA,44,Shared-target JEPA--MAE,random,8073671c866d3821ba9c,0.060948298389079655,0.05759803288999259,0.0033502654990870684,-5.816631803182922,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_44/last_model_comparison_20260902_225549.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_44/last_model_comparison_20260902_225549.csv
NVDA,46,Shared-target JEPA--MAE,random,8073671c866d3821ba9c,0.05868743927937381,0.05759803288999259,0.0010894063893812228,-1.891395130562701,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_46/last_model_comparison_20260902_230019.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_46/last_model_comparison_20260902_230019.csv
AAPL,42,Shared-target JEPA--MAE,random,61bea53c7b280fafa922,0.024250514896257912,0.02222024246465654,0.0020302724316013723,-9.137039952785026,results/04_shared_joint_loss_jepa_0_mae_2/random/AAPL/seed_42/last_model_comparison_20260902_230018.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/AAPL/seed_42/last_model_comparison_20260902_230018.csv
AAPL,44,Shared-target JEPA--MAE,random,61bea53c7b280fafa922,0.023209610773605775,0.02222024246465654,0.0009893683089492351,-4.4525540642633485,results/04_shared_joint_loss_jepa_0_mae_2/random/AAPL/seed_44/last_model_comparison_20260902_230444.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/AAPL/seed_44/last_model_comparison_20260902_230444.csv
AAPL,46,Shared-target JEPA--MAE,random,61bea53c7b280fafa922,0.02364045811129164,0.02222024246465654,0.0014202156466350986,-6.391539826327682,results/04_shared_joint_loss_jepa_0_mae_2/random/AAPL/seed_46/last_model_comparison_20260902_230444.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/AAPL/seed_46/last_model_comparison_20260902_230444.csv
AVGO,42,Shared-target JEPA--MAE,random,bdf802cf201429cf7b4d,0.06259706315780593,0.07196649888354975,-0.009369435725743822,13.019162903707,results/04_shared_joint_loss_jepa_0_mae_2/random/AVGO/seed_42/last_model_comparison_20260902_230911.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/AVGO/seed_42/last_model_comparison_20260902_230911.csv
AVGO,44,Shared-target JEPA--MAE,random,bdf802cf201429cf7b4d,0.07173627063769182,0.07196649888354975,-0.00023022824585793022,0.31991030469672643,results/04_shared_joint_loss_jepa_0_mae_2/random/AVGO/seed_44/last_model_comparison_20260902_230911.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/AVGO/seed_44/last_model_comparison_20260902_230911.csv
AVGO,46,Shared-target JEPA--MAE,random,bdf802cf201429cf7b4d,0.06177976473722615,0.07196649888354975,-0.010186734146323602,14.154828016306496,results/04_shared_joint_loss_jepa_0_mae_2/random/AVGO/seed_46/last_model_comparison_20260902_231339.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/AVGO/seed_46/last_model_comparison_20260902_231339.csv
TSLA,42,Shared-target JEPA--MAE,random,a325dc22f8db74386b7a,0.0841311752379273,0.08763537133417103,-0.0035041960962437224,3.998609286290953,results/04_shared_joint_loss_jepa_0_mae_2/random/TSLA/seed_42/last_model_comparison_20260902_231338.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/TSLA/seed_42/last_model_comparison_20260902_231338.csv
TSLA,44,Shared-target JEPA--MAE,random,a325dc22f8db74386b7a,0.08187567613839734,0.08763537133417103,-0.005759695195773684,6.572340720518916,results/04_shared_joint_loss_jepa_0_mae_2/random/TSLA/seed_44/last_model_comparison_20260902_231805.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/TSLA/seed_44/last_model_comparison_20260902_231805.csv
TSLA,46,Shared-target JEPA--MAE,random,a325dc22f8db74386b7a,0.07418429228073783,0.08763537133417103,-0.013451079053433193,15.348915453489168,results/04_shared_joint_loss_jepa_0_mae_2/random/TSLA/seed_46/last_model_comparison_20260902_231807.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/TSLA/seed_46/last_model_comparison_20260902_231807.csv
WMT,42,Shared-target JEPA--MAE,random,5401cfe155cf87d2f227,0.016866849604745264,0.018267464162411342,-0.001400614557666078,7.667263202016288,results/04_shared_joint_loss_jepa_0_mae_2/random/WMT/seed_42/last_model_comparison_20260902_232232.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/WMT/seed_42/last_model_comparison_20260902_232232.csv
WMT,44,Shared-target JEPA--MAE,random,5401cfe155cf87d2f227,0.018793052884468132,0.018267464162411342,0.0005255887220567898,-2.877184908556082,results/04_shared_joint_loss_jepa_0_mae_2/random/WMT/seed_44/last_model_comparison_20260902_232233.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/WMT/seed_44/last_model_comparison_20260902_232233.csv
WMT,46,Shared-target JEPA--MAE,random,5401cfe155cf87d2f227,0.017305606981398058,0.018267464162411342,-0.0009618571810132842,5.265411621786464,results/04_shared_joint_loss_jepa_0_mae_2/random/WMT/seed_46/last_model_comparison_20260902_232629.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/WMT/seed_46/last_model_comparison_20260902_232629.csv
NVDA,42,GRU,random,8073671c866d3821ba9c,0.05576273985926188,0.05759803288999259,-0.0018352930307307044,3.186381441595341,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_42/last_model_comparison_20260902_225550.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_42/last_model_comparison_20260902_225550.csv
NVDA,44,GRU,random,8073671c866d3821ba9c,0.054102034807072194,0.05759803288999259,-0.003495998082920393,6.069648402051258,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_44/last_model_comparison_20260902_225549.csv,results/04_shared_joint_loss_jepa_0_mae_2/random/NVDA/seed_44/last_model_comparison_20260902_225549.csv
