forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,true_value,error,absolute_error,squared_error
relative_return,0,1,30,2025-01-02T00:00:00,-0.002437267452478409,-0.026235878467559814,0.023798611015081406,0.023798611015081406,0.000566373886247154
relative_return,0,2,31,2025-01-03T00:00:00,0.0068337805569171906,-0.028192639350891113,0.035026419907808304,0.035026419907808304,0.0012268500915581099
relative_return,0,3,32,2025-01-06T00:00:00,0.008221190422773361,-0.021643638610839844,0.029864829033613205,0.029864829033613205,0.0008919080132069462
relative_return,0,4,33,2025-01-07T00:00:00,0.009266842156648636,-0.032784879207611084,0.04205172136425972,0.04205172136425972,0.0017683472696973374
relative_return,0,5,34,2025-01-08T00:00:00,0.010188957676291466,-0.030828237533569336,0.04101719707250595,0.04101719707250595,0.0016824104556847908
relative_return,1,1,35,2025-01-10T00:00:00,-0.001204976812005043,-0.024103820323944092,0.02289884351193905,0.02289884351193905,0.0005243570341842731
relative_return,1,2,36,2025-01-13T00:00:00,0.005728747695684433,-0.034198641777038574,0.03992738947272301,0.03992738947272301,0.001594196430106512
relative_return,1,3,37,2025-01-14T00:00:00,0.005212834104895592,-0.03881335258483887,0.04402618855237961,0.04402618855237961,0.0019383052784496813
relative_return,1,4,38,2025-01-15T00:00:00,0.006582535803318024,-0.0199010968208313,0.026483632624149323,0.026483632624149323,0.0007013827969709063
relative_return,1,5,39,2025-01-16T00:00:00,0.007617045193910599,-0.05949735641479492,0.06711439788341522,0.06711439788341522,0.00450434240325337
relative_return,2,1,40,2025-01-17T00:00:00,0.002214031293988228,0.007535219192504883,-0.005321187898516655,0.005321187898516655,2.8315040651320095e-05
relative_return,2,2,41,2025-01-21T00:00:00,0.007725592702627182,-0.024621009826660156,0.03234660252928734,0.03234660252928734,0.001046302695187698
relative_return,2,3,42,2025-01-22T00:00:00,0.006099404767155647,-0.019407689571380615,0.025507094338536263,0.025507094338536263,0.0006506118615949887
relative_return,2,4,43,2025-01-23T00:00:00,0.005787372589111328,-0.020152390003204346,0.025939762592315674,0.025939762592315674,0.0006728712833456996
relative_return,2,5,44,2025-01-24T00:00:00,0.0018783025443553925,-0.024007678031921387,0.02588598057627678,0.02588598057627678,0.0006700839903953787
relative_return,3,1,45,2025-01-27T00:00:00,0.0024973303079605103,0.031780242919921875,-0.029282912611961365,0.029282912611961365,0.000857488971039766
relative_return,3,2,46,2025-01-28T00:00:00,0.007669862359762192,0.06948554515838623,-0.06181568279862404,0.06181568279862404,0.003821178639860104
relative_return,3,3,47,2025-01-29T00:00:00,0.006320135667920113,0.07442319393157959,-0.06810306012630463,0.06810306012630463,0.004638026798567063
relative_return,3,4,48,2025-01-30T00:00:00,0.005362309515476227,0.06647813320159912,-0.061115823686122894,0.061115823686122894,0.00373514390483326
relative_return,3,5,49,2025-01-31T00:00:00,0.0009748563170433044,0.05934107303619385,-0.05836621671915054,0.05836621671915054,0.0034066152541068484
relative_return,4,1,50,2025-02-03T00:00:00,0.002246035262942314,-0.033855974674224854,0.03610201179981232,0.03610201179981232,0.0013033552559937878
relative_return,4,2,51,2025-02-04T00:00:00,0.006166510283946991,-0.013559281826019287,0.019725792109966278,0.019725792109966278,0.00038910687436560787
relative_return,4,3,52,2025-02-05T00:00:00,0.006194934248924255,-0.014957606792449951,0.021152541041374207,0.021152541041374207,0.0004474299925070202
relative_return,4,4,53,2025-02-06T00:00:00,0.004912175238132477,-0.01177966594696045,0.016691841185092926,0.016691841185092926,0.0002786175621483644
relative_return,4,5,54,2025-02-07T00:00:00,0.003704637289047241,-0.03546607494354248,0.03917071223258972,0.03917071223258972,0.001534344696808354
relative_return,5,1,55,2025-02-10T00:00:00,8.146464824676514e-05,8.785724639892578e-05,-6.3925981521606445e-06,6.3925981521606445e-06,4.086531113500769e-11
relative_return,5,2,56,2025-02-11T00:00:00,0.006974276155233383,0.021921515464782715,-0.014947239309549332,0.014947239309549332,0.00022341996297693678
relative_return,5,3,57,2025-02-12T00:00:00,0.007710577920079231,0.040592193603515625,-0.03288161754608154,0.03288161754608154,0.0010812007724467776
relative_return,5,4,58,2025-02-13T00:00:00,0.006809897720813751,0.06106400489807129,-0.05425410717725754,0.05425410717725754,0.002943508145601348
relative_return,5,5,59,2025-02-14T00:00:00,0.004582323133945465,0.07455086708068848,-0.06996854394674301,0.06996854394674301,0.004895597142027308
relative_return,6,1,60,2025-02-18T00:00:00,-0.002220451831817627,-0.0005314946174621582,-0.0016889572143554688,0.0016889572143554688,2.852576471923385e-06
