stock,seed,model,strategy,test_signature,model_mse,naive_mse,delta_mse,relative_mse_improvement_pct,model_mae,naive_mae,delta_mae,relative_mae_improvement_pct,model_source_file,naive_source_file
NVDA,42,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,2.147668734517387,0.08834520349848007,2.0593235310189066,-2330.99642025765,1.2426597532473111,0.23551427439639444,1.0071454788509167,-427.6367033090268,results/top10_sentiment_zscore/random/NVDA/seed_42/last_model_comparison_20260826_101637.csv,results/top10_sentiment_zscore/random/NVDA/seed_42/last_model_comparison_20260826_101637.csv
NVDA,44,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,1.5131096506582868,0.08834520349848007,1.4247644471598067,-1612.7241669484852,1.048701955142774,0.23551427439639444,0.8131876807463796,-345.28169591016047,results/top10_sentiment_zscore/random/NVDA/seed_44/last_model_comparison_20260826_102047.csv,results/top10_sentiment_zscore/random/NVDA/seed_44/last_model_comparison_20260826_102047.csv
NVDA,46,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,2.623451555418964,0.08834520349848007,2.5351063519204837,-2869.5461117638365,1.3616251556496872,0.23551427439639444,1.1261108812532927,-478.14973599346837,results/top10_sentiment_zscore/random/NVDA/seed_46/last_model_comparison_20260826_102500.csv,results/top10_sentiment_zscore/random/NVDA/seed_46/last_model_comparison_20260826_102500.csv
NVDA,48,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,1.9220500230982571,0.08834520349848007,1.833704819599777,-2075.6133292865466,1.1766850270723042,0.23551427439639444,0.9411707526759097,-399.62365554617026,results/top10_sentiment_zscore/random/NVDA/seed_48/last_model_comparison_20260826_102911.csv,results/top10_sentiment_zscore/random/NVDA/seed_48/last_model_comparison_20260826_102911.csv
NVDA,50,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,2.129079724307314,0.08834520349848007,2.040734520808834,-2309.9550852740335,1.2411180207603856,0.23551427439639444,1.005603746363991,-426.98207951143456,results/top10_sentiment_zscore/random/NVDA/seed_50/last_model_comparison_20260826_103322.csv,results/top10_sentiment_zscore/random/NVDA/seed_50/last_model_comparison_20260826_103322.csv
AAPL,42,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.11224879572953902,0.015385018678011949,0.09686377705152707,-629.598046507174,0.26328740308159276,0.07890129026613736,0.18438611281545542,-233.6921388655538,results/top10_sentiment_zscore/random/AAPL/seed_42/last_model_comparison_20260826_103733.csv,results/top10_sentiment_zscore/random/AAPL/seed_42/last_model_comparison_20260826_103733.csv
AAPL,44,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.1740761600531669,0.015385018678011949,0.15869114137515494,-1031.4653800320311,0.32453457869981467,0.07890129026613736,0.24563328843367732,-311.31720103073843,results/top10_sentiment_zscore/random/AAPL/seed_44/last_model_comparison_20260826_104144.csv,results/top10_sentiment_zscore/random/AAPL/seed_44/last_model_comparison_20260826_104144.csv
AAPL,46,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.1794320954488088,0.015385018678011949,0.16404707677079686,-1066.2780475219743,0.3323130074300264,0.07890129026613736,0.25341171716388905,-321.1756313605528,results/top10_sentiment_zscore/random/AAPL/seed_46/last_model_comparison_20260826_104555.csv,results/top10_sentiment_zscore/random/AAPL/seed_46/last_model_comparison_20260826_104555.csv
AAPL,48,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.07817803810374006,0.015385018678011949,0.06279301942572811,-408.1439271534393,0.2242074269997446,0.07890129026613736,0.14530613673360726,-184.16192719217082,results/top10_sentiment_zscore/random/AAPL/seed_48/last_model_comparison_20260826_105006.csv,results/top10_sentiment_zscore/random/AAPL/seed_48/last_model_comparison_20260826_105006.csv
AAPL,50,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.10610486662107518,0.015385018678011949,0.09071984794306323,-589.6635541477681,0.26096508502960203,0.07890129026613736,0.18206379476346468,-230.74881811102946,results/top10_sentiment_zscore/random/AAPL/seed_50/last_model_comparison_20260826_105416.csv,results/top10_sentiment_zscore/random/AAPL/seed_50/last_model_comparison_20260826_105416.csv
MSFT,42,Shared-target JEPA--MAE,random,623f32d185c7f926d4e6,0.18254076596192953,0.011762966480062843,0.1707777994818667,-1451.825946892899,0.3878718125192743,0.07563770444769607,0.3122341080715782,-412.8022001083996,results/top10_sentiment_zscore/random/MSFT/seed_42/last_model_comparison_20260826_105829.csv,results/top10_sentiment_zscore/random/MSFT/seed_42/last_model_comparison_20260826_105829.csv
MSFT,44,Shared-target JEPA--MAE,random,623f32d185c7f926d4e6,0.20480777504295627,0.011762966480062843,0.19304480856289344,-1641.1235115741154,0.406559651776364,0.07563770444769607,0.3309219473286679,-437.50924191188597,results/top10_sentiment_zscore/random/MSFT/seed_44/last_model_comparison_20260826_110239.csv,results/top10_sentiment_zscore/random/MSFT/seed_44/last_model_comparison_20260826_110239.csv
MSFT,46,Shared-target JEPA--MAE,random,623f32d185c7f926d4e6,0.23540416198555378,0.011762966480062843,0.22364119550549094,-1901.231257306925,0.4417073789395784,0.07563770444769607,0.3660696744918823,-483.9777689776687,results/top10_sentiment_zscore/random/MSFT/seed_46/last_model_comparison_20260826_110650.csv,results/top10_sentiment_zscore/random/MSFT/seed_46/last_model_comparison_20260826_110650.csv
MSFT,48,Shared-target JEPA--MAE,random,623f32d185c7f926d4e6,0.19166495974592013,0.011762966480062843,0.1799019932658573,-1529.3930622923629,0.4027051856643275,0.07563770444769607,0.32706748121663143,-432.4132833021136,results/top10_sentiment_zscore/random/MSFT/seed_48/last_model_comparison_20260826_111101.csv,results/top10_sentiment_zscore/random/MSFT/seed_48/last_model_comparison_20260826_111101.csv
MSFT,50,Shared-target JEPA--MAE,random,623f32d185c7f926d4e6,0.1902815341218286,0.011762966480062843,0.17851856764176577,-1517.6322056544027,0.3930810890699688,0.07563770444769607,0.31744338462227273,-419.68934268991035,results/top10_sentiment_zscore/random/MSFT/seed_50/last_model_comparison_20260826_111512.csv,results/top10_sentiment_zscore/random/MSFT/seed_50/last_model_comparison_20260826_111512.csv
AMZN,42,Shared-target JEPA--MAE,random,a947ef5b23467f1b8aa8,0.046733374908533305,0.020188341984768807,0.0265450329237645,-131.4869390650878,0.1712574055320338,0.10401587360783628,0.06724153192419753,-64.64545226790436,results/top10_sentiment_zscore/random/AMZN/seed_42/last_model_comparison_20260826_111924.csv,results/top10_sentiment_zscore/random/AMZN/seed_42/last_model_comparison_20260826_111924.csv
AMZN,44,Shared-target JEPA--MAE,random,a947ef5b23467f1b8aa8,0.029497104083453813,0.020188341984768807,0.009308762098685006,-46.10959189074589,0.12696238128762496,0.10401587360783628,0.02294650767978869,-22.060582566755425,results/top10_sentiment_zscore/random/AMZN/seed_44/last_model_comparison_20260826_112334.csv,results/top10_sentiment_zscore/random/AMZN/seed_44/last_model_comparison_20260826_112334.csv
AMZN,46,Shared-target JEPA--MAE,random,a947ef5b23467f1b8aa8,0.04705826988921332,0.020188341984768807,0.026869927904444514,-133.0962588444195,0.1760852205125909,0.10401587360783628,0.07206934690475462,-69.28687363283858,results/top10_sentiment_zscore/random/AMZN/seed_46/last_model_comparison_20260826_112744.csv,results/top10_sentiment_zscore/random/AMZN/seed_46/last_model_comparison_20260826_112744.csv
AMZN,48,Shared-target JEPA--MAE,random,a947ef5b23467f1b8aa8,0.05644820918065564,0.020188341984768807,0.036259867195886836,-179.60795008942918,0.1963732920194927,0.10401587360783628,0.09235741841165641,-88.79165766550697,results/top10_sentiment_zscore/random/AMZN/seed_48/last_model_comparison_20260826_113155.csv,results/top10_sentiment_zscore/random/AMZN/seed_48/last_model_comparison_20260826_113155.csv
AMZN,50,Shared-target JEPA--MAE,random,a947ef5b23467f1b8aa8,0.041115422551198606,0.020188341984768807,0.0209270805664298,-103.6592335428949,0.1621675177624351,0.10401587360783628,0.05815164415459882,-55.90650939859801,results/top10_sentiment_zscore/random/AMZN/seed_50/last_model_comparison_20260826_113606.csv,results/top10_sentiment_zscore/random/AMZN/seed_50/last_model_comparison_20260826_113606.csv
