stock,seed,method,strategy,split,mse,mae,direction_accuracy,forecast_horizon,checkpoint_path,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,trend_loss_temperature,trend_loss_threshold,trend_selection_weight,normalization,feature_transform,forecast_target,target_definition,metric_definition,test_start,test_end,test_signature,experiment_id,config_signature,timestamp,git_commit_sha,original_source_file,score_source_file,raw_model,selected_bundle,included_in_canonical,exclusion_reason,metadata_sources
GOOGL,42,Naive-last,local_long,test,0.03298857043465906,0.13846544152811954,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_b7594d279aa0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114014,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_model_comparison_20260826_114014.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_baseline_scores_after_observation_20260826_114014.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_42/preprocessing_config.json
GOOGL,42,Drift,local_long,test,0.03433114988559532,0.14488105773925783,0.5855263157894737,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_b7594d279aa0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114014,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_model_comparison_20260826_114014.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_baseline_scores_after_observation_20260826_114014.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_42/preprocessing_config.json
GOOGL,42,Local-MAE/Long-JEPA,local_long,test,0.37517673739424423,0.41577896067970677,0.5592105263157895,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_b7594d279aa0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114014,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_model_comparison_20260826_114014.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_scores_after_observation_20260826_114014.csv,TS-JEPA,True,True,,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_42/preprocessing_config.json
GOOGL,42,Mean-context,local_long,test,0.6216601104620868,0.6834078311920166,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_b7594d279aa0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114014,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_model_comparison_20260826_114014.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_baseline_scores_after_observation_20260826_114014.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_42/preprocessing_config.json
GOOGL,42,GRU,local_long,test,1.1954563911384852,0.7328426379906504,0.5657894736842105,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_b7594d279aa0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114014,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_model_comparison_20260826_114014.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_42/last_gru_scores_after_observation_20260826_114014.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_42/preprocessing_config.json
GOOGL,44,Naive-last,local_long,test,0.03298857043465906,0.13846544152811954,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_472c8380de7d_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114424,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_model_comparison_20260826_114424.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_baseline_scores_after_observation_20260826_114424.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_44/preprocessing_config.json
GOOGL,44,Drift,local_long,test,0.03433114988559532,0.14488105773925783,0.5855263157894737,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_472c8380de7d_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114424,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_model_comparison_20260826_114424.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_baseline_scores_after_observation_20260826_114424.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_44/preprocessing_config.json
GOOGL,44,Local-MAE/Long-JEPA,local_long,test,0.20002670337341957,0.31545856249959847,0.5592105263157895,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_472c8380de7d_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114424,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_model_comparison_20260826_114424.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_scores_after_observation_20260826_114424.csv,TS-JEPA,True,True,,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_44/preprocessing_config.json
GOOGL,44,Mean-context,local_long,test,0.6216601104620868,0.6834078311920166,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_472c8380de7d_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114424,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_model_comparison_20260826_114424.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_baseline_scores_after_observation_20260826_114424.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_44/preprocessing_config.json
GOOGL,44,GRU,local_long,test,1.2911230810988557,0.7674524225686726,0.5,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_472c8380de7d_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114424,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_model_comparison_20260826_114424.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_44/last_gru_scores_after_observation_20260826_114424.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_44/preprocessing_config.json
GOOGL,46,Naive-last,local_long,test,0.03298857043465906,0.13846544152811954,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_9fc5e1409324_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114837,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_model_comparison_20260826_114837.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_baseline_scores_after_observation_20260826_114837.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_46/preprocessing_config.json
GOOGL,46,Drift,local_long,test,0.03433114988559532,0.14488105773925783,0.5855263157894737,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_9fc5e1409324_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114837,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_model_comparison_20260826_114837.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_baseline_scores_after_observation_20260826_114837.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_46/preprocessing_config.json
GOOGL,46,Mean-context,local_long,test,0.6216601104620868,0.6834078311920166,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_9fc5e1409324_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114837,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_model_comparison_20260826_114837.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_baseline_scores_after_observation_20260826_114837.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_46/preprocessing_config.json
GOOGL,46,Local-MAE/Long-JEPA,local_long,test,0.6622746803421353,0.5429014965107567,0.48026315789473684,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_9fc5e1409324_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114837,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_model_comparison_20260826_114837.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_scores_after_observation_20260826_114836.csv,TS-JEPA,True,True,,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_46/preprocessing_config.json
GOOGL,46,GRU,local_long,test,1.324938939758036,0.7811455281157242,0.5394736842105263,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_9fc5e1409324_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_114837,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_model_comparison_20260826_114837.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_46/last_gru_scores_after_observation_20260826_114837.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_46/preprocessing_config.json
GOOGL,48,Naive-last,local_long,test,0.03298857043465906,0.13846544152811954,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_a06871c5543e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_115246,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_model_comparison_20260826_115246.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_baseline_scores_after_observation_20260826_115246.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_48/preprocessing_config.json
GOOGL,48,Drift,local_long,test,0.03433114988559532,0.14488105773925783,0.5855263157894737,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_a06871c5543e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_115246,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_model_comparison_20260826_115246.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_baseline_scores_after_observation_20260826_115246.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_48/preprocessing_config.json
GOOGL,48,Local-MAE/Long-JEPA,local_long,test,0.2696305450685872,0.34734340717917994,0.5328947368421053,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_a06871c5543e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_115246,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_model_comparison_20260826_115246.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_scores_after_observation_20260826_115246.csv,TS-JEPA,True,True,,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_48/preprocessing_config.json
GOOGL,48,Mean-context,local_long,test,0.6216601104620868,0.6834078311920166,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_a06871c5543e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_115246,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_model_comparison_20260826_115246.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_baseline_scores_after_observation_20260826_115246.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_48/preprocessing_config.json
GOOGL,48,GRU,local_long,test,1.4683088274730796,0.8304414165647407,0.5460526315789473,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_a06871c5543e_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_115246,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_model_comparison_20260826_115246.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_48/last_gru_scores_after_observation_20260826_115246.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_48/preprocessing_config.json
GOOGL,50,Naive-last,local_long,test,0.03298857043465906,0.13846544152811954,0.0,5,./logs/output_model/GOOGL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_f883726136c0_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,train_zscore,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,31615d36cf9a48b504c6,1fb9865257af5658,1fb9865257af5658,20260826_115658,da8018e2fbce129c594079089610d5ab8ce8eb5c,results/top10_sentiment_zscore/local_long/GOOGL/seed_50/last_model_comparison_20260826_115658.csv,results/top10_sentiment_zscore/local_long/GOOGL/seed_50/last_baseline_scores_after_observation_20260826_115658.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_sentiment_zscore.json;results/top10_sentiment_zscore/local_long/GOOGL/seed_50/preprocessing_config.json
