stock,seed,model,strategy,test_signature,model_mse,naive_mse,delta_mse,relative_mse_improvement_pct,model_mae,naive_mae,delta_mae,relative_mae_improvement_pct,model_source_file,naive_source_file
NVDA,42,Shared-target JEPA--MAE,random,99271481b5b856cce1c8,0.0008138524690541413,0.0006867733604258621,0.00012707910862827922,-18.503791199687562,0.02333586466939826,0.02201810636018452,0.0013177583092137402,-5.9848848382195605,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv
NVDA,42,Local-MAE/Long-JEPA,local_long,99271481b5b856cce1c8,0.001032715266163547,0.0006867733604258621,0.00034594190573768483,-50.37206241126902,0.026551340706646453,0.02201810636018452,0.004533234346461933,-20.588665856657904,results/top10_h1_with_sentiment/local_long/NVDA/seed_42/last_model_comparison_20260825_214538.csv,results/top10_h1_with_sentiment/local_long/NVDA/seed_42/last_model_comparison_20260825_214538.csv
NVDA,42,GRU,random,99271481b5b856cce1c8,0.0008637290345135189,0.0006867733604258621,0.0001769556740876568,-25.766240259803926,0.024260953951038812,0.02201810636018452,0.0022428475908542918,-10.186378220563268,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv
NVDA,42,Drift,random,99271481b5b856cce1c8,0.0007039232811759837,0.0006867733604258621,1.7149920750121595e-05,-2.4971732653530823,0.022763393929620335,0.02201810636018452,0.0007452875694358152,-3.3848849544278856,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv
NVDA,42,Mean-context,random,99271481b5b856cce1c8,0.02425675809087471,0.0006867733604258621,0.02356998473044885,-3431.9887882420644,0.12193406848956856,0.02201810636018452,0.09991596212938404,-453.78998763518877,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv,results/top10_h1_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260825_214453.csv
