stock,model,n_paired_seeds,delta_mse,relative_mse_improvement_pct,delta_mae,relative_mae_improvement_pct
NVDA,GRU,1,0.0001769556740876568,-25.766240259803926,0.0022428475908542918,-10.186378220563268
NVDA,Local-MAE/Long-JEPA,1,0.00034594190573768483,-50.37206241126902,0.004533234346461933,-20.588665856657904
NVDA,Shared-target JEPA--MAE,1,0.00012707910862827922,-18.503791199687562,0.0013177583092137402,-5.9848848382195605
