method,horizon,mse,mse_ci_low,mse_ci_high,mae,mae_ci_low,mae_ci_high,direction_accuracy,direction_ci_low,direction_ci_high,n_stocks,n_runs
Drift,1,0.0007039232811759837,0.0007039232811759837,0.0007039232811759837,0.022763393929620335,0.022763393929620335,0.022763393929620335,,,,1,1
GRU,1,0.0008637290345135189,0.0008637290345135189,0.0008637290345135189,0.024260953951038812,0.024260953951038812,0.024260953951038812,,,,1,1
Local-MAE/Long-JEPA,1,0.001032715266163547,0.001032715266163547,0.001032715266163547,0.026551340706646453,0.026551340706646453,0.026551340706646453,,,,1,1
Mean-context,1,0.02425675809087471,0.02425675809087471,0.02425675809087471,0.12193406848956856,0.12193406848956856,0.12193406848956856,,,,1,1
Naive-last,1,0.0006867733604258621,0.0006867733604258621,0.0006867733604258621,0.02201810636018452,0.02201810636018452,0.02201810636018452,,,,1,1
Shared-target JEPA--MAE,1,0.0008138524690541413,0.0008138524690541413,0.0008138524690541413,0.02333586466939826,0.02333586466939826,0.02333586466939826,,,,1,1
