stock,method,relative_mse_improvement_pct,relative_mae_improvement_pct,n_paired_seeds
NVDA,Drift,-2.4971732653530823,-3.3848849544278856,1
NVDA,GRU,-25.766240259803926,-10.186378220563268,1
NVDA,Local-MAE/Long-JEPA,-50.37206241126902,-20.588665856657904,1
NVDA,Mean-context,-3431.9887882420644,-453.78998763518877,1
NVDA,Shared-target JEPA--MAE,-18.503791199687562,-5.9848848382195605,1
NVDA,Naive-last,0.0,0.0,1
