epoch,train_loss,mse_loss,trend_loss,val_mse,val_mae,val_trend_acc
0,0.04350432691474756,0.03441908173263073,9.085244083404541,0.013865494169294834,0.08468674123287201,0.4791666666666667
1,0.009019268956035376,0.005567139247432351,3.452129371960958,0.005008259322494268,0.05655471980571747,0.5
2,0.00485188743720452,0.002702560997568071,2.1493263641993203,0.003243739251047373,0.041423119604587555,0.5625
3,0.00408463254570961,0.0021639287083720167,1.9207037846247355,0.0026156457606703043,0.039558395743370056,0.5625
4,0.0033249057674159606,0.0016978686209768057,1.6270371039708456,0.0019698780961334705,0.03450721874833107,0.5833333333333334
5,0.00294704328601559,0.001438522874377668,1.5085203250249226,0.002748993458226323,0.04115511104464531,0.5
6,0.0025971394187460344,0.0012494562931048374,1.347683048248291,0.002193666761741042,0.03577668219804764,0.5208333333333334
7,0.00240868777812769,0.0011767079044754307,1.2319797595342001,0.001819583005271852,0.032590173184871674,0.4583333333333333
8,0.002244520482296745,0.001007434221295019,1.2370862086613974,0.0013225614093244076,0.027162600308656693,0.5416666666666666
9,0.0023188381766279537,0.0010879232121321061,1.2309149185816446,0.0015866829780861735,0.031076200306415558,0.625
10,0.0023891912462810677,0.0010021446893612544,1.387046488126119,0.0014927573502063751,0.031006114557385445,0.6041666666666666
11,0.002638120266298453,0.001156929600983858,1.4811906178792318,0.0020267569925636053,0.03751637414097786,0.5
12,0.0023549334378913044,0.0010104519431479275,1.3444813768068948,0.0010661360574886203,0.02549654059112072,0.4375
13,0.002615788641075293,0.0011779254341187577,1.4378630995750428,0.000983689446002245,0.0251020435243845,0.4166666666666667
14,0.002305359370075166,0.0009070213845310111,1.3983379443486532,0.0016172915929928422,0.03089607134461403,0.5625
15,0.0018072408313552538,0.0007439450826495885,1.0632956902186075,0.0009081736207008362,0.023615112528204918,0.5625
16,0.0018127771792933345,0.0007458527708270897,1.0669243693351746,0.000890709285158664,0.023357640951871872,0.4166666666666667
17,0.0019356601095447937,0.0007510492481136074,1.1846107920010884,0.0010109194554388523,0.024724392220377922,0.4375
18,0.0019148300712307294,0.0007245663223632921,1.1902637044588724,0.0011143791489303112,0.025852037593722343,0.4166666666666667
19,0.0018971000099554658,0.0007446419758101304,1.1524579803148904,0.0007776117417961359,0.021439502015709877,0.4583333333333333
20,0.001886464903752009,0.0008135646018975725,1.0729002277056376,0.0012580039910972118,0.028950905427336693,0.5416666666666666
21,0.0018959773937240244,0.0008069285579646627,1.0890487750371298,0.0010973059106618166,0.024995261803269386,0.3541666666666667
22,0.0018119493732228875,0.0007200360007118434,1.0919133345286052,0.0007606200524605811,0.02190840244293213,0.5
23,0.0019139550626277924,0.0007321283046621829,1.1818266987800599,0.0008278315654024482,0.022101426497101784,0.375
24,0.0022309217136353256,0.0008708625294578572,1.360059130191803,0.001406156807206571,0.02896452508866787,0.4166666666666667
25,0.0027599821798503397,0.0010661931359209121,1.69378901720047,0.0007139240042306483,0.02096613310277462,0.3541666666666667
26,0.0019140792156880102,0.000734690089787667,1.1793890515963237,0.0007975738262757659,0.021360386162996292,0.5208333333333334
27,0.001911416184157133,0.000726457906421274,1.1849582195281982,0.0009016055264510214,0.024701924994587898,0.4791666666666667
28,0.0017083052390565476,0.000672255988077571,1.036049191157023,0.0009068471845239401,0.024377835914492607,0.3958333333333333
29,0.0021242667532836395,0.0007956017157994211,1.3286649545033773,0.0006903305766172707,0.02109251357614994,0.5416666666666666
30,0.0017297872109338641,0.0006767099645609657,1.053077185153961,0.0009678207570686936,0.02395562455058098,0.3958333333333333
31,0.001955849421210587,0.0007238629506900907,1.231986399491628,0.000938891083933413,0.024062950164079666,0.3958333333333333
