rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.027824541553854942,-0.012999951839447021,-0.01482458971440792,0.01482458971440792,0.00021976846020052912
0,2,1,-0.03748762980103493,-0.002666652202606201,-0.034820977598428726,0.034820977598428726,0.0012125004809102752
0,3,2,-0.059572525322437286,-0.030444443225860596,-0.02912808209657669,0.02912808209657669,0.0008484451666249115
0,4,3,-0.08348917961120605,-0.07566666603088379,-0.007822513580322266,0.007822513580322266,6.119171871432627e-05
0,5,4,-0.009453056380152702,-0.06855553388595581,0.05910247564315796,0.05910247564315796,0.00349310262715008
1,1,1,-0.09109635651111603,-0.1205376386642456,0.029441282153129578,0.029441282153129578,0.0008667890948201862
1,2,2,-0.08575751632452011,-0.03655916452407837,-0.04919835180044174,0.04919835180044174,0.002420477819880029
1,3,3,-0.10172748565673828,-0.02569890022277832,-0.07602858543395996,0.07602858543395996,0.005780345803088949
1,4,4,-0.09541114419698715,-0.0021504759788513184,-0.09326066821813583,0.09326066821813583,0.008697552236493211
1,5,5,-0.06855598837137222,0.01860213279724121,-0.08715812116861343,0.08715812116861343,0.007596538085642701
2,1,2,0.037560246884822845,0.02207958698272705,0.015480659902095795,0.015480659902095795,0.00023965083100435658
2,2,3,0.02614651992917061,-0.008157491683959961,0.03430401161313057,0.03430401161313057,0.001176765212753797
2,3,4,0.01578676328063011,0.01392209529876709,0.0018646679818630219,0.0018646679818630219,3.4769866825851148e-06
2,4,5,0.025385573506355286,0.005112051963806152,0.020273521542549133,0.020273521542549133,0.0004110156757362038
2,5,6,0.026662755757570267,0.03165102005004883,-0.004988264292478561,0.004988264292478561,2.4882780651616643e-05
3,1,3,-0.010908069089055061,-0.025051355361938477,0.014143286272883415,0.014143286272883415,0.00020003254659673245
3,2,4,-0.0366927869617939,-0.016016483306884766,-0.020676303654909134,0.020676303654909134,0.0004275095328300088
3,3,5,-0.05189373344182968,-0.02371668815612793,-0.02817704528570175,0.02817704528570175,0.0007939458810324873
3,4,6,-0.005513901822268963,-0.022381961345672607,0.01686805859208107,0.01686805859208107,0.00028453140066588
3,5,7,-0.009847864508628845,-0.013963043689727783,0.004115179181098938,0.004115179181098938,1.6934699692550126e-05
4,1,4,-0.020447496324777603,-0.02300584316253662,0.002558346837759018,0.002558346837759018,6.545138542271567e-06
4,2,5,-0.0277266725897789,-0.021398425102233887,-0.006328247487545013,0.006328247487545013,4.0046716263619775e-05
4,3,6,-0.05448482558131218,-0.007936537265777588,-0.04654828831553459,0.04654828831553459,0.002166743145106134
4,4,7,-0.05441853404045105,-0.002109706401824951,-0.0523088276386261,0.0523088276386261,0.0027362134489274936
4,5,8,-0.02929014153778553,-0.00994575023651123,-0.0193443913012743,0.0193443913012743,0.0003742054748168168
5,1,5,-0.019341658800840378,-0.03973954916000366,0.020397890359163284,0.020397890359163284,0.00041607393110444646
5,2,6,-0.020023444667458534,-0.05334240198135376,0.033318959176540375,0.033318959176540375,0.001110153040607964
5,3,7,-0.05966303125023842,-0.06024092435836792,0.0005778931081295013,0.0005778931081295013,3.3396044442357553e-07
5,4,8,-0.041658516973257065,-0.05994945764541626,0.018290940672159195,0.018290940672159195,0.00033455851067244746
5,5,9,-0.04190310090780258,-0.06840264797210693,0.026499547064304352,0.026499547064304352,0.0007022259946132814
6,1,6,-0.06644892692565918,-0.06696856021881104,0.0005196332931518555,0.0005196332931518555,2.7001875935184216e-07
6,2,7,-0.072761170566082,-0.0715937614440918,-0.0011674091219902039,0.0011674091219902039,1.3628440581059387e-06
6,3,8,-0.1002650111913681,-0.053382158279418945,-0.04688285291194916,0.04688285291194916,0.0021980018971634596
6,4,9,-0.08378101885318756,-0.05453842878341675,-0.029242590069770813,0.029242590069770813,0.0008551290739886586
6,5,10,-0.07847791910171509,-0.05762183666229248,-0.020856082439422607,0.020856082439422607,0.00043497617471999206
7,1,7,0.007004288956522942,-0.012897968292236328,0.01990225724875927,0.01990225724875927,0.0003960998435957909
7,2,8,-0.0009454411920160055,-0.01801621913909912,0.017070777714252472,0.017070777714252472,0.00029141145176941885
7,3,9,-0.024569818750023842,-0.013819277286529541,-0.0107505414634943,0.0107505414634943,0.00011557414175831018
7,4,10,0.009018024429678917,-0.0011259913444519043,0.010144015774130821,0.010144015774130821,0.00010290105602581492
7,5,11,0.010527086444199085,-0.004606425762176514,0.015133512206375599,0.015133512206375599,0.00022902319170051925
