rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,-0.027824541553854942,True
0,2,1,-0.03748762980103493,True
0,3,2,-0.059572525322437286,True
0,4,3,-0.08348917961120605,True
0,5,4,-0.009453056380152702,True
1,1,1,-0.09109635651111603,True
1,2,2,-0.08575751632452011,True
1,3,3,-0.10172748565673828,True
1,4,4,-0.09541114419698715,True
1,5,5,-0.06855598837137222,True
2,1,2,0.037560246884822845,True
2,2,3,0.02614651992917061,True
2,3,4,0.01578676328063011,True
2,4,5,0.025385573506355286,True
2,5,6,0.026662755757570267,True
3,1,3,-0.010908069089055061,True
3,2,4,-0.0366927869617939,True
3,3,5,-0.05189373344182968,True
3,4,6,-0.005513901822268963,True
3,5,7,-0.009847864508628845,True
4,1,4,-0.020447496324777603,True
4,2,5,-0.0277266725897789,True
4,3,6,-0.05448482558131218,True
4,4,7,-0.05441853404045105,True
4,5,8,-0.02929014153778553,True
5,1,5,-0.019341658800840378,True
5,2,6,-0.020023444667458534,True
5,3,7,-0.05966303125023842,True
5,4,8,-0.041658516973257065,True
5,5,9,-0.04190310090780258,True
6,1,6,-0.06644892692565918,True
6,2,7,-0.072761170566082,True
6,3,8,-0.1002650111913681,True
6,4,9,-0.08378101885318756,True
6,5,10,-0.07847791910171509,True
7,1,7,0.007004288956522942,True
7,2,8,-0.0009454411920160055,True
7,3,9,-0.024569818750023842,True
7,4,10,0.009018024429678917,True
7,5,11,0.010527086444199085,True
8,1,8,0.03482123464345932,True
8,2,9,0.02855345420539379,True
8,3,10,0.009278669953346252,True
8,4,11,-0.007250037044286728,True
8,5,12,0.03359605371952057,True
9,1,9,0.1233268603682518,True
9,2,10,0.1380564570426941,True
9,3,11,0.1048358678817749,True
9,4,12,0.11786847561597824,True
9,5,13,0.1687365025281906,True
10,1,10,0.13082841038703918,True
10,2,11,0.14299887418746948,True
10,3,12,0.1133631020784378,True
10,4,13,0.14071720838546753,True
10,5,14,0.16600552201271057,True
11,1,11,0.09993262588977814,True
11,2,12,0.12371498346328735,True
11,3,13,0.10313946008682251,True
11,4,14,0.11453127861022949,True
11,5,15,0.1304074227809906,True
12,1,12,0.09611812233924866,True
12,2,13,0.09365970641374588,True
12,3,14,0.07682710140943527,True
12,4,15,0.09062770754098892,True
12,5,16,0.10771819949150085,True
13,1,13,0.18917155265808105,True
13,2,14,0.1943283975124359,True
13,3,15,0.16658058762550354,True
13,4,16,0.18063856661319733,True
13,5,17,0.18923035264015198,True
14,1,14,0.005845922511070967,True
14,2,15,-0.00910186767578125,True
14,3,16,0.002008466050028801,True
14,4,17,0.00894742738455534,True
14,5,18,0.035992443561553955,True
15,1,15,-0.020035162568092346,True
15,2,16,0.00412678811699152,True
15,3,17,0.02919520065188408,True
15,4,18,0.012687820941209793,True
15,5,19,0.05639438331127167,True
16,1,16,0.0029108133167028427,True
16,2,17,-0.009725822135806084,True
16,3,18,-0.007894893176853657,True
16,4,19,-0.003981710411608219,True
16,5,20,0.01809472218155861,True
17,1,17,0.004343523643910885,True
17,2,18,-0.006768564693629742,True
17,3,19,-0.021960556507110596,True
17,4,20,-0.03650665283203125,True
17,5,21,0.007337292656302452,True
18,1,18,0.07249916344881058,True
18,2,19,0.06705652922391891,True
18,3,20,0.049644120037555695,True
18,4,21,0.05190890282392502,True
18,5,22,0.06563741713762283,True
19,1,19,0.051014818251132965,True
19,2,20,0.04341389238834381,True
19,3,21,0.01176979299634695,True
19,4,22,0.03895612061023712,True
19,5,23,0.052638597786426544,True
20,1,20,-0.001518942415714264,True
20,2,21,-0.014007823541760445,True
20,3,22,-0.03126771003007889,True
20,4,23,-0.017016639932990074,True
20,5,24,-0.00395490787923336,True
21,1,21,-0.017006266862154007,True
21,2,22,-0.023994745686650276,True
21,3,23,-0.03060920722782612,True
21,4,24,-0.01062067225575447,True
21,5,25,-0.03792586922645569,True
22,1,22,0.08436413109302521,True
22,2,23,0.06161807104945183,True
22,3,24,0.042041707783937454,True
22,4,25,0.06708083301782608,True
22,5,26,0.07011387497186661,True
23,1,23,0.09329953789710999,True
23,2,24,0.07433705776929855,True
23,3,25,0.05897517874836922,True
23,4,26,0.07890622317790985,True
23,5,27,0.09302103519439697,True
24,1,24,0.07136102020740509,True
24,2,25,0.05790162459015846,True
24,3,26,0.04627303034067154,True
24,4,27,0.058641258627176285,True
24,5,28,0.06550789624452591,True
25,1,25,0.054853908717632294,True
25,2,26,0.056194886565208435,True
25,3,27,0.031772151589393616,True
25,4,28,0.03633701056241989,True
25,5,29,0.06037798151373863,True
26,1,26,0.08158844709396362,True
26,2,27,0.0709594190120697,True
26,3,28,0.06439231336116791,True
26,4,29,0.07683165371417999,True
26,5,30,0.048193641006946564,True
27,1,27,0.09544430673122406,True
27,2,28,0.06983570009469986,True
27,3,29,0.05926941707730293,True
27,4,30,0.06776533275842667,True
27,5,31,0.07013622671365738,True
28,1,28,0.1040724441409111,True
28,2,29,0.10238322615623474,True
28,3,30,0.08162236958742142,True
28,4,31,0.10905168950557709,True
28,5,32,0.12029372900724411,True
29,1,29,0.06322482228279114,True
29,2,30,0.05418594554066658,True
29,3,31,0.03421836346387863,True
29,4,32,0.06378684192895889,True
29,5,33,0.06534699350595474,True
30,1,30,-0.04830317199230194,True
30,2,31,-0.05863996595144272,True
30,3,32,-0.07026675343513489,True
30,4,33,-0.026858646422624588,True
30,5,34,-0.04976850375533104,True
31,1,31,0.024562977254390717,True
31,2,32,-0.0024486223701387644,True
31,3,33,-0.010644695721566677,True
31,4,34,0.013288366608321667,True
31,5,35,0.017377201467752457,True
32,1,32,0.08593086898326874,True
32,2,33,0.07005316019058228,True
32,3,34,0.05842391774058342,True
32,4,35,0.07725656777620316,True
32,5,36,0.07341255992650986,True
33,1,33,0.07811333984136581,True
33,2,34,0.055267803370952606,True
33,3,35,0.0713561549782753,True
33,4,36,0.07668312638998032,True
33,5,37,0.08394119888544083,True
34,1,34,0.07447090744972229,True
34,2,35,0.1156996488571167,True
34,3,36,0.08152569830417633,True
