rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,-0.16207486391067505,True
0,2,1,-0.1666393131017685,True
0,3,2,-0.16219192743301392,True
0,4,3,-0.15502718091011047,True
0,5,4,-0.15859267115592957,True
1,1,1,-0.23148220777511597,True
1,2,2,-0.2307620793581009,True
1,3,3,-0.23339128494262695,True
1,4,4,-0.22548717260360718,True
1,5,5,-0.23129385709762573,True
2,1,2,-0.1846281886100769,True
2,2,3,-0.1817597895860672,True
2,3,4,-0.18406619131565094,True
2,4,5,-0.17879043519496918,True
2,5,6,-0.17826548218727112,True
3,1,3,-0.2067471146583557,True
3,2,4,-0.20245884358882904,True
3,3,5,-0.20398452877998352,True
3,4,6,-0.1983817219734192,True
3,5,7,-0.19939804077148438,True
4,1,4,-0.1932443082332611,True
4,2,5,-0.19131061434745789,True
4,3,6,-0.18953809142112732,True
4,4,7,-0.18693682551383972,True
4,5,8,-0.18672364950180054,True
5,1,5,-0.11068715155124664,True
5,2,6,-0.10753722488880157,True
5,3,7,-0.10296030342578888,True
5,4,8,-0.10250616818666458,True
5,5,9,-0.10143422335386276,True
6,1,6,-0.1283177137374878,True
6,2,7,-0.1277933120727539,True
6,3,8,-0.12614187598228455,True
6,4,9,-0.1223808005452156,True
6,5,10,-0.12247214466333389,True
7,1,7,-0.06570224463939667,True
7,2,8,-0.06483867764472961,True
7,3,9,-0.06516703963279724,True
7,4,10,-0.0629369467496872,True
7,5,11,-0.060758523643016815,True
8,1,8,0.0018695741891860962,True
8,2,9,0.003078050911426544,True
8,3,10,0.003267623484134674,True
8,4,11,0.004363104701042175,True
8,5,12,0.007071778178215027,True
9,1,9,0.014841154217720032,True
9,2,10,0.014628615230321884,True
9,3,11,0.012654997408390045,True
9,4,12,0.014261148869991302,True
9,5,13,0.016037024557590485,True
10,1,10,0.09975142031908035,True
10,2,11,0.09930364787578583,True
10,3,12,0.09963951259851456,True
10,4,13,0.10018018633127213,True
10,5,14,0.10710348188877106,True
11,1,11,0.00409022718667984,True
11,2,12,-0.0027749352157115936,True
11,3,13,-0.004966475069522858,True
11,4,14,-0.0028317421674728394,True
11,5,15,0.0003619194030761719,True
12,1,12,0.09112725406885147,True
12,2,13,0.08854310214519501,True
12,3,14,0.08783318847417831,True
12,4,15,0.08918409794569016,True
12,5,16,0.09426121413707733,True
13,1,13,0.2389121651649475,True
13,2,14,0.23913119733333588,True
13,3,15,0.2439243495464325,True
13,4,16,0.24194100499153137,True
13,5,17,0.2512756586074829,True
14,1,14,0.13809046149253845,True
14,2,15,0.1318296194076538,True
14,3,16,0.13161197304725647,True
14,4,17,0.13392916321754456,True
14,5,18,0.13719189167022705,True
15,1,15,0.17929905652999878,True
15,2,16,0.17444808781147003,True
15,3,17,0.17634540796279907,True
15,4,18,0.1785990297794342,True
15,5,19,0.18236702680587769,True
16,1,16,0.21134677529335022,True
16,2,17,0.20393390953540802,True
16,3,18,0.2061558961868286,True
16,4,19,0.20796146988868713,True
16,5,20,0.21362662315368652,True
17,1,17,0.2648724615573883,True
17,2,18,0.26330605149269104,True
17,3,19,0.2707633078098297,True
17,4,20,0.2684665024280548,True
17,5,21,0.27867385745048523,True
18,1,18,0.2097650170326233,True
18,2,19,0.20563800632953644,True
18,3,20,0.21055170893669128,True
18,4,21,0.21243533492088318,True
18,5,22,0.21471866965293884,True
19,1,19,0.21417021751403809,True
19,2,20,0.2104160636663437,True
19,3,21,0.21671167016029358,True
19,4,22,0.21782103180885315,True
19,5,23,0.22070759534835815,True
20,1,20,0.18959477543830872,True
20,2,21,0.18370942771434784,True
20,3,22,0.18706515431404114,True
20,4,23,0.19124656915664673,True
20,5,24,0.19437570869922638,True
21,1,21,0.2663446068763733,True
21,2,22,0.26180171966552734,True
21,3,23,0.26749661564826965,True
21,4,24,0.2696089744567871,True
21,5,25,0.2774989604949951,True
22,1,22,0.33636030554771423,True
22,2,23,0.3284836709499359,True
22,3,24,0.33572179079055786,True
22,4,25,0.338168203830719,True
22,5,26,0.3479830026626587,True
23,1,23,0.4923233985900879,True
23,2,24,0.4949272572994232,True
23,3,25,0.5064234137535095,True
23,4,26,0.504804253578186,True
23,5,27,0.517716646194458,True
24,1,24,0.44278889894485474,True
24,2,25,0.43971699476242065,True
24,3,26,0.45172449946403503,True
24,4,27,0.4508461058139801,True
24,5,28,0.456172913312912,True
25,1,25,0.39111971855163574,True
25,2,26,0.38138315081596375,True
25,3,27,0.38954535126686096,True
25,4,28,0.38962703943252563,True
25,5,29,0.3966704308986664,True
26,1,26,0.3855341076850891,True
26,2,27,0.37844452261924744,True
26,3,28,0.3860081732273102,True
26,4,29,0.38892439007759094,True
26,5,30,0.3936440944671631,True
27,1,27,0.2880472242832184,True
27,2,28,0.278990238904953,True
27,3,29,0.2865595519542694,True
27,4,30,0.29080238938331604,True
27,5,31,0.2932567596435547,True
28,1,28,0.3424831032752991,True
28,2,29,0.3378717601299286,True
28,3,30,0.3479142189025879,True
28,4,31,0.35055792331695557,True
28,5,32,0.35486510396003723,True
29,1,29,0.374355286359787,True
29,2,30,0.3700213134288788,True
29,3,31,0.37893229722976685,True
29,4,32,0.38201937079429626,True
29,5,33,0.3890224099159241,True
30,1,30,0.42069506645202637,True
30,2,31,0.41227030754089355,True
30,3,32,0.4230644404888153,True
30,4,33,0.4258148968219757,True
30,5,34,0.4337424337863922,True
31,1,31,0.42575451731681824,True
31,2,32,0.4155729115009308,True
31,3,33,0.426758736371994,True
31,4,34,0.4290708601474762,True
31,5,35,0.43645456433296204,True
32,1,32,0.3700747787952423,True
32,2,33,0.3606407642364502,True
32,3,34,0.36912164092063904,True
32,4,35,0.3725273311138153,True
32,5,36,0.37803083658218384,True
33,1,33,0.4912189245223999,True
33,2,34,0.4862537980079651,True
33,3,35,0.4963204562664032,True
33,4,36,0.5002641677856445,True
33,5,37,0.5093066096305847,True
34,1,34,0.33816400170326233,True
34,2,35,0.32559147477149963,True
34,3,36,0.3344607949256897,True
34,4,37,0.33904513716697693,True
34,5,38,0.343526691198349,True
35,1,35,0.2815195322036743,True
35,2,36,0.27095481753349304,True
35,3,37,0.27991101145744324,True
35,4,38,0.28438976407051086,True
35,5,39,0.2874772846698761,True
36,1,36,0.24481135606765747,True
36,2,37,0.23270276188850403,True
36,3,38,0.24000003933906555,True
36,4,39,0.24375924468040466,True
36,5,40,0.24886363744735718,True
37,1,37,0.3185286521911621,True
37,2,38,0.3128582835197449,True
37,3,39,0.32305678725242615,True
37,4,40,0.3256238102912903,True
37,5,41,0.3325839042663574,True
38,1,38,0.28841882944107056,True
38,2,39,0.2803618311882019,True
38,3,40,0.29051390290260315,True
38,4,41,0.2929604947566986,True
38,5,42,0.3001769483089447,True
39,1,39,0.3397706151008606,True
39,2,40,0.33335158228874207,True
39,3,41,0.34274986386299133,True
39,4,42,0.3456827998161316,True
39,5,43,0.34967687726020813,True
40,1,40,0.3527536988258362,True
40,2,41,0.3472689986228943,True
40,3,42,0.35713765025138855,True
40,4,43,0.35951846837997437,True
40,5,44,0.3641429841518402,True
41,1,41,0.24666687846183777,True
41,2,42,0.23587274551391602,True
41,3,43,0.24339619278907776,True
41,4,44,0.2467757761478424,True
41,5,45,0.2500753700733185,True
42,1,42,0.23520174622535706,True
42,2,43,0.22754760086536407,True
42,3,44,0.23327317833900452,True
42,4,45,0.23787567019462585,True
42,5,46,0.23977845907211304,True
43,1,43,0.13025495409965515,True
43,2,44,0.11555591225624084,True
43,3,45,0.11785172671079636,True
43,4,46,0.12474869936704636,True
43,5,47,0.12754935026168823,True
44,1,44,0.09684071689844131,True
44,2,45,0.08829478919506073,True
44,3,46,0.09281667321920395,True
44,4,47,0.0980231836438179,True
44,5,48,0.09820365160703659,True
45,1,45,-0.023554936051368713,True
45,2,46,-0.024102389812469482,True
45,3,47,-0.022731922566890717,True
45,4,48,-0.015912316739559174,True
45,5,49,-0.02187678962945938,True
46,1,46,-0.02739974483847618,True
46,2,47,-0.03046717867255211,True
46,3,48,-0.02862628549337387,True
46,4,49,-0.021759025752544403,True
46,5,50,-0.023145608603954315,True
47,1,47,-0.0419665165245533,True
47,2,48,-0.04491448029875755,True
47,3,49,-0.04369335621595383,True
47,4,50,-0.03677672892808914,True
47,5,51,-0.037178754806518555,True
48,1,48,0.03399527817964554,True
48,2,49,0.03348325937986374,True
48,3,50,0.03765898197889328,True
48,4,51,0.042557813227176666,True
48,5,52,0.044862132519483566,True
49,1,49,-0.04344050586223602,True
49,2,50,-0.05481326952576637,True
49,3,51,-0.053023453801870346,True
49,4,52,-0.045846302062273026,True
49,5,53,-0.045288391411304474,True
50,1,50,-0.1223670020699501,True
50,2,51,-0.12653057277202606,True
50,3,52,-0.12721391022205353,True
50,4,53,-0.11889293789863586,True
50,5,54,-0.1225069984793663,True
51,1,51,-0.07244513183832169,True
51,2,52,-0.07410100102424622,True
51,3,53,-0.06992661952972412,True
51,4,54,-0.06670782715082169,True
51,5,55,-0.06493503600358963,True
52,1,52,-0.006716683506965637,True
52,2,53,-0.004329225048422813,True
52,3,54,-0.00016943365335464478,True
52,4,55,0.0014988705515861511,True
52,5,56,0.002251274883747101,True
53,1,53,-0.0016136392951011658,True
53,2,54,-0.0030508805066347122,True
53,3,55,0.00022315233945846558,True
53,4,56,0.0015096738934516907,True
53,5,57,0.0018792226910591125,True
54,1,54,0.004576303064823151,True
54,2,55,0.005449604243040085,True
54,3,56,0.00604373961687088,True
54,4,57,0.0074791014194488525,True
54,5,58,0.006184302270412445,True
55,1,55,0.18557021021842957,True
55,2,56,0.1855330616235733,True
55,3,57,0.19097661972045898,True
55,4,58,0.190486878156662,True
55,5,59,0.19646361470222473,True
56,1,56,0.2758832573890686,True
56,2,57,0.27296510338783264,True
56,3,58,0.2795105576515198,True
56,4,59,0.27628225088119507,True
56,5,60,0.2835061252117157,True
57,1,57,0.24110567569732666,True
57,2,58,0.23310470581054688,True
57,3,59,0.2354021966457367,True
57,4,60,0.23570650815963745,True
57,5,61,0.23945507407188416,True
58,1,58,0.27289891242980957,True
58,2,59,0.26938045024871826,True
58,3,60,0.27127471566200256,True
