rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.183433398604393,-0.16655302047729492,-0.016880378127098083,0.016880378127098083,0.0002849471657138114
0,2,1,-0.18025444447994232,-0.1666579246520996,-0.013596519827842712,0.013596519827842712,0.00018486535142892002
0,3,2,-0.16237503290176392,-0.19933903217315674,0.03696399927139282,0.03696399927139282,0.001366337242135529
0,4,3,-0.1574329137802124,-0.22499078512191772,0.06755787134170532,0.06755787134170532,0.004564065980222409
0,5,4,-0.15918610990047455,-0.2171221375465393,0.05793602764606476,0.05793602764606476,0.00335658329940558
1,1,1,-0.22809016704559326,-0.2411864995956421,0.013096332550048828,0.013096332550048828,0.00017151392626146844
1,2,2,-0.2146909534931183,-0.16622662544250488,-0.0484643280506134,0.0484643280506134,0.002348791093397473
1,3,3,-0.19978171586990356,-0.1956825852394104,-0.004099130630493164,0.004099130630493164,1.6802871925847285e-05
1,4,4,-0.21778206527233124,-0.17482012510299683,-0.04296194016933441,0.04296194016933441,0.0018457283031134697
1,5,5,-0.22633449733257294,-0.164104163646698,-0.06223033368587494,0.06223033368587494,0.003872614430655341
2,1,2,-0.18876320123672485,-0.196760356426239,0.00799715518951416,0.00799715518951416,6.395449112517326e-05
2,2,3,-0.18195724487304688,-0.21285754442214966,0.030900299549102783,0.030900299549102783,0.0009548285122242817
2,3,4,-0.17023950815200806,-0.2236902117729187,0.053450703620910645,0.053450703620910645,0.0028569777175704303
2,4,5,-0.16858802735805511,-0.24140727519989014,0.07281924784183502,0.07281924784183502,0.0053026428562505945
2,5,6,-0.16693295538425446,-0.2209567427635193,0.05402378737926483,0.05402378737926483,0.002918569602800014
3,1,3,-0.2162144035100937,-0.1860453486442566,-0.030169054865837097,0.030169054865837097,0.000910171871497889
3,2,4,-0.1941715031862259,-0.16669249534606934,-0.027479007840156555,0.027479007840156555,0.0007550958718793854
3,3,5,-0.1885506957769394,-0.15440982580184937,-0.03414086997509003,0.03414086997509003,0.0011655990026560037
