forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,locked
relative_return,0,1,30,2025-01-02T00:00:00,-0.005574563518166542,True
relative_return,0,2,31,2025-01-03T00:00:00,-0.02769012190401554,True
relative_return,0,3,32,2025-01-06T00:00:00,-0.007009275257587433,True
relative_return,0,4,33,2025-01-07T00:00:00,0.025259286165237427,True
relative_return,0,5,34,2025-01-08T00:00:00,-0.018419377505779266,True
relative_return,1,1,35,2025-01-10T00:00:00,-0.012448168359696865,True
relative_return,1,2,36,2025-01-13T00:00:00,-0.007715518120676279,True
relative_return,1,3,37,2025-01-14T00:00:00,-0.022401483729481697,True
relative_return,1,4,38,2025-01-15T00:00:00,-0.04170612245798111,True
relative_return,1,5,39,2025-01-16T00:00:00,-0.08013230562210083,True
relative_return,2,1,40,2025-01-17T00:00:00,-0.014508269727230072,True
relative_return,2,2,41,2025-01-21T00:00:00,0.005649907514452934,True
relative_return,2,3,42,2025-01-22T00:00:00,-0.0081279706209898,True
relative_return,2,4,43,2025-01-23T00:00:00,-0.021031521260738373,True
relative_return,2,5,44,2025-01-24T00:00:00,-0.06896169483661652,True
relative_return,3,1,45,2025-01-27T00:00:00,-0.012270149774849415,True
relative_return,3,2,46,2025-01-28T00:00:00,-0.023054569959640503,True
relative_return,3,3,47,2025-01-29T00:00:00,-0.019422151148319244,True
relative_return,3,4,48,2025-01-30T00:00:00,-0.01413574256002903,True
relative_return,3,5,49,2025-01-31T00:00:00,-0.0868571475148201,True
relative_return,4,1,50,2025-02-03T00:00:00,-0.03677385672926903,True
relative_return,4,2,51,2025-02-04T00:00:00,-0.03353869169950485,True
relative_return,4,3,52,2025-02-05T00:00:00,-0.038457825779914856,True
relative_return,4,4,53,2025-02-06T00:00:00,-0.022143904119729996,True
relative_return,4,5,54,2025-02-07T00:00:00,-0.07456032931804657,True
relative_return,5,1,55,2025-02-10T00:00:00,-0.03627217561006546,True
relative_return,5,2,56,2025-02-11T00:00:00,-0.013332538306713104,True
relative_return,5,3,57,2025-02-12T00:00:00,-0.023266417905688286,True
relative_return,5,4,58,2025-02-13T00:00:00,-0.02326037548482418,True
relative_return,5,5,59,2025-02-14T00:00:00,-0.05201777070760727,True
relative_return,6,1,60,2025-02-18T00:00:00,-0.023063473403453827,True
relative_return,6,2,61,2025-02-19T00:00:00,-0.0033584670163691044,True
relative_return,6,3,62,2025-02-20T00:00:00,-0.007410729303956032,True
relative_return,6,4,63,2025-02-21T00:00:00,-0.0016130958683788776,True
relative_return,6,5,64,2025-02-24T00:00:00,-0.004239508882164955,True
relative_return,7,1,65,2025-02-25T00:00:00,-0.020858878269791603,True
relative_return,7,2,66,2025-02-26T00:00:00,0.007472079247236252,True
relative_return,7,3,67,2025-02-27T00:00:00,0.01686556078493595,True
relative_return,7,4,68,2025-02-28T00:00:00,0.03849859535694122,True
relative_return,7,5,69,2025-03-03T00:00:00,0.034504663199186325,True
relative_return,8,1,70,2025-03-04T00:00:00,-0.022034836933016777,True
relative_return,8,2,71,2025-03-05T00:00:00,-0.03193092346191406,True
relative_return,8,3,72,2025-03-06T00:00:00,-0.05382091552019119,True
relative_return,8,4,73,2025-03-07T00:00:00,-0.04627663642168045,True
relative_return,8,5,74,2025-03-10T00:00:00,-0.07021670043468475,True
relative_return,9,1,75,2025-03-11T00:00:00,-0.007241608574986458,True
relative_return,9,2,76,2025-03-12T00:00:00,-0.0020145955495536327,True
relative_return,9,3,77,2025-03-13T00:00:00,0.0017071389593183994,True
relative_return,9,4,78,2025-03-14T00:00:00,0.03706935793161392,True
relative_return,9,5,79,2025-03-17T00:00:00,0.04093936085700989,True
relative_return,10,1,80,2025-03-18T00:00:00,0.024382753297686577,True
relative_return,10,2,81,2025-03-19T00:00:00,0.05550067126750946,True
relative_return,10,3,82,2025-03-20T00:00:00,0.09931747615337372,True
relative_return,10,4,83,2025-03-21T00:00:00,0.13757207989692688,True
relative_return,10,5,84,2025-03-24T00:00:00,0.15401628613471985,True
relative_return,11,1,85,2025-03-25T00:00:00,0.0045522358268499374,True
relative_return,11,2,86,2025-03-26T00:00:00,0.049484141170978546,True
relative_return,11,3,87,2025-03-27T00:00:00,0.08804730325937271,True
relative_return,11,4,88,2025-03-28T00:00:00,0.11307335644960403,True
relative_return,11,5,89,2025-03-31T00:00:00,0.12702488899230957,True
relative_return,12,1,90,2025-04-01T00:00:00,-0.011599842458963394,True
relative_return,12,2,91,2025-04-02T00:00:00,-0.01322948932647705,True
relative_return,12,3,92,2025-04-03T00:00:00,-0.016497021540999413,True
relative_return,12,4,93,2025-04-04T00:00:00,0.0072117820382118225,True
relative_return,12,5,94,2025-04-07T00:00:00,0.002691078931093216,True
relative_return,13,1,95,2025-04-08T00:00:00,0.003597332164645195,True
relative_return,13,2,96,2025-04-09T00:00:00,-0.019441500306129456,True
relative_return,13,3,97,2025-04-10T00:00:00,-0.05720873922109604,True
relative_return,13,4,98,2025-04-11T00:00:00,-0.042217813432216644,True
relative_return,13,5,99,2025-04-14T00:00:00,-0.0617707259953022,True
relative_return,14,1,100,2025-04-15T00:00:00,-0.0034878216683864594,True
relative_return,14,2,101,2025-04-16T00:00:00,-0.003137130755931139,True
relative_return,14,3,102,2025-04-17T00:00:00,-0.041217248886823654,True
relative_return,14,4,103,2025-04-21T00:00:00,-0.03172672912478447,True
relative_return,14,5,104,2025-04-22T00:00:00,-0.035838231444358826,True
relative_return,15,1,105,2025-04-23T00:00:00,-0.0500028133392334,True
relative_return,15,2,106,2025-04-24T00:00:00,-0.06485281139612198,True
relative_return,15,3,107,2025-04-25T00:00:00,-0.09582896530628204,True
relative_return,15,4,108,2025-04-28T00:00:00,-0.05316449701786041,True
relative_return,15,5,109,2025-04-29T00:00:00,-0.017079021781682968,True
relative_return,16,1,110,2025-04-30T00:00:00,0.0012241862714290619,True
relative_return,16,2,111,2025-05-01T00:00:00,0.0341915525496006,True
relative_return,16,3,112,2025-05-02T00:00:00,0.024903524667024612,True
relative_return,16,4,113,2025-05-05T00:00:00,0.03040219098329544,True
relative_return,16,5,114,2025-05-06T00:00:00,0.07255087792873383,True
relative_return,17,1,115,2025-05-07T00:00:00,-0.011374877765774727,True
relative_return,17,2,116,2025-05-08T00:00:00,-0.02320849895477295,True
relative_return,17,3,117,2025-05-09T00:00:00,-0.007470414042472839,True
