stock,seed,model,strategy,test_signature,model_mse,naive_mse,delta_mse,relative_mse_improvement_pct,model_mae,naive_mae,delta_mae,relative_mae_improvement_pct,model_source_file,naive_source_file
NVDA,46,Local-MAE/Long-JEPA,local_long,09153d935a7c9a4488bb,0.003136138751671116,0.0019788274472474546,0.0011573113044236615,-58.48470042365136,0.04398937774086861,0.03576570404203314,0.00822367369883547,-22.99318276852795,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/NVDA/seed_46/last_model_comparison_20260825_104041.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/NVDA/seed_46/last_model_comparison_20260825_104041.csv
NVDA,50,Local-MAE/Long-JEPA,local_long,09153d935a7c9a4488bb,0.0039269359906714315,0.0019788274472474546,0.0019481085434239769,-98.44762089457534,0.04851068273235701,0.03576570404203314,0.012744978690323865,-35.634636676928004,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/NVDA/seed_50/last_model_comparison_20260825_104504.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/NVDA/seed_50/last_model_comparison_20260825_104504.csv
AVGO,42,Local-MAE/Long-JEPA,local_long,0574650739836f4c963d,0.004040328998310749,0.00301088671668516,0.0010294422816255894,-34.190668015532495,0.048902932598598695,0.03984621198553788,0.009056720613060815,-22.729188451710133,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/AVGO/seed_42/last_model_comparison_20260825_104923.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/AVGO/seed_42/last_model_comparison_20260825_104923.csv
AVGO,46,Local-MAE/Long-JEPA,local_long,0574650739836f4c963d,0.008026486549835555,0.00301088671668516,0.005015599833150395,-166.58215021361968,0.06153408257094653,0.03984621198553788,0.02168787058540865,-54.42893942661408,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/AVGO/seed_46/last_model_comparison_20260825_105342.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/AVGO/seed_46/last_model_comparison_20260825_105342.csv
AVGO,50,Local-MAE/Long-JEPA,local_long,0574650739836f4c963d,0.005897351758938049,0.00301088671668516,0.002886465042252889,-95.86760691650156,0.05767141347383394,0.03984621198553788,0.017825201488296062,-44.73499637748675,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/AVGO/seed_50/last_model_comparison_20260825_105802.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/AVGO/seed_50/last_model_comparison_20260825_105802.csv
COST,42,Local-MAE/Long-JEPA,local_long,334d0ea0f0e53790e465,0.0005832333076591785,0.0004076389606742177,0.00017559434698496078,-43.075948063093655,0.019231812197004285,0.014902843613373599,0.004328968583630686,-29.04793672897387,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/COST/seed_42/last_model_comparison_20260825_110221.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/COST/seed_42/last_model_comparison_20260825_110221.csv
COST,46,Local-MAE/Long-JEPA,local_long,334d0ea0f0e53790e465,0.0005939640954511808,0.0004076389606742177,0.00018632513477696312,-45.70837254338721,0.018844511363606296,0.014902843613373599,0.0039416677502326965,-26.449098255956333,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/COST/seed_46/last_model_comparison_20260825_110643.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/COST/seed_46/last_model_comparison_20260825_110643.csv
COST,50,Local-MAE/Long-JEPA,local_long,334d0ea0f0e53790e465,0.0005289974524823193,0.0004076389606742177,0.00012135849180810163,-29.771072815851504,0.018017070389989946,0.014902843613373599,0.003114226776616347,-20.89686275592186,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/COST/seed_50/last_model_comparison_20260825_111102.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/local_long/COST/seed_50/last_model_comparison_20260825_111102.csv
NVDA,42,GRU,random,09153d935a7c9a4488bb,0.0025212184376895287,0.0019788274472474546,0.0005423909904420741,-27.40971635483119,0.04122957565674657,0.03576570404203314,0.005463871614713428,-15.276846244357694,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/NVDA/seed_42/last_model_comparison_20260825_103625.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/NVDA/seed_42/last_model_comparison_20260825_103625.csv
NVDA,46,GRU,random,09153d935a7c9a4488bb,0.004989928674228829,0.0019788274472474546,0.0030111012269813746,-152.1659319598488,0.05382131433702613,0.03576570404203314,0.018055610294992988,-50.483027745723625,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/NVDA/seed_46/last_model_comparison_20260825_104044.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/NVDA/seed_46/last_model_comparison_20260825_104044.csv
NVDA,50,GRU,random,09153d935a7c9a4488bb,0.0038216788506052093,0.0019788274472474546,0.0018428514033577547,-93.12845371743543,0.050665402333987385,0.03576570404203314,0.014899698291954241,-41.65917795003722,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/NVDA/seed_50/last_model_comparison_20260825_104505.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/NVDA/seed_50/last_model_comparison_20260825_104505.csv
AVGO,42,GRU,random,0574650739836f4c963d,0.003785284815658133,0.00301088671668516,0.000774398098972973,-25.719934751498975,0.04912275838616647,0.03984621198553788,0.00927654640062859,-23.2808739862035,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/AVGO/seed_42/last_model_comparison_20260825_104926.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/AVGO/seed_42/last_model_comparison_20260825_104926.csv
AVGO,46,GRU,random,0574650739836f4c963d,0.0034868187883314934,0.00301088671668516,0.0004759320716463335,-15.807040132360461,0.045792493782937524,0.03984621198553788,0.005946281797399644,-14.923079261732175,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/AVGO/seed_46/last_model_comparison_20260825_105344.csv,results/top10_with_sentiment_jepa_lam_1_mae_lam_3/random/AVGO/seed_46/last_model_comparison_20260825_105344.csv
