config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
8a63b5709b12a77b,random,relative_return,window_return,raw,5,best_pretraining_validation,ema,True,0.001,2025-01-01,2026-01-01,75,results/02_sentiment_included/random/AAPL/seed_42/last_model_comparison_20260902_075202.csv;results/02_sentiment_included/random/AAPL/seed_44/last_model_comparison_20260902_075635.csv;results/02_sentiment_included/random/AAPL/seed_46/last_model_comparison_20260902_075634.csv;results/02_sentiment_included/random/AVGO/seed_42/last_model_comparison_20260902_080103.csv;results/02_sentiment_included/random/AVGO/seed_44/last_model_comparison_20260902_080103.csv;results/02_sentiment_included/random/AVGO/seed_46/last_model_comparison_20260902_080529.csv;results/02_sentiment_included/random/NVDA/seed_42/last_model_comparison_20260902_074733.csv;results/02_sentiment_included/random/NVDA/seed_44/last_model_comparison_20260902_074732.csv;results/02_sentiment_included/random/NVDA/seed_46/last_model_comparison_20260902_075202.csv;results/02_sentiment_included/random/TSLA/seed_42/last_model_comparison_20260902_080531.csv;results/02_sentiment_included/random/TSLA/seed_44/last_model_comparison_20260902_080955.csv;results/02_sentiment_included/random/TSLA/seed_46/last_model_comparison_20260902_080957.csv;results/02_sentiment_included/random/WMT/seed_42/last_model_comparison_20260902_081425.csv;results/02_sentiment_included/random/WMT/seed_44/last_model_comparison_20260902_081426.csv;results/02_sentiment_included/random/WMT/seed_46/last_model_comparison_20260902_081819.csv
