epoch,train_loss,rmse_loss,trend_loss,val_rmse,val_trend_acc
0,0.3149641404549281,0.2982590615749359,16.705078156789146,0.11533501744270325,0.45
1,0.08847327753901482,0.08449181020259858,3.981467127799988,0.06600561738014221,0.5333333333333333
2,0.05525357152024905,0.05297853276133537,2.2750389337539674,0.042812786996364594,0.4666666666666667
3,0.04337680215636889,0.04173208003242811,1.6447217146555582,0.03398473188281059,0.43333333333333335
4,0.03881628612677256,0.037420714646577834,1.395571223894755,0.03553058207035065,0.5
5,0.044245001922051115,0.04276590645313263,1.4790950536727905,0.03068549931049347,0.5
6,0.03781589840849241,0.036487921699881555,1.327976115544637,0.025591691955924034,0.5333333333333333
7,0.03755895333985488,0.03618072842558225,1.3782250046730042,0.03813580423593521,0.5
8,0.04186112756530444,0.0402976448337237,1.5634830156962076,0.034018438309431076,0.45
9,0.039094624916712443,0.037620879833896954,1.4737449089686077,0.025576677173376083,0.55
10,0.03512818999588489,0.03397725286583106,1.1509369691212972,0.02533571794629097,0.5
11,0.03352317747970422,0.032519846533735595,1.0033310532569886,0.03205529972910881,0.4166666666666667
12,0.036320906380812326,0.03524139449000359,1.079511789480845,0.030075065791606903,0.5166666666666667
13,0.037069972852865854,0.03612626530230045,0.9437073548634847,0.03238828107714653,0.48333333333333334
14,0.034529835482438404,0.03355273827910423,0.9770975232124328,0.0215083509683609,0.55
15,0.03512426142891248,0.034121463820338246,1.0027979175249735,0.02807471714913845,0.5
16,0.033211776365836464,0.03224676425258319,0.9650121172269185,0.02479911781847477,0.4
17,0.035382697855432826,0.034428202609221144,0.9544950008392334,0.036127980798482895,0.5333333333333333
18,0.0403534767528375,0.03927490897476673,1.0785673300425211,0.03710706904530525,0.4666666666666667
19,0.03696661752959093,0.03606082946062088,0.9057881236076355,0.03043394349515438,0.5833333333333334
20,0.03872794881463051,0.03767276667058468,1.0551822940508524,0.03312591835856438,0.5
21,0.03765156405667464,0.036462894454598424,1.188670027256012,0.02280847169458866,0.55
22,0.03857323390742143,0.03746557496488094,1.1076589783032735,0.033736471086740494,0.45
23,0.03897031048933665,0.03773569526771704,1.2346150000890097,0.02284112572669983,0.5
24,0.03432228776315848,0.033342705418666206,0.9795822620391845,0.0329793319106102,0.36666666666666664
25,0.03457816168665886,0.03362632878124714,0.9518327792485555,0.02889537811279297,0.6
26,0.036904765168825786,0.03575432151556015,1.1504438400268555,0.0326581671833992,0.48333333333333334
27,0.03409855961799622,0.03301603570580482,1.082524061203003,0.033083476126194,0.4166666666666667
28,0.03660185001790524,0.035533828536669414,1.068021329243978,0.04389752075076103,0.45
29,0.037302573894461,0.03626236009101073,1.0402141531308493,0.025547051802277565,0.43333333333333335
30,0.034227505202094714,0.03308594649036725,1.1415582180023194,0.024381976574659348,0.5666666666666667
31,0.033336928114295006,0.032371317098538084,0.9656110843022664,0.031768351793289185,0.55
32,0.03488094707330068,0.033804939687252046,1.0760074178377788,0.03313106670975685,0.4166666666666667
33,0.03670808759828408,0.035433644677201906,1.2744430422782898,0.025843001902103424,0.48333333333333334
34,0.03320056386291981,0.03219783268868923,1.0027310887972514,0.022107260301709175,0.5166666666666667
35,0.0326018334676822,0.03166620011130969,0.9356333454449971,0.02633298560976982,0.5
36,0.03806152492761612,0.0370382159948349,1.0233089804649353,0.02510474994778633,0.5166666666666667
37,0.03732898098727067,0.03618135588864486,1.1476251006126403,0.028729144483804703,0.5666666666666667
38,0.03382988050580025,0.03286655570069949,0.9633247534434001,0.03088238649070263,0.5
39,0.034468879302342735,0.03337908051908016,1.0897991379102072,0.024952908977866173,0.4
40,0.035714137554168704,0.03467667115231355,1.0374667485555014,0.03131336718797684,0.48333333333333334
41,0.03623666154841582,0.035153717175126074,1.082944349447886,0.028589967638254166,0.38333333333333336
42,0.03509038053452969,0.03390939434369405,1.1809860587120056,0.02480625919997692,0.4166666666666667
43,0.03610532966752847,0.034947284311056134,1.1580452958742777,0.025625957176089287,0.43333333333333335
44,0.03333402213950952,0.03236050307750702,0.9735187967618306,0.028182175010442734,0.5166666666666667
45,0.03497707570592563,0.034008679414788884,0.9683966477711995,0.02414226345717907,0.43333333333333335
46,0.033043611670533816,0.03212412819266319,0.9194833874702454,0.0266609787940979,0.5833333333333334
47,0.03631032407283783,0.03526564240455628,1.0446809569994608,0.041584521532058716,0.5166666666666667
48,0.04727545951803525,0.04611375021437804,1.1617089589436849,0.03399868682026863,0.48333333333333334
49,0.03902460138003031,0.037918037424484886,1.1065641641616821,0.021962223574519157,0.5
50,0.034836178893844286,0.033888997385899226,0.9471810936927796,0.0297698974609375,0.43333333333333335
51,0.03653016574680805,0.03548778705298901,1.0423790017763774,0.03262155130505562,0.43333333333333335
52,0.03714240863919258,0.03618185557425022,0.9605532606442769,0.04840349778532982,0.5333333333333333
53,0.04202704379955927,0.041044797251621884,0.982246744632721,0.049037251621484756,0.45
54,0.03850184256831805,0.037621909255782765,0.8799331426620484,0.021352065727114677,0.65
55,0.03354129157960415,0.03257051855325699,0.9707728902498881,0.0237811841070652,0.4666666666666667
56,0.03502534106373787,0.03389753761390845,1.1278031945228577,0.02333870530128479,0.5333333333333333
57,0.03475879269341628,0.03378521054983139,0.9735817273457845,0.022396264597773552,0.45
58,0.03744838150839011,0.03641870891054471,1.0296727697054544,0.028763417154550552,0.4666666666666667
59,0.03401308705409368,0.03305635477105776,0.9567323048909505,0.029661381617188454,0.43333333333333335
60,0.0332866694778204,0.032403985410928725,0.8826839327812195,0.02637704648077488,0.5333333333333333
61,0.035820708920558296,0.03478847655157248,1.0322330435117086,0.028035184368491173,0.5166666666666667
62,0.03419014438986778,0.03320906460285187,0.9810798406600952,0.024965567514300346,0.5333333333333333
63,0.03391455486416817,0.03299472977717718,0.9198246041933695,0.0280705988407135,0.45
64,0.03586049179236094,0.03452057329316934,1.3399188717206318,0.033831290900707245,0.5
65,0.03365528099238872,0.03262643118699392,1.0288499593734741,0.026189660653471947,0.6
66,0.032659272601207094,0.03173850774765015,0.9207647919654847,0.02558392472565174,0.5166666666666667
67,0.03312470602492491,0.032145976771910986,0.9787291367848714,0.03216987103223801,0.4666666666666667
68,0.03330655731260777,0.03228706493973732,1.0194922089576721,0.026874639093875885,0.48333333333333334
69,0.03457004378239314,0.03359752881030242,0.9725143909454346,0.03687882423400879,0.5333333333333333
70,0.03719631172716618,0.03610374617079894,1.0925653298695883,0.039959292858839035,0.5333333333333333
71,0.03797272282342116,0.03684613468746344,1.1265878756841023,0.02507122792303562,0.48333333333333334
72,0.03577643198271593,0.03478093780577183,0.9954941272735596,0.031571827828884125,0.5833333333333334
