forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,locked
relative_return,0,1,30,2025-01-02T00:00:00,-0.0005800448707304895,True
relative_return,0,2,31,2025-01-03T00:00:00,0.01681174524128437,True
relative_return,0,3,32,2025-01-06T00:00:00,0.007524551823735237,True
relative_return,0,4,33,2025-01-07T00:00:00,0.015360075049102306,True
relative_return,0,5,34,2025-01-08T00:00:00,0.017137398943305016,True
relative_return,1,1,35,2025-01-10T00:00:00,-0.004402086138725281,True
relative_return,1,2,36,2025-01-13T00:00:00,0.0005061873234808445,True
relative_return,1,3,37,2025-01-14T00:00:00,0.010099886916577816,True
relative_return,1,4,38,2025-01-15T00:00:00,0.02724625915288925,True
relative_return,1,5,39,2025-01-16T00:00:00,0.01649681106209755,True
relative_return,2,1,40,2025-01-17T00:00:00,0.0007609119638800621,True
relative_return,2,2,41,2025-01-21T00:00:00,0.008658121339976788,True
relative_return,2,3,42,2025-01-22T00:00:00,0.012994430027902126,True
relative_return,2,4,43,2025-01-23T00:00:00,0.02109559252858162,True
relative_return,2,5,44,2025-01-24T00:00:00,0.004194134846329689,True
relative_return,3,1,45,2025-01-27T00:00:00,0.0020457147620618343,True
relative_return,3,2,46,2025-01-28T00:00:00,0.004891213495284319,True
relative_return,3,3,47,2025-01-29T00:00:00,0.0129399374127388,True
relative_return,3,4,48,2025-01-30T00:00:00,0.02310759574174881,True
relative_return,3,5,49,2025-01-31T00:00:00,0.0038498786743730307,True
relative_return,4,1,50,2025-02-03T00:00:00,0.000541534973308444,True
relative_return,4,2,51,2025-02-04T00:00:00,0.012834137305617332,True
relative_return,4,3,52,2025-02-05T00:00:00,0.014080536551773548,True
relative_return,4,4,53,2025-02-06T00:00:00,0.02297576516866684,True
relative_return,4,5,54,2025-02-07T00:00:00,0.010971608571708202,True
relative_return,5,1,55,2025-02-10T00:00:00,0.004599759355187416,True
relative_return,5,2,56,2025-02-11T00:00:00,0.0022112170699983835,True
relative_return,5,3,57,2025-02-12T00:00:00,0.006169207394123077,True
relative_return,5,4,58,2025-02-13T00:00:00,0.016856249421834946,True
