config_signature,strategy,forecast_target,normalization,feature_transform,forecast_horizon,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,test_start,test_end,run_rows,source_files
66b086a3f92a3e18,random,relative_return,window_return,raw,5,best_pretraining_validation,ema,True,0.001,2024-07-09T00:00:00,2024-12-26T00:00:00,75,results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/AAPL/seed_42/last_model_comparison_20260905_191556.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/AAPL/seed_44/last_model_comparison_20260905_192015.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/AAPL/seed_46/last_model_comparison_20260905_192015.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/AVGO/seed_42/last_model_comparison_20260905_192433.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/AVGO/seed_44/last_model_comparison_20260905_192433.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/AVGO/seed_46/last_model_comparison_20260905_192849.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/NVDA/seed_42/last_model_comparison_20260905_191136.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/NVDA/seed_44/last_model_comparison_20260905_191136.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/NVDA/seed_46/last_model_comparison_20260905_191557.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/TSLA/seed_42/last_model_comparison_20260905_192848.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/TSLA/seed_44/last_model_comparison_20260905_193303.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/TSLA/seed_46/last_model_comparison_20260905_193303.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/WMT/seed_42/last_model_comparison_20260905_193717.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/WMT/seed_44/last_model_comparison_20260905_193717.csv;results/04_shared_joint_loss_jepa_0_5_mae_1_5_market_only/random/WMT/seed_46/last_model_comparison_20260905_194052.csv
