stock,seed,model,strategy,test_signature,model_mse,naive_mse,delta_mse,relative_mse_improvement_pct,model_mae,naive_mae,delta_mae,relative_mae_improvement_pct,model_source_file,naive_source_file
NVDA,42,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,1.8204364609997554,0.08834520349848007,1.7320912575012755,-1960.59456417583,1.1415418148040772,0.23551427439639444,0.9060275404076827,-384.70175225249676,results/top10_market_zscore/random/NVDA/seed_42/last_model_comparison_20260826_090305.csv,results/top10_market_zscore/random/NVDA/seed_42/last_model_comparison_20260826_090305.csv
NVDA,44,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,1.6515994571523214,0.08834520349848007,1.5632542536538412,-1769.4840146932663,1.1035004201688265,0.23551427439639444,0.867986145772432,-368.54927286128026,results/top10_market_zscore/random/NVDA/seed_44/last_model_comparison_20260826_090351.csv,results/top10_market_zscore/random/NVDA/seed_44/last_model_comparison_20260826_090351.csv
NVDA,46,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,1.8439289804844254,0.08834520349848007,1.7555837769859455,-1987.1862958764357,1.146102331814013,0.23551427439639444,0.9105880574176186,-386.6381601503297,results/top10_market_zscore/random/NVDA/seed_46/last_model_comparison_20260826_090437.csv,results/top10_market_zscore/random/NVDA/seed_46/last_model_comparison_20260826_090437.csv
NVDA,48,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,2.0979066664742105,0.08834520349848007,2.0095614629757304,-2274.6695727632837,1.2298607136073865,0.23551427439639444,0.994346439210992,-422.2021963464541,results/top10_market_zscore/random/NVDA/seed_48/last_model_comparison_20260826_090523.csv,results/top10_market_zscore/random/NVDA/seed_48/last_model_comparison_20260826_090523.csv
NVDA,50,Shared-target JEPA--MAE,random,29d3df0afd5ac318f48f,1.6318282676527092,0.08834520349848007,1.5434830641542292,-1747.104543350544,1.0835134568967317,0.23551427439639444,0.8479991825003372,-360.062754019346,results/top10_market_zscore/random/NVDA/seed_50/last_model_comparison_20260826_090609.csv,results/top10_market_zscore/random/NVDA/seed_50/last_model_comparison_20260826_090609.csv
AAPL,42,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.09169364989273551,0.015385018678011949,0.07630863121472356,-495.9931008974515,0.2324898801351848,0.07890129026613736,0.15358858986904744,-194.65916127732092,results/top10_market_zscore/random/AAPL/seed_42/last_model_comparison_20260826_090655.csv,results/top10_market_zscore/random/AAPL/seed_42/last_model_comparison_20260826_090655.csv
AAPL,44,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.10672039189331517,0.015385018678011949,0.09133537321530322,-593.6643635398275,0.25241564512252807,0.07890129026613736,0.17351435485639072,-219.9132032836466,results/top10_market_zscore/random/AAPL/seed_44/last_model_comparison_20260826_090741.csv,results/top10_market_zscore/random/AAPL/seed_44/last_model_comparison_20260826_090741.csv
AAPL,46,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.15159147905860657,0.015385018678011949,0.1362064603805946,-885.3187846645839,0.2964453628188685,0.07890129026613736,0.21754407255273117,-275.71674914180227,results/top10_market_zscore/random/AAPL/seed_46/last_model_comparison_20260826_090827.csv,results/top10_market_zscore/random/AAPL/seed_46/last_model_comparison_20260826_090827.csv
AAPL,48,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.20637132320391405,0.015385018678011949,0.1909863045259021,-1241.3784378361336,0.33848128193303156,0.07890129026613736,0.2595799916668942,-328.99334192295214,results/top10_market_zscore/random/AAPL/seed_48/last_model_comparison_20260826_090913.csv,results/top10_market_zscore/random/AAPL/seed_48/last_model_comparison_20260826_090913.csv
AAPL,50,Shared-target JEPA--MAE,random,ab4890fe68133fcfef2c,0.090884055158264,0.015385018678011949,0.07549903648025205,-490.73087306779945,0.2352995288999457,0.07890129026613736,0.15639823863380836,-198.22012809457306,results/top10_market_zscore/random/AAPL/seed_50/last_model_comparison_20260826_091313.csv,results/top10_market_zscore/random/AAPL/seed_50/last_model_comparison_20260826_091313.csv
