rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.2246028184890747,-0.1708282232284546,-0.05377459526062012,0.05377459526062012,0.0028917070954435076
0,2,1,-0.1668367236852646,-0.17098665237426758,0.004149928689002991,0.004149928689002991,1.722190812381008e-05
0,3,2,-0.20305442810058594,-0.20434987545013428,0.0012954473495483398,0.0012954473495483398,1.6781838354518186e-06
0,4,3,-0.17648203670978546,-0.23137825727462769,0.054896220564842224,0.054896220564842224,0.0030135950323038063
0,5,4,-0.17943178117275238,-0.22530746459960938,0.045875683426856995,0.045875683426856995,0.0021045783298812015
1,1,1,-0.22972308099269867,-0.24651116132736206,0.01678808033466339,0.01678808033466339,0.0002818396413231117
1,2,2,-0.21984894573688507,-0.17355751991271973,-0.046291425824165344,0.046291425824165344,0.002142896104834202
1,3,3,-0.23340515792369843,-0.2042282223701477,-0.02917693555355072,0.02917693555355072,0.0008512935682960521
1,4,4,-0.20442716777324677,-0.18173295259475708,-0.022694215178489685,0.022694215178489685,0.0005150274025675916
1,5,5,-0.2161765843629837,-0.17168289422988892,-0.04449369013309479,0.04449369013309479,0.0019796884616598565
2,1,2,-0.21577224135398865,-0.20249998569488525,-0.013272255659103394,0.013272255659103394,0.00017615277028060206
2,2,3,-0.17280049622058868,-0.21770405769348145,0.04490356147289276,0.04490356147289276,0.002016329832949859
2,3,4,-0.1830214560031891,-0.2287755012512207,0.045754045248031616,0.045754045248031616,0.0020934326565589245
2,4,5,-0.16869249939918518,-0.24658161401748657,0.07788911461830139,0.07788911461830139,0.0060667141760228915
2,5,6,-0.16513477265834808,-0.2271938920021057,0.06205911934375763,0.06205911934375763,0.0038513342937227524
3,1,3,-0.23105619847774506,-0.19008392095565796,-0.0409722775220871,0.0409722775220871,0.0016787275253469236
3,2,4,-0.17665746808052063,-0.1695948839187622,-0.007062584161758423,0.007062584161758423,4.9880095041920924e-05
3,3,5,-0.19245949387550354,-0.1556227207183838,-0.03683677315711975,0.03683677315711975,0.0013569478566290982
3,4,6,-0.18591560423374176,-0.16266095638275146,-0.023254647850990295,0.023254647850990295,0.0005407786466735676
3,5,7,-0.19606620073318481,-0.16500699520111084,-0.031059205532073975,0.031059205532073975,0.0009646742482836146
4,1,4,-0.22834113240242004,-0.2108532190322876,-0.017487913370132446,0.017487913370132446,0.0003058271140412572
4,2,5,-0.19797329604625702,-0.1984296441078186,0.00045634806156158447,0.00045634806156158447,2.082535532910157e-07
4,3,6,-0.18313992023468018,-0.18486309051513672,0.001723170280456543,0.001723170280456543,2.969315815448681e-06
4,4,7,-0.17561636865139008,-0.18396854400634766,0.00835217535495758,0.00835217535495758,6.975883315996079e-05
4,5,8,-0.19766922295093536,-0.1888386607170105,-0.008830562233924866,0.008830562233924866,7.797882936722011e-05
5,1,5,-0.15446777641773224,-0.18818038702011108,0.033712610602378845,0.033712610602378845,0.0011365401136276265
5,2,6,-0.12268681079149246,-0.17262834310531616,0.0499415323138237,0.0499415323138237,0.002494156649852697
5,3,7,-0.10903508961200714,-0.18083339929580688,0.07179830968379974,0.07179830968379974,0.005154997273450812
5,4,8,-0.09797175973653793,-0.15021181106567383,0.052240051329135895,0.052240051329135895,0.002729022962870753
5,5,9,-0.11367151886224747,-0.14447367191314697,0.030802153050899506,0.030802153050899506,0.0009487726325710377
6,1,6,-0.16055148839950562,-0.10012519359588623,-0.060426294803619385,0.060426294803619385,0.003651337103693919
6,2,7,-0.14555492997169495,-0.10779780149459839,-0.03775712847709656,0.03775712847709656,0.0014256007508359758
6,3,8,-0.132582426071167,-0.09566307067871094,-0.036919355392456055,0.036919355392456055,0.001363038802594474
6,4,9,-0.11306370049715042,-0.09375858306884766,-0.019305117428302765,0.019305117428302765,0.00037268755892055916
6,5,10,-0.12917619943618774,-0.1076890230178833,-0.021487176418304443,0.021487176418304443,0.00046169875043133857
7,1,7,-0.09961869567632675,-0.039106130599975586,-0.060512565076351166,0.060512565076351166,0.0036617705321196348
7,2,8,-0.0757681280374527,-0.025937795639038086,-0.04983033239841461,0.04983033239841461,0.002483062026936489
7,3,9,-0.07371114939451218,-0.03961920738220215,-0.03409194201231003,0.03409194201231003,0.0011622605101707095
7,4,10,-0.0560995489358902,-0.014365553855895996,-0.0417339950799942,0.0417339950799942,0.0017417263453369802
7,5,11,-0.06748420000076294,-0.017443835735321045,-0.050040364265441895,0.050040364265441895,0.002504038055818114
