date,sentiment_mean,sentiment_sum,sentiment_max,sentiment_min,sentiment_std,news_count
2015-01-05,0.034893978387117386,0.034893978387117386,0.034893978387117386,0.034893978387117386,0.0,1
2015-01-06,0.008060187101364136,0.008060187101364136,0.008060187101364136,0.008060187101364136,0.0,1
2015-01-09,0.4600844904780388,0.4600844904780388,0.4600844904780388,0.4600844904780388,0.0,1
2015-01-23,0.0004473309963941574,0.0004473309963941574,0.0004473309963941574,0.0004473309963941574,0.0,1
2015-01-29,-0.01106448844075203,-0.01106448844075203,-0.01106448844075203,-0.01106448844075203,0.0,1
2015-02-09,0.9208053983747959,0.9208053983747959,0.9208053983747959,0.9208053983747959,0.0,1
2015-02-11,0.14669650327414274,1.173572026193142,0.8985080048441887,-0.418581061065197,0.46579968944428934,8
2015-02-12,-0.0028056890393296876,-0.016834134235978127,0.35122935473918915,-0.40696037374436855,0.2735717993289664,6
2015-02-27,-0.8621949926018715,-0.8621949926018715,-0.8621949926018715,-0.8621949926018715,0.0,1
2015-03-05,0.046216024085879326,0.046216024085879326,0.046216024085879326,0.046216024085879326,0.0,1
2015-03-10,0.3354526273906231,0.6709052547812462,0.45049499720335007,0.22041025757789612,0.1626944796366996,2
2015-03-12,-0.24111412838101387,-0.24111412838101387,-0.24111412838101387,-0.24111412838101387,0.0,1
2015-03-16,0.8306075921282172,0.8306075921282172,0.8306075921282172,0.8306075921282172,0.0,1
2015-03-17,-0.0043184757232666016,-0.0043184757232666016,-0.0043184757232666016,-0.0043184757232666016,0.0,1
2015-03-18,-0.10380934178829193,-0.10380934178829193,-0.10380934178829193,-0.10380934178829193,0.0,1
2015-03-19,-0.012290805578231812,-0.024581611156463623,0.930725765414536,-0.9553073765709996,1.333626824240543,2
2015-03-23,-0.25169235933572054,-0.5033847186714411,-0.023819543421268463,-0.4795651752501726,0.3222608267623658,2
2015-03-24,0.018106792122125626,0.018106792122125626,0.018106792122125626,0.018106792122125626,0.0,1
