rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.21624140441417694,-0.20360058546066284,-0.012640818953514099,0.012640818953514099,0.00015979030381552128
0,2,1,-0.18879826366901398,-0.20164847373962402,0.012850210070610046,0.012850210070610046,0.00016512789885880785
0,3,2,-0.15579286217689514,-0.2639722228050232,0.10817936062812805,0.10817936062812805,0.011702774065910582
0,4,3,-0.18280503153800964,-0.31812596321105957,0.13532093167304993,0.13532093167304993,0.018311754548862247
0,5,4,-0.1789737045764923,-0.29404956102371216,0.11507585644721985,0.11507585644721985,0.01324245273706115
1,1,1,-0.27312368154525757,-0.29144287109375,0.01831918954849243,0.01831918954849243,0.00033559270571359434
1,2,2,-0.23488302528858185,-0.1587815284729004,-0.07610149681568146,0.07610149681568146,0.005791437817587175
1,3,3,-0.20803862810134888,-0.20852035284042358,0.00048172473907470703,0.00048172473907470703,2.3205872423659457e-07
1,4,4,-0.22857514023780823,-0.18379813432693481,-0.04477700591087341,0.04477700591087341,0.0020049802583423926
1,5,5,-0.2315836399793625,-0.18541687726974487,-0.046166762709617615,0.046166762709617615,0.0021313699790861396
2,1,2,-0.21196265518665314,-0.18524444103240967,-0.02671821415424347,0.02671821415424347,0.0007138629675920161
2,2,3,-0.15348505973815918,-0.24123162031173706,0.08774656057357788,0.08774656057357788,0.007699458892492572
2,3,4,-0.14512938261032104,-0.2630165219306946,0.11788713932037354,0.11788713932037354,0.01389737761714116
2,4,5,-0.16062618792057037,-0.2962747812271118,0.13564859330654144,0.13564859330654144,0.01840054086604348
2,5,6,-0.16813747584819794,-0.28189677000045776,0.11375929415225983,0.11375929415225983,0.012941177006020377
3,1,3,-0.214188814163208,-0.13266336917877197,-0.08152544498443604,0.08152544498443604,0.006646398179910307
3,2,4,-0.1520296186208725,-0.10124975442886353,-0.05077986419200897,0.05077986419200897,0.002578594607358875
3,3,5,-0.14163175225257874,-0.06257385015487671,-0.07905790209770203,0.07905790209770203,0.0062501518840898385
3,4,6,-0.16973185539245605,-0.08182734251022339,-0.08790451288223267,0.08790451288223267,0.007727203385062609
3,5,7,-0.15271809697151184,-0.07937848567962646,-0.07333961129188538,0.07333961129188538,0.005378698584444841
4,1,4,-0.10371685773134232,-0.06634670495986938,-0.03737015277147293,0.03737015277147293,0.001396528318163226
4,2,5,-0.03667176142334938,-0.043288230895996094,0.006616469472646713,0.006616469472646713,4.3777668282465876e-05
4,3,6,-0.029773499816656113,-0.018515348434448242,-0.01125815138220787,0.01125815138220787,0.00012674597254470898
4,4,7,-0.06915198266506195,-0.024344265460968018,-0.04480771720409393,0.04480771720409393,0.0020077315210420554
