rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.21466124057769775,-0.20360058546066284,-0.011060655117034912,0.011060655117034912,0.00012233809161799059
0,2,1,-0.1913520246744156,-0.20164847373962402,0.010296449065208435,0.010296449065208435,0.00010601686335243166
0,3,2,-0.19803950190544128,-0.2639722228050232,0.06593272089958191,0.06593272089958191,0.004347123685222165
0,4,3,-0.19638943672180176,-0.31812596321105957,0.12173652648925781,0.12173652648925781,0.014819781881669769
0,5,4,-0.19759508967399597,-0.29404956102371216,0.09645447134971619,0.09645447134971619,0.00930346504335322
1,1,1,-0.2765435576438904,-0.29144287109375,0.01489931344985962,0.01489931344985962,0.00022198954127716775
1,2,2,-0.2552874684333801,-0.1587815284729004,-0.09650593996047974,0.09650593996047974,0.00931339644765572
1,3,3,-0.2513636350631714,-0.20852035284042358,-0.0428432822227478,0.0428432822227478,0.001835546831618018
1,4,4,-0.25401219725608826,-0.18379813432693481,-0.07021406292915344,0.07021406292915344,0.00493001463301912
1,5,5,-0.2531537115573883,-0.18541687726974487,-0.06773683428764343,0.06773683428764343,0.004588278719311667
2,1,2,-0.18917106091976166,-0.18524444103240967,-0.00392661988735199,0.00392661988735199,1.5418343739748153e-05
2,2,3,-0.1658007651567459,-0.24123162031173706,0.07543085515499115,0.07543085515499115,0.005689813909413255
2,3,4,-0.17222803831100464,-0.2630165219306946,0.09078848361968994,0.09078848361968994,0.008242548757962709
2,4,5,-0.16459223628044128,-0.2962747812271118,0.13168254494667053,0.13168254494667053,0.017340292643631905
2,5,6,-0.18459045886993408,-0.28189677000045776,0.09730631113052368,0.09730631113052368,0.009468518185830277
3,1,3,-0.16565412282943726,-0.13266336917877197,-0.03299075365066528,0.03299075365066528,0.0010883898264388847
3,2,4,-0.1379174292087555,-0.10124975442886353,-0.03666767477989197,0.03666767477989197,0.0013445183737639255
3,3,5,-0.15733745694160461,-0.06257385015487671,-0.0947636067867279,0.0947636067867279,0.008980141171229583
3,4,6,-0.15887795388698578,-0.08182734251022339,-0.07705061137676239,0.07705061137676239,0.005936796713532866
3,5,7,-0.1446051001548767,-0.07937848567962646,-0.06522661447525024,0.06522661447525024,0.004254511235902925
4,1,4,-0.05763048678636551,-0.06634670495986938,0.008716218173503876,0.008716218173503876,7.597245924811924e-05
4,2,5,-0.018891628831624985,-0.043288230895996094,0.02439660206437111,0.02439660206437111,0.0005951941922872767
4,3,6,-0.027838408946990967,-0.018515348434448242,-0.009323060512542725,0.009323060512542725,8.691945732053341e-05
4,4,7,-0.026755277067422867,-0.024344265460968018,-0.0024110116064548492,0.0024110116064548492,5.812976966459993e-06
4,5,8,-0.03199699893593788,-0.026744425296783447,-0.005252573639154434,0.005252573639154434,2.7589529834740056e-05
5,1,5,-0.14910444617271423,-0.12360566854476929,-0.025498777627944946,0.025498777627944946,0.0006501876605193857
5,2,6,-0.11916664987802505,-0.12128472328186035,0.0021180734038352966,0.0021180734038352966,4.4862349440344396e-06
5,3,7,-0.14001992344856262,-0.12667518854141235,-0.013344734907150269,0.013344734907150269,0.0001780819497421149
5,4,8,-0.13202203810214996,-0.07913458347320557,-0.0528874546289444,0.0528874546289444,0.002797082857128652
5,5,9,-0.1448366343975067,-0.027251720428466797,-0.11758491396903992,0.11758491396903992,0.013826211993106519
6,1,6,-0.06126362457871437,-0.029124796390533447,-0.03213882818818092,0.03213882818818092,0.0010329042773094127
6,2,7,-0.04397391527891159,-0.032783329486846924,-0.011190585792064667,0.011190585792064667,0.00012522921036955958
6,3,8,-0.07072123140096664,-0.02869439125061035,-0.04202684015035629,0.04202684015035629,0.0017662552930235997
6,4,9,-0.05630864202976227,-0.027474820613861084,-0.028833821415901184,0.028833821415901184,0.0008313892574440818
6,5,10,-0.0684511736035347,-0.03601139783859253,-0.03243977576494217,0.03243977576494217,0.0010523390516797293
7,1,7,0.08622568100690842,0.04082763195037842,0.04539804905653,0.04539804905653,0.0020609828581391043
7,2,8,0.0922897532582283,0.048961520195007324,0.04332823306322098,0.04332823306322098,0.0018773357803807955
7,3,9,0.06272275745868683,0.03680014610290527,0.025922611355781555,0.025922611355781555,0.0006719817795028948
7,4,10,0.06826673448085785,0.07004666328430176,-0.0017799288034439087,0.0017799288034439087,3.1681465453292645e-06
7,5,11,0.05871814116835594,0.06459760665893555,-0.005879465490579605,0.005879465490579605,3.4568114454916476e-05
8,1,8,0.17300838232040405,0.20001733303070068,-0.02700895071029663,0.02700895071029663,0.0007294834184712329
8,2,9,0.17402204871177673,0.16501426696777344,0.009007781744003296,0.009007781744003296,8.114013194759906e-05
8,3,10,0.1468164026737213,0.18441247940063477,-0.03759607672691345,0.03759607672691345,0.0014134649852559633
