epoch,train_loss,mse_loss,trend_loss,val_mse,val_mae,val_trend_acc
0,0.06261897087097168,0.05140426264454921,11.214707946777343,0.014645040035247803,0.09938734024763107,0.625
1,0.019100328472753367,0.013991640539218982,5.1086879889170325,0.010814951732754707,0.08749661594629288,0.4791666666666667
2,0.012103230444093544,0.008942088236411412,3.161142126719157,0.0068787867203354836,0.07100801914930344,0.5
3,0.00827588066458702,0.0060741872837146126,2.2016931056976317,0.0050916606560349464,0.06100631505250931,0.4791666666666667
4,0.007316232922797402,0.005275972637658318,2.040260116259257,0.006767502520233393,0.06885913014411926,0.4166666666666667
5,0.006809285655617714,0.0049453422737618285,1.8639431953430177,0.004508124198764563,0.05738087743520737,0.375
6,0.006140153544644515,0.004524988362876078,1.6151651382446288,0.00448242062702775,0.057019516825675964,0.5416666666666666
7,0.0057378825110693775,0.004224219669898351,1.5136626561482747,0.0042202970944345,0.05447985976934433,0.375
8,0.005980248376727104,0.004472673373917739,1.5075748840967813,0.004276113584637642,0.05452785640954971,0.5625
9,0.005448046543945869,0.003992297671114405,1.455748740832011,0.004551908932626247,0.05585535243153572,0.4375
10,0.005836829449981451,0.004306955604503552,1.529873752593994,0.0061873882077634335,0.06480035930871964,0.5416666666666666
11,0.005593776702880859,0.00412551846044759,1.4682582060496012,0.004357248544692993,0.054506074637174606,0.5208333333333334
12,0.005791094278295835,0.004253128838414947,1.5379653533299764,0.003902842989191413,0.05067044869065285,0.4166666666666667
13,0.005677072548617919,0.004155488638207317,1.5215839544932048,0.004720453638583422,0.05759838595986366,0.4791666666666667
14,0.004901177870730559,0.0036580719985067844,1.2431058684984844,0.003723310772329569,0.049672044813632965,0.4375
15,0.004910771703968446,0.003648149175569415,1.2626224915186564,0.0035145655274391174,0.04956189915537834,0.4375
16,0.0049001955737670265,0.0036196691915392877,1.2805263837178549,0.0035994467325508595,0.049871429800987244,0.5833333333333334
17,0.005170381736631194,0.0038308789487928154,1.3395027240117392,0.004615881480276585,0.05396035686135292,0.5625
18,0.005284618927786747,0.0039800208993256096,1.3045979499816895,0.0048547168262302876,0.05223303660750389,0.5
19,0.005485779978334904,0.004196259488041202,1.2895203908284505,0.003508488181978464,0.04778534546494484,0.4375
20,0.004916887078434229,0.0037077468975136676,1.209140133857727,0.004144662991166115,0.05565839633345604,0.6041666666666666
21,0.005443704035133124,0.003887370585774382,1.5563334147135417,0.00439464021474123,0.05075711011886597,0.5625
22,0.005075049990167221,0.003873418675114711,1.201631232102712,0.003324591089040041,0.048497091978788376,0.5
23,0.004820281018813451,0.003584808499241869,1.2354724168777467,0.004176680464297533,0.0536978505551815,0.4583333333333333
24,0.0052285085277011,0.004079746315255761,1.1487621188163757,0.003406636882573366,0.047577839344739914,0.4166666666666667
25,0.005044128683706125,0.0038114977690080804,1.2326309243837992,0.0036034835502505302,0.05250338092446327,0.4583333333333333
26,0.004662183998152614,0.0035341940044114986,1.127989935874939,0.0032504007685929537,0.04663354903459549,0.5625
27,0.004951963108032942,0.0037373855244368314,1.2145775238672891,0.004661295097321272,0.054190024733543396,0.5
28,0.006058431416749954,0.00457839408578972,1.480037240187327,0.005186093505471945,0.053647153079509735,0.4583333333333333
29,0.005342023493722081,0.004313896968960762,1.0281264742215475,0.004009844735264778,0.05212600156664848,0.5833333333333334
30,0.005094729379440347,0.003908292048921188,1.1864372611045837,0.00387213216163218,0.0516740158200264,0.4583333333333333
31,0.004728356624643008,0.003609394181209306,1.1189624428749085,0.0029983073472976685,0.04463504999876022,0.4583333333333333
32,0.004619325200716655,0.00358653722020487,1.0327879428863525,0.0035290701780468225,0.04972383752465248,0.4166666666666667
33,0.0045139332301914695,0.0034031294596691924,1.1108037034670513,0.0034458583686500788,0.047386374324560165,0.5
34,0.004674496548250318,0.003512674942612648,1.1618215322494507,0.005616610869765282,0.05617561191320419,0.6041666666666666
35,0.0056797393132001165,0.004027277464047074,1.652461791038513,0.003705347888171673,0.04820143058896065,0.4791666666666667
36,0.0052761375283201534,0.003992115038757523,1.2840224385261536,0.0033787533175200224,0.04726956784725189,0.4791666666666667
37,0.00527394098850588,0.004058877378702164,1.2150634487469991,0.0038926596753299236,0.05033009871840477,0.375
38,0.005557992899169525,0.003956591725970308,1.60140114625295,0.0037878265138715506,0.04885556921362877,0.4375
39,0.0046296820510178804,0.0034592109033837913,1.1704710801442464,0.0031826221384108067,0.04604464769363403,0.4166666666666667
40,0.004536300556113323,0.003490668690452973,1.0456317981084189,0.0032832936849445105,0.04603464901447296,0.4583333333333333
41,0.004563362166906396,0.0033548586846639714,1.2085034410158793,0.0033194301649928093,0.04765472561120987,0.4166666666666667
42,0.004259053555627664,0.0032498437678441404,1.0092097719510396,0.003403767943382263,0.0472397617995739,0.4583333333333333
43,0.004261837791030606,0.003315806078414122,0.9460316658020019,0.0033442662097513676,0.04837455227971077,0.4583333333333333
44,0.004649089494099219,0.0034643179193759957,1.1847714185714722,0.003456409554928541,0.04898405820131302,0.4791666666666667
45,0.004999960369120041,0.003717361274175346,1.2825989961624145,0.0032487239222973585,0.04755227267742157,0.4791666666666667
46,0.004638617563371857,0.0034195908190061647,1.219026760260264,0.0035876568872481585,0.04644273221492767,0.6041666666666666
47,0.0045407250368346775,0.0033823143846044936,1.1584106008211772,0.0037447975482791662,0.050594668835401535,0.5208333333333334
48,0.004893858171999455,0.0038629762983570497,1.0308818499247232,0.003324128221720457,0.048587534576654434,0.5416666666666666
49,0.00437089130282402,0.003259520325809717,1.1113709966341654,0.00438479520380497,0.053556594997644424,0.4166666666666667
50,0.004916667006909847,0.0035064437116185823,1.4102232535680135,0.0029291249811649323,0.04546152427792549,0.4791666666666667
51,0.004667388352875908,0.003394984205563863,1.2724040031433106,0.0032917512580752373,0.04728127270936966,0.2916666666666667
52,0.004645962687209249,0.003556728114684423,1.0892345666885377,0.003242181148380041,0.04682565852999687,0.5625
53,0.004968341253697872,0.0035309907514601948,1.4373504241307578,0.0038439962081611156,0.047581400722265244,0.4791666666666667
54,0.004714277324577173,0.003473903937265277,1.2403732975323996,0.003297368995845318,0.04745647683739662,0.5833333333333334
55,0.004274235650276144,0.0031293934599185983,1.1448421398798625,0.003925336059182882,0.04760546609759331,0.5
56,0.004552633129060268,0.003540094305450718,1.0125387907028198,0.003487264970317483,0.04808749258518219,0.3958333333333333
57,0.004428047795469562,0.0032878773597379523,1.1401703834533692,0.0033167186193168163,0.04725680127739906,0.3958333333333333
58,0.004141730566819509,0.003101681964471936,1.0400485515594482,0.003083759220317006,0.045677121728658676,0.4375
59,0.004178567991281549,0.00312478580356886,1.0537821491559347,0.0035077498760074377,0.051880910992622375,0.4583333333333333
60,0.0043883821771790585,0.0032157239116107424,1.1726581891377768,0.003253759117797017,0.045268259942531586,0.3958333333333333
61,0.0043643675123651825,0.003404200899725159,0.9601665417353312,0.003011984284967184,0.043551526963710785,0.5416666666666666
62,0.004324736585840583,0.003229057928547263,1.0956785758336385,0.003964121453464031,0.05017371103167534,0.4791666666666667
63,0.005213606668015321,0.003976377115274469,1.2372294902801513,0.0034160292707383633,0.04435266926884651,0.5625
64,0.006343249573061863,0.005187832874556383,1.1554165363311768,0.004577947780489922,0.05703079700469971,0.5416666666666666
65,0.00457260034357508,0.0036075595921526353,0.9650407155354818,0.0035050332080572844,0.05194323509931564,0.4583333333333333
66,0.0043793357287844024,0.003283038424948851,1.096297287940979,0.0031472076661884785,0.04468632861971855,0.4375
67,0.0041200016159564255,0.0031470189802348613,0.9729825735092164,0.0028871854301542044,0.04541463404893875,0.4791666666666667
68,0.004218211614837249,0.003025242934624354,1.1929686228434244,0.0030616361182183027,0.04573746770620346,0.4583333333333333
69,0.004459337921192249,0.0032566437032073734,1.2026941617329916,0.003572181100025773,0.04675762727856636,0.4583333333333333
70,0.004419804302354654,0.0031645495910197496,1.2552546342213948,0.002963838167488575,0.04524252563714981,0.4583333333333333
71,0.004326649631063144,0.0031565125022704403,1.170137099424998,0.0036605449859052896,0.051592741161584854,0.375
72,0.0039011834654957057,0.0029379664765050014,0.9632169961929321,0.0030857515521347523,0.04615079239010811,0.4583333333333333
73,0.004311328334733844,0.003050431958399713,1.2608963290850321,0.004231032449752092,0.05106918513774872,0.3958333333333333
74,0.004913752526044845,0.0033238052390515806,1.589947231610616,0.0033104592002928257,0.047131262719631195,0.4166666666666667
75,0.004086607787758112,0.003078951818558077,1.007655930519104,0.0040221973322331905,0.0512181892991066,0.6458333333333334
76,0.0040161634174486005,0.0031607839201266566,0.8553794622421265,0.003053636522963643,0.04566502571105957,0.5208333333333334
