stock,model,n_paired_seeds,delta_mse,relative_mse_improvement_pct,delta_mae,relative_mae_improvement_pct
AVGO,GRU,3,0.0005918148508941212,-19.655832536458913,0.007163807818371996,-17.97864203747169
AVGO,Local-MAE/Long-JEPA,3,0.0032044499430560866,-106.42877811703359,0.0190845386811385,-47.895490512536554
AVGO,Shared-target JEPA--MAE,3,0.0028312740871802174,-94.0345603668979,0.017980819443044697,-45.12554279832373
COST,GRU,3,0.0001274045476143666,-31.25426171326824,0.0035892316319963338,-24.084206511939836
COST,Local-MAE/Long-JEPA,3,0.00025265371042762177,-61.97977494833742,0.005343988241439904,-35.85884935841563
COST,Shared-target JEPA--MAE,3,0.00018813910154992993,-46.15336601750622,0.004145330530101133,-27.815701738835752
NVDA,GRU,3,0.0017987812069270679,-90.90136734403848,0.012806393400553553,-35.80635064670618
NVDA,Local-MAE/Long-JEPA,3,0.0014969345804969954,-75.64755494872628,0.011709129632238234,-32.73842902261128
NVDA,Shared-target JEPA--MAE,3,0.0010271697573015126,-51.90800030241666,0.008318125028489977,-23.257266287039158
