rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.32887664437294006,-0.2921851873397827,-0.03669145703315735,0.03669145703315735,0.0013462630192160319
0,2,1,-0.3352462649345398,-0.2544821500778198,-0.08076411485671997,0.08076411485671997,0.0065228422485894555
0,3,2,-0.36177343130111694,-0.2952963709831238,-0.06647706031799316,0.06647706031799316,0.004419199548522101
0,4,3,-0.38572683930397034,-0.3687249422073364,-0.01700189709663391,0.01700189709663391,0.0002890645048845286
0,5,4,-0.3585652709007263,-0.3849135637283325,0.0263482928276062,0.0263482928276062,0.0006942325349292844
1,1,1,-0.39455729722976685,-0.43795913457870483,0.04340183734893799,0.04340183734893799,0.0018837194852636685
1,2,2,-0.4099825918674469,-0.3104321360588074,-0.09955045580863953,0.09955045580863953,0.009910293251707891
1,3,3,-0.41413480043411255,-0.3605917692184448,-0.053543031215667725,0.053543031215667725,0.0028668561917619684
1,4,4,-0.3962358236312866,-0.3608197569847107,-0.03541606664657593,0.03541606664657593,0.0012542977767147079
1,5,5,-0.37426018714904785,-0.36071842908859253,-0.013541758060455322,0.013541758060455322,0.0001833792113679067
2,1,2,-0.3894915282726288,-0.40419697761535645,0.014705449342727661,0.014705449342727661,0.0002162502403715294
2,2,3,-0.41887491941452026,-0.43364596366882324,0.014771044254302979,0.014771044254302979,0.00021818374836257703
2,3,4,-0.41566741466522217,-0.4340680241584778,0.018400609493255615,0.018400609493255615,0.00033858242972328867
2,4,5,-0.41244786977767944,-0.46658849716186523,0.05414062738418579,0.05414062738418579,0.0029312075335532484
2,5,6,-0.3814135193824768,-0.4420398473739624,0.060626327991485596,0.060626327991485596,0.00367555164573119
3,1,3,-0.3994658291339874,-0.3686516284942627,-0.03081420063972473,0.03081420063972473,0.000949514961065212
3,2,4,-0.4196080267429352,-0.346569299697876,-0.0730387270450592,0.0730387270450592,0.005334655648362663
3,3,5,-0.41761142015457153,-0.2825128436088562,-0.13509857654571533,0.13509857654571533,0.018251625384678505
3,4,6,-0.41933900117874146,-0.2801712155342102,-0.13916778564453125,0.13916778564453125,0.0193676725612022
3,5,7,-0.39335253834724426,-0.26468586921691895,-0.12866666913032532,0.12866666913032532,0.01655511174509261
4,1,4,-0.22389963269233704,-0.2645954489707947,0.04069581627845764,0.04069581627845764,0.001656149462569978
4,2,5,-0.21657694876194,-0.26886987686157227,0.05229292809963226,0.05229292809963226,0.0027345503292333095
