rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.3298228979110718,-0.2921851873397827,-0.03763771057128906,0.03763771057128906,0.0014165972570481244
0,2,1,-0.2983624041080475,-0.2544821500778198,-0.04388025403022766,0.04388025403022766,0.001925476693757311
0,3,2,-0.34430524706840515,-0.2952963709831238,-0.04900887608528137,0.04900887608528137,0.0024018699351424644
0,4,3,-0.31909438967704773,-0.3687249422073364,0.049630552530288696,0.049630552530288696,0.0024631917444617457
0,5,4,-0.33311471343040466,-0.3849135637283325,0.051798850297927856,0.051798850297927856,0.0026831208921871408
1,1,1,-0.4049314260482788,-0.43795913457870483,0.033027708530426025,0.033027708530426025,0.001090829530770776
1,2,2,-0.3949202299118042,-0.3104321360588074,-0.08448809385299683,0.08448809385299683,0.0071382380029128
1,3,3,-0.4298664927482605,-0.3605917692184448,-0.06927472352981567,0.06927472352981567,0.004798987320132397
1,4,4,-0.3755638301372528,-0.3608197569847107,-0.014744073152542114,0.014744073152542114,0.00021738769312751316
1,5,5,-0.38292568922042847,-0.36071842908859253,-0.022207260131835938,0.022207260131835938,0.0004931624025630299
2,1,2,-0.4282616078853607,-0.40419697761535645,-0.024064630270004272,0.024064630270004272,0.0005791064300320059
2,2,3,-0.40937215089797974,-0.43364596366882324,0.024273812770843506,0.024273812770843506,0.0005892179864339653
2,3,4,-0.42989808320999146,-0.4340680241584778,0.004169940948486328,0.004169940948486328,1.7388407513863058e-05
2,4,5,-0.41146042943000793,-0.46658849716186523,0.0551280677318573,0.0551280677318573,0.003039103851848246
2,5,6,-0.4154280424118042,-0.4420398473739624,0.026611804962158203,0.026611804962158203,0.000708188163343948
3,1,3,-0.4459294378757477,-0.3686516284942627,-0.07727780938148499,0.07727780938148499,0.005971859822801129
3,2,4,-0.43413522839546204,-0.346569299697876,-0.08756592869758606,0.08756592869758606,0.007667791868670726
3,3,5,-0.45650508999824524,-0.2825128436088562,-0.17399224638938904,0.17399224638938904,0.030273301803625863
3,4,6,-0.431399941444397,-0.2801712155342102,-0.15122872591018677,0.15122872591018677,0.022870127540418395
3,5,7,-0.4315277338027954,-0.26468586921691895,-0.16684186458587646,0.16684186458587646,0.02783620777849194
4,1,4,-0.266771525144577,-0.2645954489707947,-0.0021760761737823486,0.0021760761737823486,4.735307514103226e-06
