model,n_stocks,mean_delta_mse,median_delta_mse,relative_mse_improvement_pct,mse_ci_low,mse_ci_high,mse_wilcoxon_statistic,mse_p_value,mse_holm_p_value,mse_rank_biserial,mse_wilcoxon_n,mse_stock_wins,mse_stock_losses,mse_stock_ties,mse_run_wins,mse_run_total,mean_delta_mae,median_delta_mae,relative_mae_improvement_pct,mae_ci_low,mae_ci_high,mae_wilcoxon_statistic,mae_p_value,mae_holm_p_value,mae_rank_biserial,mae_wilcoxon_n,mae_stock_wins,mae_stock_losses,mae_stock_ties,mae_run_wins,mae_run_total
Shared-target JEPA--MAE,1,0.00012255724164079908,0.00012255724164079908,-17.845369186248345,0.00012255724164079908,0.00012255724164079908,0.0,1.0,1.0,1.0,1,0,1,0,0,1,0.001977146970794392,0.001977146970794392,-8.979641293629497,0.001977146970794392,0.001977146970794392,0.0,1.0,1.0,1.0,1,0,1,0,0,1
Local-MAE/Long-JEPA,1,0.000574732293180232,0.000574732293180232,-83.68587459825838,0.000574732293180232,0.000574732293180232,0.0,1.0,1.0,1.0,1,0,1,0,0,1,0.0033885941742674286,0.0033885941742674286,-15.390034541730822,0.0033885941742674286,0.0033885941742674286,0.0,1.0,1.0,1.0,1,0,1,0,0,1
GRU,1,0.0003435542446053793,0.0003435542446053793,-50.02439879035849,0.0003435542446053793,0.0003435542446053793,0.0,1.0,1.0,1.0,1,0,1,0,0,1,0.005344992405489871,0.005344992405489871,-24.275440939622552,0.005344992405489871,0.005344992405489871,0.0,1.0,1.0,1.0,1,0,1,0,0,1
