epoch,train_loss,rmse_loss,trend_loss,val_rmse,val_trend_acc
0,0.19862440278132756,0.1895849640170733,9.039436610539754,0.12637008726596832,0.475
1,0.07540139009555182,0.07216041882832845,3.2409711201985676,0.08189348131418228,0.5083333333333333
2,0.04930610532561938,0.04755883390704791,1.7472707668940226,0.074839286506176,0.4666666666666667
3,0.04491202061374982,0.043477795521418255,1.4342251857121786,0.07328423112630844,0.5
4,0.046146209041277565,0.0448044831554095,1.3417255481084187,0.07145106047391891,0.48333333333333334
5,0.04234435111284256,0.04112721433242162,1.217137352625529,0.0791744738817215,0.5416666666666666
6,0.045189595719178514,0.043742321679989496,1.4472742120424906,0.07295853644609451,0.4583333333333333
7,0.04281905740499496,0.04152152761816978,1.2975294192632039,0.0787615031003952,0.5
8,0.044737779845794044,0.043507817387580874,1.2299628059069316,0.07426832616329193,0.525
9,0.04547254492839178,0.04403918211658796,1.4333632747332254,0.06933911144733429,0.55
10,0.0444612962504228,0.0432819535334905,1.1793423573176065,0.08562169969081879,0.475
11,0.04942218909660975,0.048059190064668654,1.362999180952708,0.08825839310884476,0.4666666666666667
12,0.0563697616259257,0.05481187552213669,1.5578867673873902,0.07700195908546448,0.48333333333333334
13,0.04395242954293887,0.04258248855670293,1.3699408570925395,0.07358312606811523,0.5333333333333333
14,0.043964317937692,0.04274017487963041,1.2241426984469095,0.08375860005617142,0.48333333333333334
15,0.0460474560658137,0.04459393868843715,1.4535173098246257,0.08110253512859344,0.5416666666666666
16,0.04693309764067332,0.04543347284197807,1.499625058968862,0.07664373517036438,0.475
17,0.04305426652232806,0.04195670112967491,1.0975656588872273,0.0689634457230568,0.5333333333333333
18,0.04173522939284643,0.04054354839026928,1.1916802525520325,0.08020666241645813,0.475
19,0.04214370052019755,0.04091862899561723,1.225071136156718,0.07376213371753693,0.43333333333333335
20,0.04093263496955236,0.03977336386839549,1.1592713197072346,0.07312918454408646,0.5166666666666667
21,0.039354956895112994,0.03824780595799287,1.1071503480275473,0.07200115919113159,0.49166666666666664
22,0.041800406326850253,0.04063251515229543,1.1678908586502075,0.07527381181716919,0.525
23,0.04082227994998296,0.03966859467327595,1.1536854306856792,0.07420430332422256,0.5083333333333333
24,0.040946040054162344,0.03986836497982343,1.0776750763257346,0.06969976425170898,0.5333333333333333
25,0.04412139107783635,0.04295145235955715,1.1699387232462566,0.07684821635484695,0.475
26,0.040255492304762205,0.03913162002960841,1.1238726735115052,0.06992363184690475,0.48333333333333334
27,0.04104743239780267,0.040002738560239476,1.044693938891093,0.08230758458375931,0.475
28,0.04658124670386314,0.045400423308213554,1.1808228890101116,0.07439855486154556,0.475
29,0.04321158205469449,0.041863955184817316,1.3476268966992697,0.07580489665269852,0.5416666666666666
30,0.03971657355626424,0.03851947685082754,1.1970969597498575,0.07652914524078369,0.525
31,0.03940415730079015,0.038292396316925686,1.111761172612508,0.07149774581193924,0.475
32,0.038936321685711546,0.03792313411831856,1.0131869196891785,0.07522883266210556,0.5
33,0.04321455483635266,0.041959194093942644,1.25536052385966,0.07467761635780334,0.4583333333333333
34,0.04424001350998878,0.0429669680694739,1.2730456113815307,0.07585665583610535,0.5166666666666667
35,0.04172814786434174,0.040562119086583456,1.1660286466280618,0.0744621679186821,0.45
36,0.042139147967100145,0.040902857979138695,1.236289954185486,0.07333903759717941,0.5
37,0.04365557755033175,0.0423458198706309,1.3097574909528096,0.07141286134719849,0.5166666666666667
38,0.04312240605552991,0.041934855033953986,1.1875511169433595,0.07362222671508789,0.4583333333333333
39,0.04204457824428876,0.04064846932888031,1.3961085279782612,0.07110430300235748,0.5083333333333333
40,0.04323342318336169,0.0419202096760273,1.313213316599528,0.07336797565221786,0.5333333333333333
41,0.043277627478043236,0.0417772151529789,1.5004119952519734,0.07168248295783997,0.5333333333333333
42,0.04065566211938858,0.03944007654984792,1.2155859152475992,0.07343309372663498,0.5
43,0.038429020717740056,0.03736472502350807,1.0642953634262085,0.07150454819202423,0.4583333333333333
44,0.04096747909982999,0.0398918155580759,1.0756633877754211,0.0697159692645073,0.5416666666666666
45,0.038307324548562366,0.037332505981127424,0.9748181064923604,0.07114381343126297,0.48333333333333334
46,0.03965270482003689,0.03872722027202447,0.9254843393961588,0.07313358038663864,0.49166666666666664
47,0.03957243735591571,0.038628964126110076,0.9434732913970947,0.07019399851560593,0.48333333333333334
48,0.038017587115367256,0.03699857803682486,1.0190088907877604,0.07096334546804428,0.5
49,0.03950586567322413,0.038475194076697035,1.0306711634000143,0.06976805627346039,0.49166666666666664
50,0.04061691164970398,0.03957809483011564,1.0388167421023051,0.07189367711544037,0.525
51,0.03726832469304402,0.03625505144397418,1.0132731835047404,0.07640392333269119,0.48333333333333334
52,0.042704941953221956,0.041547740002473195,1.157201604048411,0.07578123360872269,0.525
53,0.046082622309525804,0.04476432899634043,1.318293539683024,0.07836258411407471,0.48333333333333334
54,0.041448169574141505,0.04038086496293545,1.0673044761021933,0.07033958286046982,0.475
55,0.03796215790013472,0.03689461636046568,1.0675415555636087,0.06945924460887909,0.475
56,0.040455472593506174,0.03933184097210566,1.1236316283543906,0.07292059063911438,0.45
57,0.039264315366744997,0.038310158004363375,0.9541571617126465,0.07379241287708282,0.525
58,0.03733395288387934,0.0363610511024793,0.9729015986124675,0.07028332352638245,0.4666666666666667
59,0.036625350390871364,0.03577871347467105,0.8466365933418274,0.07050975412130356,0.5333333333333333
60,0.04035945857564608,0.03928587759534518,1.0735810995101929,0.0709892064332962,0.5333333333333333
61,0.04312911729017894,0.04197432498137156,1.1547921339670817,0.08530998229980469,0.4666666666666667
62,0.04390362128615379,0.04244463046391805,1.4589907010396321,0.07450105249881744,0.475
63,0.048796816170215605,0.04729925071199735,1.4975651065508524,0.07877855002880096,0.48333333333333334
64,0.0432441050807635,0.041799695789814,1.4444093028704326,0.073372982442379,0.55
65,0.04281794751683871,0.041440173114339514,1.3777748982111613,0.07345042377710342,0.475
66,0.041968351850907006,0.04037888410190741,1.5894673983256022,0.07080650329589844,0.5166666666666667
67,0.03807775105039279,0.03698376143972079,1.0939892093340555,0.07275742292404175,0.525
68,0.03886866892377536,0.03789206569393476,0.9766032020250957,0.06588990241289139,0.475
69,0.04577190081278483,0.044769878437121706,1.0020223220189413,0.07319439947605133,0.5083333333333333
70,0.038628545900185905,0.037601036950945854,1.0275091171264648,0.06992585211992264,0.48333333333333334
71,0.036926596984267236,0.035995849221944806,0.930747656027476,0.07339988648891449,0.4583333333333333
72,0.041010706375042595,0.03979555716117223,1.2151488542556763,0.07081963866949081,0.5
73,0.04080764477451642,0.03968782176574071,1.1198233644167581,0.07513786107301712,0.49166666666666664
74,0.041352601970235506,0.039893219619989394,1.459381930033366,0.07096315920352936,0.48333333333333334
75,0.039191968242327374,0.03811701188484828,1.0749566872914633,0.07085264474153519,0.475
76,0.04264380261301994,0.041145588457584384,1.4982139269510906,0.07960930466651917,0.4666666666666667
77,0.039537234356005986,0.03843084797263145,1.1063861012458802,0.06889452040195465,0.475
78,0.03782244970401128,0.0368514450887839,0.971004601319631,0.07272174209356308,0.49166666666666664
79,0.038385003060102466,0.03740610852837563,0.978894837697347,0.07255379855632782,0.4583333333333333
80,0.03745117882887523,0.03633898558715979,1.1121931513150534,0.07158836722373962,0.5166666666666667
81,0.039471816768248874,0.038178146133820215,1.2936706066131591,0.07606721669435501,0.48333333333333334
82,0.03942243034640948,0.038327873374025025,1.094556983311971,0.07121625542640686,0.48333333333333334
83,0.038792473077774045,0.03779088792701562,1.0015852530797322,0.07056169956922531,0.475
84,0.03769700080156326,0.03662957400083542,1.0674267212549846,0.07060439139604568,0.5166666666666667
85,0.03813672351340453,0.03710797304908434,1.028750216960907,0.07416366785764694,0.5083333333333333
86,0.04010542184114456,0.03888471735020479,1.2207040945688883,0.06710953265428543,0.5166666666666667
87,0.03618573049704234,0.0352740199615558,0.9117103020350138,0.07350330799818039,0.5
88,0.03722173993786176,0.036263230443000796,0.9585097908973694,0.06878984719514847,0.48333333333333334
89,0.03651869098345439,0.03567611649632454,0.842574938138326,0.06655783206224442,0.5166666666666667
