forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,locked
relative_return,0,1,60,2024-10-02T00:00:00,0.007401749491691589,True
relative_return,0,2,61,2024-10-03T00:00:00,0.011553764343261719,True
relative_return,0,3,62,2024-10-04T00:00:00,0.014874005690217018,True
relative_return,0,4,63,2024-10-07T00:00:00,0.022404301911592484,True
relative_return,0,5,64,2024-10-08T00:00:00,0.019758664071559906,True
relative_return,1,1,65,2024-10-09T00:00:00,0.005991332232952118,True
relative_return,1,2,66,2024-10-10T00:00:00,0.010325618088245392,True
relative_return,1,3,67,2024-10-11T00:00:00,0.014586696401238441,True
relative_return,1,4,68,2024-10-14T00:00:00,0.02173050493001938,True
relative_return,1,5,69,2024-10-15T00:00:00,0.019656702876091003,True
relative_return,2,1,70,2024-10-16T00:00:00,0.004144385457038879,True
relative_return,2,2,71,2024-10-17T00:00:00,0.008222110569477081,True
relative_return,2,3,72,2024-10-18T00:00:00,0.011630808934569359,True
relative_return,2,4,73,2024-10-21T00:00:00,0.019417107105255127,True
relative_return,2,5,74,2024-10-22T00:00:00,0.01666160672903061,True
relative_return,3,1,75,2024-10-23T00:00:00,-0.0012859180569648743,True
relative_return,3,2,76,2024-10-24T00:00:00,0.0030918270349502563,True
relative_return,3,3,77,2024-10-25T00:00:00,0.0045623076148331165,True
relative_return,3,4,78,2024-10-28T00:00:00,0.014125268906354904,True
relative_return,3,5,79,2024-10-29T00:00:00,0.010410748422145844,True
relative_return,4,1,80,2024-10-30T00:00:00,0.0006426945328712463,True
relative_return,4,2,81,2024-10-31T00:00:00,0.004841595888137817,True
relative_return,4,3,82,2024-11-01T00:00:00,0.00478737847879529,True
relative_return,4,4,83,2024-11-04T00:00:00,0.015085961669683456,True
relative_return,4,5,84,2024-11-05T00:00:00,0.010441519320011139,True
relative_return,5,1,85,2024-11-06T00:00:00,0.0045701563358306885,True
relative_return,5,2,86,2024-11-07T00:00:00,0.009018473327159882,True
relative_return,5,3,87,2024-11-08T00:00:00,0.007849499583244324,True
relative_return,5,4,88,2024-11-11T00:00:00,0.018717415630817413,True
relative_return,5,5,89,2024-11-12T00:00:00,0.012786351144313812,True
relative_return,6,1,90,2024-11-13T00:00:00,0.00513274222612381,True
relative_return,6,2,91,2024-11-14T00:00:00,0.009504459798336029,True
relative_return,6,3,92,2024-11-15T00:00:00,0.010554848238825798,True
relative_return,6,4,93,2024-11-18T00:00:00,0.019870061427354813,True
relative_return,6,5,94,2024-11-19T00:00:00,0.015419751405715942,True
relative_return,7,1,95,2024-11-20T00:00:00,0.006746761500835419,True
relative_return,7,2,96,2024-11-21T00:00:00,0.010639972984790802,True
relative_return,7,3,97,2024-11-22T00:00:00,0.013251010328531265,True
relative_return,7,4,98,2024-11-25T00:00:00,0.02104068174958229,True
relative_return,7,5,99,2024-11-26T00:00:00,0.01814456284046173,True
relative_return,8,1,100,2024-11-27T00:00:00,0.005857653915882111,True
relative_return,8,2,101,2024-11-29T00:00:00,0.010029755532741547,True
relative_return,8,3,102,2024-12-02T00:00:00,0.013335930183529854,True
relative_return,8,4,103,2024-12-03T00:00:00,0.020276136696338654,True
relative_return,8,5,104,2024-12-04T00:00:00,0.018316641449928284,True
relative_return,9,1,105,2024-12-05T00:00:00,0.005760513246059418,True
relative_return,9,2,106,2024-12-06T00:00:00,0.009962089359760284,True
relative_return,9,3,107,2024-12-09T00:00:00,0.011817444115877151,True
relative_return,9,4,108,2024-12-10T00:00:00,0.02016596496105194,True
relative_return,9,5,109,2024-12-11T00:00:00,0.017069146037101746,True
relative_return,10,1,110,2024-12-12T00:00:00,0.005327656865119934,True
relative_return,10,2,111,2024-12-13T00:00:00,0.00926613062620163,True
relative_return,10,3,112,2024-12-16T00:00:00,0.012681802734732628,True
relative_return,10,4,113,2024-12-17T00:00:00,0.019616320729255676,True
relative_return,10,5,114,2024-12-18T00:00:00,0.018191717565059662,True
relative_return,11,1,115,2024-12-19T00:00:00,0.0009345412254333496,True
relative_return,11,2,116,2024-12-20T00:00:00,0.005002245306968689,True
relative_return,11,3,117,2024-12-23T00:00:00,0.012180261313915253,True
relative_return,11,4,118,2024-12-24T00:00:00,0.01583084836602211,True
relative_return,11,5,119,2024-12-26T00:00:00,0.018427684903144836,True
