date,sentiment_mean,sentiment_sum,sentiment_max,sentiment_min,sentiment_std,news_count
2015-01-01,-0.48409055545926094,-0.48409055545926094,-0.48409055545926094,-0.48409055545926094,0.0,1
2015-01-02,0.03587005799636245,0.1434802319854498,0.9355463702231646,-0.5111483857035637,0.6266223058435352,4
2015-01-03,0.08391845505684614,0.33567382022738457,0.14433403499424458,0.011012936010956764,0.06104849427300938,4
2015-01-05,-0.09624058892950416,-0.5774435335770249,0.6731366291642189,-0.9528170041739941,0.6990365978074459,6
2015-01-06,-0.06593857208887736,-0.19781571626663208,0.05472641810774803,-0.14490342885255814,0.10614704327296572,3
2015-01-07,-0.37535431887954473,-0.7507086377590895,-0.07224522531032562,-0.6784634124487638,0.4286609910042051,2
2015-01-08,0.15597051195800304,1.5597051195800304,0.9370056223124266,-0.9444581679999828,0.549466007495294,10
2015-01-09,0.14866922022774814,1.4866922022774816,0.8527384139597416,-0.3843661490827799,0.39826594150458544,10
2015-01-10,0.2784669166430831,0.2784669166430831,0.2784669166430831,0.2784669166430831,0.0,1
2015-01-12,0.3142358886078,3.142358886078,0.9266145192086697,-0.955641170963645,0.5792587300207692,10
2015-01-13,0.09717369254897623,1.6519527733325958,0.7360414415597916,-0.9150387374684215,0.5356337180792511,17
2015-01-14,-0.09273235251506169,-1.3909852877259254,0.9276609662920237,-0.9370122896507382,0.6038371985771994,15
2015-01-15,-0.011671236250549555,-0.1517260712571442,0.8993208725005388,-0.9680047291330993,0.6641361408086666,13
2015-01-16,0.4527990226633847,1.8111960906535387,0.8316141553223133,0.018914472311735153,0.3847306590584687,4
2015-01-17,-0.030330918729305267,-0.030330918729305267,-0.030330918729305267,-0.030330918729305267,0.0,1
2015-01-18,0.15992477536201477,0.15992477536201477,0.15992477536201477,0.15992477536201477,0.0,1
2015-01-20,-0.2131856062139074,-0.6395568186417222,0.2018563812598586,-0.8542060982435942,0.5631311601614164,3
2015-01-21,-0.2246303131634539,-2.4709334447979927,0.15026654116809368,-0.7362490743398666,0.3290232291995325,11
2015-01-22,0.06074176092321674,0.36445056553930044,0.8947964366525412,-0.9568526865914464,0.7148817966257232,6
2015-01-23,-0.24128246121108532,-1.9302596896886826,0.8758658394217491,-0.9211455574259162,0.6289599668571559,8
2015-01-24,0.007148779928684235,0.007148779928684235,0.007148779928684235,0.007148779928684235,0.0,1
2015-01-25,-0.05713750794529915,-0.05713750794529915,-0.05713750794529915,-0.05713750794529915,0.0,1
2015-01-26,0.12147496835413304,1.3362246518954635,0.8097960818558931,-0.24452745914459229,0.3088132612811653,11
2015-01-27,0.1915754975071029,12.069256342947483,0.9373190626502037,-0.9566726507619023,0.5244396555352058,63
2015-01-28,0.25681309977715666,8.47483229264617,0.9184933733195066,-0.9179076952859759,0.42981784558993147,33
2015-01-29,-0.26061299885623157,-2.0849039908498526,0.9218405988067389,-0.9490976333618164,0.7639049907329085,8
2015-01-30,0.07017349930746215,0.49121449515223503,0.9332121107727289,-0.8649461530148983,0.5530340489088077,7
2015-01-31,0.02123616635799408,0.02123616635799408,0.02123616635799408,0.02123616635799408,0.0,1
2015-02-01,0.0034801680594682693,0.0034801680594682693,0.0034801680594682693,0.0034801680594682693,0.0,1
2015-02-02,0.25415561003610493,2.541556100361049,0.9228500798344612,-0.0005346331745386124,0.3501558432050136,10
2015-02-03,-0.14535689641100666,-1.7442827569320798,0.7994993664324284,-0.9142207689583302,0.5621920474443529,12
2015-02-04,0.4131626720643706,3.718464048579335,0.9395607504993677,0.0013975650072097778,0.3796238195189793,9
2015-02-05,-0.16051420662552118,-1.2841136530041695,0.8139528408646584,-0.8843637630343437,0.5642474622073288,8
2015-02-06,-0.23733632479395186,-1.661354273557663,0.8217194844037294,-0.9582591271027923,0.774638928892442,7
2015-02-07,0.004094652831554413,0.004094652831554413,0.004094652831554413,0.004094652831554413,0.0,1
2015-02-09,0.027538861458500225,0.16523316875100136,0.5807187231257558,-0.9102775026112795,0.5022683977224429,6
2015-02-10,0.22203465005648987,6.2169702015817165,0.9377659671008587,-0.9470710214227438,0.4374963460023947,28
2015-02-11,0.03394558443687856,0.543129350990057,0.922305716201663,-0.9249688126146793,0.6020079581067662,16
2015-02-12,0.006291204714216292,0.050329637713730335,0.16976935416460037,-0.5541044399142265,0.23573692224285,8
2015-02-13,-0.013899425331216592,-0.1806925293058157,0.9105955865234137,-0.9021002426743507,0.4618565771918821,13
2015-02-15,-0.04227674597253402,-0.12683023791760206,0.11687440890818834,-0.2866008337587118,0.2147996490594582,3
2015-02-16,0.2332485900260508,0.4664971800521016,0.3995347963646054,0.06696238368749619,0.23516420823955486,2
2015-02-17,0.017336220666766166,0.17336220666766167,0.46428584307432175,-0.9332386888563633,0.36626095339627596,10
2015-02-18,-0.36609351368887083,-2.562654595822096,0.055662636645138264,-0.9528208365663886,0.5001241212145526,7
2015-02-19,0.01359694468555972,0.21755111496895552,0.9271901920437813,-0.9244443299248815,0.46494938643240813,16
2015-02-20,0.03592291306704283,0.5388436960056424,0.6368111670017242,-0.8735385211184621,0.3498056391303364,15
2015-02-21,0.12926200591027737,0.12926200591027737,0.12926200591027737,0.12926200591027737,0.0,1
