Date,Open,High,Low,Close,Volume,sentiment_mean,sentiment_sum,sentiment_max,sentiment_min,sentiment_std,news_count
2015-01-02,26.37807846069336,26.49077033996582,26.133251190185547,26.16865348815918,28951268,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,26.091365814208984,26.14472007751465,25.582763671875,25.623151779174805,41196796,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,25.67949676513672,25.738086700439453,24.98390769958496,25.029281616210938,57998800,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,25.28059196472168,25.29275894165039,24.914098739624023,24.986400604248047,41301082,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,24.83132553100586,25.105073928833008,24.4827823638916,25.065183639526367,67071641,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,25.16889953613281,25.176876068115234,24.671764373779297,24.740575790405277,41427428,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,24.679243087768555,24.73090171813965,24.31125259399414,24.5600700378418,46535413,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,24.873708724975582,25.080141067504883,24.552091598510746,24.74107360839844,47409807,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,24.664783477783203,25.092607498168945,24.582508087158203,24.974931716918945,44714427,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,25.209287643432617,25.214773178100582,24.81985664367676,25.02080535888672,54316718,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,24.932048797607425,25.33992958068848,24.931549072265625,25.334444046020508,45965854,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-20,25.48004531860352,25.554838180541992,25.23152732849121,25.275606155395508,44640224,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,25.293058395385746,25.892911911010746,25.24070167541504,25.83108139038086,45374234,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,26.002609252929688,26.74307632446289,25.913854598999023,26.64634132385254,53538588,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,26.706178665161133,27.034276962280277,26.5770320892334,26.92358016967773,45634948,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,26.85277557373047,26.87621116638184,26.41098976135254,26.68722915649414,30874534,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,26.42594718933105,26.46234893798828,25.83856010437012,25.86050033569336,38080263,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,26.067432403564453,26.077903747558597,25.4301815032959,25.4301815032959,33676205,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,25.48004531860352,25.48453140258789,24.99138641357422,25.463090896606445,83727244,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,25.72237968444824,26.919591903686523,25.70542526245117,26.65282440185547,112127002,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,26.51370620727539,26.5770320892334,25.85651016235352,26.351652145385746,56996054,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,26.327716827392575,26.59697723388672,26.091365814208984,26.38954734802246,40773638,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,26.38954734802246,26.560678482055664,25.99213981628418,26.06643486022949,33273101,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,26.117794036865234,26.352649688720703,26.03302574157715,26.306774139404297,36995292,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,26.30976676940918,26.786457061767575,26.24843406677246,26.4773063659668,35270570,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,26.327716827392575,26.52717018127441,26.228988647460938,26.31924057006836,25355423,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,26.39253807067871,26.811389923095703,26.27386474609375,26.77349281311035,34997823,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,26.69171714782715,26.848787307739254,26.59588050842285,26.72512626647949,27555446,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,26.788951873779297,27.166414260864254,26.66045379638672,27.072172164916992,32404724,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,27.093116760253903,27.42021751403809,27.08214569091797,27.375341415405277,38006060,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,27.266639709472656,27.424705505371094,26.980424880981445,27.067686080932617,32336537,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-18,26.99588394165039,27.1998233795166,26.80191421508789,26.911115646362305,29061570,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,26.82834243774414,27.081148147583008,26.826847076416016,27.069181442260746,19782163,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,27.08214569091797,27.113061904907227,26.71664810180664,26.87371826171875,28887092,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-23,26.729114532470703,26.748512268066406,26.39802360534668,26.522682189941406,29157834,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-24,26.42744255065918,26.766014099121094,26.34018325805664,26.731109619140625,20101036,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,26.721635818481445,27.236223220825195,26.69894790649414,27.11904525756836,36519991,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,27.08613586425781,27.730865478515625,27.00086975097656,27.697954177856445,46230579,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,27.636125564575195,28.158191680908203,27.569307327270508,27.843555450439453,48203982,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,27.949764251708984,28.529172897338867,27.861007690429688,28.488784790039062,42592618,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-03,28.44440650939941,28.69072914123535,28.248443603515625,28.60346984863281,34095352,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-04,28.51521110534668,28.77649307250977,28.32274055480957,28.59000587463379,37536775,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-05,28.67227935791016,28.81638526916504,28.59200096130371,28.6877384185791,27792094,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-06,28.665298461914062,28.75505256652832,28.26041030883789,28.30653381347656,33182854,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,28.265396118164062,28.4354305267334,28.0996036529541,28.364625930786133,21242161,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,28.135255813598636,28.165172576904297,27.660558700561523,27.67452049255371,35846146,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11,27.681001663208008,27.830591201782227,27.4586124420166,27.483543395996094,36415706,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,27.5997257232666,27.742332458496094,27.447641372680664,27.699451446533203,27792094,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,27.599225997924805,27.843555450439453,27.136497497558597,27.291072845458984,34071287,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16,27.472074508666992,27.766267776489254,27.225252151489254,27.649587631225582,32819860,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,27.509971618652344,27.614185333251957,27.32497978210449,27.466590881347656,36110871,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,27.549362182617188,27.91236686706543,27.275115966796875,27.89840507507324,42690887,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,27.892919540405277,27.96322631835937,27.73111343383789,27.82311248779297,23945563,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,28.00561141967773,28.00910186767578,27.87596702575684,27.941286087036133,52337299,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,27.94477844238281,28.041013717651367,27.71540641784668,27.863998413085938,32876014,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,28.05098533630371,28.65083885192871,27.98367118835449,28.431440353393555,51665459,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,28.4468994140625,28.53465843200684,27.860509872436523,27.86275291442871,43045859,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,27.803165435791016,27.868486404418945,27.457115173339844,27.68249893188477,31452115,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,27.574295043945312,27.6879825592041,27.33146095275879,27.34193229675293,37949906,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,27.505483627319336,27.59773063659668,27.33345603942871,27.525928497314453,25750504,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,27.424705505371094,27.65956115722656,27.261154174804688,27.32497978210449,31760961,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,27.35489654541016,27.48154830932617,26.901142120361328,27.05372428894043,39261497,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,26.96845817565918,26.96845817565918,26.61926651000977,26.70318603515625,34327989,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,26.53813934326172,26.846792221069336,26.40600204467773,26.764766693115234,26488525,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,26.830337524414062,27.060205459594727,26.726621627807617,26.77748107910156,26057345,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,26.84529685974121,27.1180477142334,26.84529685974121,27.0063533782959,23570536,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,26.97743225097656,27.02330780029297,26.70119285583496,26.964967727661133,31157308,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,27.040260314941406,27.040260314941406,26.791942596435547,26.926572799682617,28189181,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,26.846792221069336,27.12851905822754,26.791942596435547,26.88468742370605,32906096,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,26.73908805847168,26.804906845092773,26.332305908203125,26.446889877319336,52082601,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,26.362621307373047,26.66329574584961,26.08937263488769,26.55359649658203,46376979,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,26.422456741333008,26.706178665161133,26.407997131347656,26.61692237854004,25997180,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,26.360626220703125,26.419464111328125,25.97917366027832,26.13075828552246,43037837,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,26.208045959472656,26.731109619140625,26.153196334838867,26.695707321166992,33585958,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-21,26.80191421508789,26.895658493041992,26.610689163208008,26.62540054321289,36895018,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-22,26.646841049194336,26.97992706298828,26.51470375061035,26.894411087036133,31871263,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,26.97593879699707,27.47257423400879,26.937543869018555,27.275115966796875,83697161,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,28.227500915527344,28.47881126403809,27.786212921142575,28.17564392089844,98650102,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,28.16950035095215,28.29750061035156,27.65999984741211,27.76849937438965,47960000,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-28,27.73200035095215,27.801000595092773,27.518299102783203,27.68400001525879,29820000,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,27.523500442504883,27.68400001525879,27.34524917602539,27.45400047302246,33976000,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,27.39349937438965,27.429500579833984,26.752500534057617,26.867000579833984,41644000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,26.921499252319336,26.976999282836918,26.604999542236328,26.895000457763672,35364000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,26.92650032043457,27.203500747680664,26.75300025939941,27.03899955749512,26160000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,26.910499572753903,26.98699951171875,26.519550323486328,26.540000915527344,27662000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,26.562000274658203,26.61899948120117,26.05425071716309,26.211000442504883,31340000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,26.199499130249023,26.67300033569336,26.087499618530277,26.53499984741211,30926000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,26.832500457763672,27.0575008392334,26.25,26.910999298095703,30552000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,26.918500900268555,27.099000930786133,26.770000457763672,26.78499984741211,18106000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,26.57999992370605,26.660449981689453,26.26300048828125,26.45199966430664,32684000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,26.527999877929688,26.716100692749023,26.432750701904297,26.481000900268555,25046000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,26.688499450683597,26.950000762939453,26.620500564575195,26.920000076293945,28078000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,26.958999633789062,26.963699340820312,26.518999099731445,26.6924991607666,39426000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-18,26.600500106811523,26.74099922180176,26.4424991607666,26.614999771118164,40068000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,26.698999404907227,27.03300094604492,26.652000427246094,26.868000030517575,39338000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,26.92449951171875,27.145999908447266,26.64859962463379,26.963499069213867,28616000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,26.897499084472656,27.191999435424805,26.798999786376957,27.1254997253418,29254000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,27.00749969482422,27.20949935913086,26.975500106811523,27.00550079345703,23524000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,26.9060001373291,26.950000762939453,26.49399948120117,26.61599922180176,48130000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27,26.63999938964844,27.02750015258789,26.58550071716309,26.989500045776367,30500000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,26.90049934387207,27.030500411987305,26.8125,26.98900032043457,20596000,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,26.86849975585937,26.93149948120117,26.57250022888184,26.605499267578125,51948000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,26.839500427246094,26.839500427246094,26.488000869750977,26.699499130249023,38086000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-02,26.646499633789062,27.149999618530277,26.566499710083008,26.958999633789062,38780000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-03,26.995500564575195,27.174999237060547,26.855499267578125,27.015499114990234,34340000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-04,26.88800048828125,27.02949905395508,26.715999603271484,26.834999084472656,26966000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-05,26.8174991607666,26.86000061035156,26.625999450683597,26.66650009155273,27764000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-08,26.66550064086914,26.70599937438965,26.312000274658203,26.34149932861328,30412000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-09,26.37800025939941,26.459999084472656,26.15049934387207,26.33449935913086,29106000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-10,26.468000411987305,26.917999267578125,26.467500686645508,26.83449935913086,36300000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11,26.92124938964844,26.948999404907227,26.650999069213867,26.730499267578125,24350000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-12,26.57999992370605,26.6560001373291,26.507999420166016,26.616500854492188,19116000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,26.399999618530277,26.415000915527344,26.200000762939453,26.36000061035156,32654000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,26.420000076293945,26.48200035095215,26.277999877929688,26.40749931335449,21436000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,26.4685001373291,26.548999786376957,26.2549991607666,26.46299934387207,25884000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,26.549999237060547,26.90749931335449,26.539499282836918,26.83650016784668,36662000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,26.86050033569336,26.912500381469727,26.65049934387207,26.83449935913086,37870000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,26.97949981689453,27.187000274658203,26.87649917602539,26.909500122070312,25006000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,26.98200035095215,27.074949264526367,26.762500762939453,27.02400016784668,23950000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-24,27.0,27.0,26.78300094604492,26.892000198364254,25732000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-25,26.943500518798828,27.045000076293945,26.761499404907227,26.761499404907227,26714000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-26,26.863000869750977,26.88800048828125,26.5674991607666,26.58449935913086,42182000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,26.2504997253418,26.430500030517575,26.027000427246094,26.076000213623047,38756000,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,26.301000595092773,26.3125,26.024999618530277,26.02549934387207,44344000,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,26.236499786376957,26.284500122070312,25.911500930786133,26.09199905395508,39220000,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,26.054000854492188,26.232500076293945,26.054000854492188,26.170000076293945,24718000,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,25.975000381469727,26.262500762939453,25.950000762939453,26.14299964904785,25610000,0.0,0.0,0.0,0.0,0.0,0.0
