rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.2573982775211334,-0.27355802059173584,0.016159743070602417,0.016159743070602417,0.00026113729610788283
0,2,1,-0.24282190203666687,-0.2581688165664673,0.015346914529800415,0.015346914529800415,0.0002355277855849991
0,3,2,-0.26333168148994446,-0.3361065983772278,0.07277491688728333,0.07277491688728333,0.005296188527950996
0,4,3,-0.25550276041030884,-0.369385302066803,0.11388254165649414,0.11388254165649414,0.012969233294143123
0,5,4,-0.22631126642227173,-0.3355461359024048,0.10923486948013306,0.10923486948013306,0.011932256710341704
1,1,1,-0.3126848340034485,-0.30440014600753784,-0.008284687995910645,0.008284687995910645,6.863605518958593e-05
1,2,2,-0.3017028868198395,-0.17457985877990723,-0.12712302803993225,0.12712302803993225,0.0161602642580414
1,3,3,-0.24982167780399323,-0.23186659812927246,-0.017955079674720764,0.017955079674720764,0.0003223848861255707
1,4,4,-0.3227340579032898,-0.18889033794403076,-0.13384371995925903,0.13384371995925903,0.017914141372532555
1,5,5,-0.2413468211889267,-0.204850435256958,-0.03649638593196869,0.03649638593196869,0.001331986186095202
2,1,2,-0.20914949476718903,-0.2463359236717224,0.037186428904533386,0.037186428904533386,0.001382830494671916
2,2,3,-0.23990654945373535,-0.2646142244338989,0.024707674980163574,0.024707674980163574,0.0006104692029254011
2,3,4,-0.2451568990945816,-0.27986013889312744,0.03470323979854584,0.03470323979854584,0.0012043148525153757
2,4,5,-0.24843348562717438,-0.29999154806137085,0.05155806243419647,0.05155806243419647,0.0026582338019685015
2,5,6,-0.2404756397008896,-0.28579849004745483,0.04532285034656525,0.04532285034656525,0.0020541607635371495
3,1,3,-0.13398511707782745,-0.12477117776870728,-0.009213939309120178,0.009213939309120178,8.489667759215003e-05
3,2,4,-0.14935478568077087,-0.06916344165802002,-0.08019134402275085,0.08019134402275085,0.006430651656175179
3,3,5,-0.13728852570056915,-0.048582613468170166,-0.08870591223239899,0.08870591223239899,0.007868738864982072
3,4,6,-0.08612251281738281,-0.04779106378555298,-0.038331449031829834,0.038331449031829834,0.0014692999848797683
3,5,7,-0.14545069634914398,-0.05422258377075195,-0.09122811257839203,0.09122811257839203,0.00832256852461577
