stock,seed,method,strategy,split,mse,mae,direction_accuracy,forecast_horizon,checkpoint_path,checkpoint_selection,encoder_weight_source,fine_tune_encoder,trend_weight,trend_loss_temperature,trend_loss_threshold,trend_selection_weight,normalization,feature_transform,forecast_target,target_definition,metric_definition,test_start,test_end,test_signature,experiment_id,config_signature,timestamp,git_commit_sha,original_source_file,score_source_file,raw_model,selected_bundle,included_in_canonical,exclusion_reason,metadata_sources
AAPL,42,Naive-last,local_long,test,0.001071198807469044,0.021132184957203117,0.0,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_4d0b58da2aa1_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_132825,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_42/last_model_comparison_20260823_132825.csv,results/top10_without_sentiment/local_long/AAPL/seed_42/last_baseline_scores_after_observation_20260823_132825.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_42/preprocessing_config.json
AAPL,42,Drift,local_long,test,0.0011489379500734416,0.022179625614693287,0.5,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_4d0b58da2aa1_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_132825,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_42/last_model_comparison_20260823_132825.csv,results/top10_without_sentiment/local_long/AAPL/seed_42/last_baseline_scores_after_observation_20260823_132825.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_42/preprocessing_config.json
AAPL,42,Local-MAE/Long-JEPA,local_long,test,0.0012486771791333506,0.02363815564711235,0.4934210526315789,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_4d0b58da2aa1_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_132825,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_42/last_model_comparison_20260823_132825.csv,results/top10_without_sentiment/local_long/AAPL/seed_42/last_scores_after_observation_20260823_132825.csv,TS-JEPA,True,True,,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_42/preprocessing_config.json
AAPL,42,GRU,local_long,test,0.0012499917183508428,0.02369102142555149,0.5,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_4d0b58da2aa1_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_132825,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_42/last_model_comparison_20260823_132825.csv,results/top10_without_sentiment/local_long/AAPL/seed_42/last_gru_scores_after_observation_20260823_132825.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_42/preprocessing_config.json
AAPL,42,Mean-context,local_long,test,0.008252882577488282,0.07767475016451882,0.0,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_4d0b58da2aa1_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_132825,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_42/last_model_comparison_20260823_132825.csv,results/top10_without_sentiment/local_long/AAPL/seed_42/last_baseline_scores_after_observation_20260823_132825.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_42/preprocessing_config.json
AAPL,43,Naive-last,local_long,test,0.001071198807469044,0.021132184957203117,0.0,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_3f1168a3613b_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_133538,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_43/last_model_comparison_20260823_133538.csv,results/top10_without_sentiment/local_long/AAPL/seed_43/last_baseline_scores_after_observation_20260823_133538.csv,naive_last,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_43/preprocessing_config.json
AAPL,43,Drift,local_long,test,0.0011489379500734416,0.022179625614693287,0.5,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_3f1168a3613b_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_133538,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_43/last_model_comparison_20260823_133538.csv,results/top10_without_sentiment/local_long/AAPL/seed_43/last_baseline_scores_after_observation_20260823_133538.csv,drift,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_43/preprocessing_config.json
AAPL,43,Local-MAE/Long-JEPA,local_long,test,0.001178128104622213,0.02302249463422126,0.5592105263157895,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_3f1168a3613b_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_133538,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_43/last_model_comparison_20260823_133538.csv,results/top10_without_sentiment/local_long/AAPL/seed_43/last_scores_after_observation_20260823_133538.csv,TS-JEPA,True,True,,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_43/preprocessing_config.json
AAPL,43,GRU,local_long,test,0.001540747754532721,0.026794578458525637,0.4473684210526316,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_3f1168a3613b_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_133538,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_43/last_model_comparison_20260823_133538.csv,results/top10_without_sentiment/local_long/AAPL/seed_43/last_gru_scores_after_observation_20260823_133538.csv,GRU,True,False,alternate strategy-specific GRU; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_43/preprocessing_config.json
AAPL,43,Mean-context,local_long,test,0.008252882577488282,0.07767475016451882,0.0,5,./logs/output_model/AAPL/lr_1e-05_ema_momentum_0.998_mask_ratio_0.7_ratio_patches_10_encoder_256_2_1_predictor_128_2_1_local_mae_long_jepa_ljepa_1.0_lmae_0.5_mae_1_gap_4_jepa_4_cfg_3f1168a3613b_epoch_2000.pt,fixed_pretraining_epoch_2000,ema,True,0.001,0.01,1e-05,0.0005,window_return,raw,value,future target values in the configured normalized feature space,MSE and MAE over all saved rolling-step/horizon target values; project_within_trajectory_v1: sign of consecutive forecast-horizon differences equals sign of consecutive target differences; relative-return paths additionally include the known zero origin; cumulative/excess log-return targets compare the binary indicators (forecast > 0) and (target > 0) at each horizon,2025-04-01T00:00:00,2025-12-31T00:00:00,a7b43fe049d15b4cdf17,d6336968aa7facb1,d6336968aa7facb1,20260823_133538,d49f5b630f46b5cfb66f211e6d398c9a7f37cbcc,results/top10_without_sentiment/local_long/AAPL/seed_43/last_model_comparison_20260823_133538.csv,results/top10_without_sentiment/local_long/AAPL/seed_43/last_baseline_scores_after_observation_20260823_133538.csv,mean_context,True,False,duplicate deterministic baseline; reference strategy selected,config/experiments/top10_without_sentiment.json;results/top10_without_sentiment/local_long/AAPL/seed_43/preprocessing_config.json
