forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
relative_return,0,1,0,-0.01038614846765995,True
relative_return,0,2,1,-0.014801111072301865,True
relative_return,0,3,2,-0.018279574811458588,True
relative_return,0,4,3,-0.03372414782643318,True
relative_return,0,5,4,0.061079416424036026,True
relative_return,1,1,1,0.029478758573532104,True
relative_return,1,2,2,0.030051182955503464,True
relative_return,1,3,3,0.06906234472990036,True
relative_return,1,4,4,0.032944485545158386,True
relative_return,1,5,5,0.11618278920650482,True
relative_return,2,1,2,0.005379732232540846,True
relative_return,2,2,3,-0.02137211710214615,True
relative_return,2,3,4,-0.0019703134894371033,True
relative_return,2,4,5,-0.003056805580854416,True
relative_return,2,5,6,0.09713450074195862,True
relative_return,3,1,3,0.006701712030917406,True
relative_return,3,2,4,-0.019092436879873276,True
relative_return,3,3,5,0.001616150140762329,True
relative_return,3,4,6,-0.005766361951828003,True
relative_return,3,5,7,0.08479548245668411,True
relative_return,4,1,4,-0.013309456408023834,True
relative_return,4,2,5,-0.04338214918971062,True
relative_return,4,3,6,-0.03130389750003815,True
relative_return,4,4,7,-0.024730700999498367,True
relative_return,4,5,8,0.08002977073192596,True
relative_return,5,1,5,-0.011378243565559387,True
relative_return,5,2,6,-0.034660376608371735,True
relative_return,5,3,7,-0.016328223049640656,True
relative_return,5,4,8,-0.02471740171313286,True
relative_return,5,5,9,0.08446189761161804,True
relative_return,6,1,6,-0.010701345279812813,True
relative_return,6,2,7,-0.002205580472946167,True
relative_return,6,3,8,-0.00996333360671997,True
relative_return,6,4,9,-0.025624766945838928,True
relative_return,6,5,10,0.0797283872961998,True
relative_return,7,1,7,0.004327284637838602,True
relative_return,7,2,8,-0.0043368153274059296,True
relative_return,7,3,9,0.03382191061973572,True
relative_return,7,4,10,0.002842281013727188,True
relative_return,7,5,11,0.09327258169651031,True
relative_return,8,1,8,0.016565056517720222,True
relative_return,8,2,9,0.024311456829309464,True
relative_return,8,3,10,0.051161959767341614,True
relative_return,8,4,11,0.011652011424303055,True
relative_return,8,5,12,0.0653534084558487,True
relative_return,9,1,9,0.01217743381857872,True
relative_return,9,2,10,0.00048434361815452576,True
relative_return,9,3,11,0.028263486921787262,True
relative_return,9,4,12,0.015140604227781296,True
relative_return,9,5,13,0.06715068221092224,True
relative_return,10,1,10,-0.001978351268917322,True
relative_return,10,2,11,-0.015294086188077927,True
relative_return,10,3,12,-0.0010393261909484863,True
relative_return,10,4,13,-0.011741593480110168,True
relative_return,10,5,14,0.032551538199186325,True
relative_return,11,1,11,-0.010192446410655975,True
relative_return,11,2,12,-0.02239937335252762,True
relative_return,11,3,13,-0.013264551758766174,True
relative_return,11,4,14,-0.02080342546105385,True
relative_return,11,5,15,0.030674658715724945,True
relative_return,12,1,12,-0.013686545193195343,True
relative_return,12,2,13,-0.009521394968032837,True
relative_return,12,3,14,-0.023108698427677155,True
relative_return,12,4,15,-0.012735426425933838,True
relative_return,12,5,16,0.05173804983496666,True
relative_return,13,1,13,-0.006565775256603956,True
relative_return,13,2,14,-0.013456061482429504,True
relative_return,13,3,15,0.009611427783966064,True
relative_return,13,4,16,-0.0012633167207241058,True
relative_return,13,5,17,0.07051600515842438,True
relative_return,14,1,14,-0.002536813262850046,True
relative_return,14,2,15,-0.004405241459608078,True
relative_return,14,3,16,0.0001047477126121521,True
relative_return,14,4,17,-0.018148135393857956,True
relative_return,14,5,18,0.03679719194769859,True
relative_return,15,1,15,-0.0055267843417823315,True
relative_return,15,2,16,-0.014954011887311935,True
relative_return,15,3,17,-0.010908976197242737,True
relative_return,15,4,18,-0.019590802490711212,True
relative_return,15,5,19,0.04441915079951286,True
relative_return,16,1,16,-0.015770355239510536,True
relative_return,16,2,17,-0.02684900537133217,True
relative_return,16,3,18,-0.03052385151386261,True
relative_return,16,4,19,-0.04204520955681801,True
relative_return,16,5,20,0.031598255038261414,True
relative_return,17,1,17,-0.013312334194779396,True
relative_return,17,2,18,-0.023362617939710617,True
relative_return,17,3,19,-0.02285917103290558,True
relative_return,17,4,20,-0.04353852570056915,True
relative_return,17,5,21,0.03453496843576431,True
relative_return,18,1,18,-0.01611427590250969,True
relative_return,18,2,19,-0.023277059197425842,True
relative_return,18,3,20,-0.030036963522434235,True
relative_return,18,4,21,-0.048161670565605164,True
relative_return,18,5,22,0.032444316893815994,True
relative_return,19,1,19,-0.01637915149331093,True
relative_return,19,2,20,-0.022541407495737076,True
relative_return,19,3,21,-0.03585255891084671,True
relative_return,19,4,22,-0.056475479155778885,True
relative_return,19,5,23,0.02330663613975048,True
