epoch,train_loss,mse_loss,trend_loss,val_mse,val_mae,val_trend_acc
0,0.05648935995995998,0.0469766844684879,9.512675348917643,0.05169832333922386,0.19623929262161255,0.55
1,0.011256899125874043,0.007875973327706258,3.3809256553649902,0.01965232379734516,0.11105426400899887,0.5666666666666667
2,0.007400396404167017,0.004953337647020817,2.447058629989624,0.01454131305217743,0.10035313665866852,0.5333333333333333
3,0.006089058083792527,0.004134483790645997,1.954574171702067,0.011420744471251965,0.08425279706716537,0.5666666666666667
4,0.005491317280878623,0.0036358787212520836,1.85543851852417,0.007440234534442425,0.06644407659769058,0.5
5,0.0052933650401731334,0.0036297281427929797,1.6636367877324423,0.009376662783324718,0.07322203367948532,0.6166666666666667
6,0.005325190241759022,0.0037165104101101556,1.6086797714233398,0.007878310978412628,0.06936733424663544,0.6
7,0.0045348132029175755,0.003220654356603821,1.314158837000529,0.005799325183033943,0.060479845851659775,0.6166666666666667
8,0.004803953412920237,0.003452015047272046,1.351938287417094,0.005636940244585276,0.05728631466627121,0.6
9,0.004681709175929427,0.0033192900475114582,1.362419072786967,0.006428283639252186,0.05896766111254692,0.5166666666666667
10,0.0042821891140192745,0.003054634885241588,1.2275542259216308,0.008029021322727203,0.07187977433204651,0.55
11,0.004881276500721773,0.0034118978927532833,1.4693785905838013,0.011737857013940811,0.08874356746673584,0.5666666666666667
12,0.004915676669528087,0.0033880760427564384,1.527600598335266,0.0093081621453166,0.08170580118894577,0.5666666666666667
13,0.004963040755440792,0.003641323605552316,1.3217171112696329,0.00942803081125021,0.07718502730131149,0.5166666666666667
14,0.004517004204293092,0.0032414582868417106,1.2755458275477092,0.0036175348795950413,0.049777690321207047,0.6166666666666667
15,0.004247892803202073,0.003005388254920642,1.2425044695536296,0.0038110881578177214,0.04943676292896271,0.5
16,0.004333217038462559,0.0030106535026182732,1.3225635250409444,0.005341225303709507,0.060491662472486496,0.45
17,0.004723196181779106,0.0031864284382512173,1.5367676417032878,0.004195708315819502,0.05502183362841606,0.5333333333333333
18,0.004435707892601688,0.003073609216759602,1.3620986064275107,0.004201799165457487,0.052675750106573105,0.5666666666666667
19,0.004697780140365163,0.003320125436099867,1.3776546319325764,0.0038897187914699316,0.05045792832970619,0.5333333333333333
20,0.004527838248759508,0.0033123285975307226,1.215509569644928,0.0038967174477875233,0.05055130645632744,0.5
21,0.004410418433447679,0.003221709079419573,1.1887093305587768,0.004920747596770525,0.05660553276538849,0.65
22,0.004540017324810227,0.0032857749921580155,1.2542422731717429,0.006897971499711275,0.0658726766705513,0.6
23,0.004679291353871425,0.003320506711800893,1.358784588177999,0.003692351747304201,0.046199195086956024,0.5833333333333334
24,0.004106081137433648,0.0028016001762201388,1.3044809222221374,0.003853820962831378,0.050820570439100266,0.45
25,0.0049450785852968695,0.003534928523004055,1.4101500590642293,0.0036504515446722507,0.0489262118935585,0.6166666666666667
26,0.0040524691964189214,0.0028504504666974147,1.202018630504608,0.003585308324545622,0.0503203421831131,0.5833333333333334
