forecast_target,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
relative_return,0,1,0,0.02198275551199913,0.01633143424987793,0.0056513212621212006,0.0056513212621212006,3.193743200770316e-05
relative_return,0,2,1,-0.010518776252865791,0.018822669982910156,-0.029341446235775948,0.029341446235775948,0.0008609204672069305
relative_return,0,3,2,0.003793947398662567,-0.06071227788925171,0.06450622528791428,0.06450622528791428,0.004161053100895151
relative_return,0,4,3,0.011260646395385265,-0.12982100248336792,0.14108164608478546,0.14108164608478546,0.01990403086199266
relative_return,0,5,4,0.015239089727401733,-0.09909576177597046,0.11433485150337219,0.11433485150337219,0.01307245826829817
relative_return,1,1,1,0.0022549331188201904,-0.01372385025024414,0.01597878336906433,0.01597878336906433,0.00025532151795548685
relative_return,1,2,2,-0.020232029259204865,0.17093408107757568,-0.19116610288619995,0.19116610288619995,0.036544478892697185
relative_return,1,3,3,-0.0019419873133301735,0.1017000675201416,-0.1036420539021492,0.1036420539021492,0.010741675337056
relative_return,1,4,4,0.031209051609039307,0.13611221313476562,-0.10490316152572632,0.10490316152572632,0.011004673298092627
relative_return,1,5,5,0.04738110303878784,0.1338590383529663,-0.08647793531417847,0.08647793531417847,0.007478433296203235
relative_return,2,1,2,0.026584893465042114,0.013458609580993652,0.013126283884048462,0.013126283884048462,0.00017229932860463038
relative_return,2,2,3,0.03155718743801117,-0.056182801723480225,0.0877399891614914,0.0877399891614914,0.007698305698058627
relative_return,2,3,4,-0.00929170474410057,-0.08328068256378174,0.07398897409439087,0.07398897409439087,0.005474368287540443
relative_return,2,4,5,-0.0021939538419246674,-0.12464994192123413,0.12245598435401917,0.12245598435401917,0.014995468104111787
relative_return,2,5,6,0.027428191155195236,-0.10676544904708862,0.13419364392757416,0.13419364392757416,0.01800793407056056
relative_return,3,1,3,0.019349467009305954,0.03862881660461426,-0.019279349595308304,0.019279349595308304,0.00037169332081811446
relative_return,3,2,4,-0.021958915516734123,0.07624638080596924,-0.09820529818534851,0.09820529818534851,0.009644280591673215
relative_return,3,3,5,-0.01361455675214529,0.12256050109863281,-0.13617505133152008,0.13617505133152008,0.01854364460514213
relative_return,3,4,6,0.028901584446430206,0.09950459003448486,-0.07060300558805466,0.07060300558805466,0.004984784398066877
relative_return,3,5,7,0.02937314286828041,0.10243701934814453,-0.07306388020515442,0.07306388020515442,0.005338330590633156
relative_return,4,1,4,0.023026175796985626,-0.0009172558784484863,0.023943431675434113,0.023943431675434113,0.0005732879203961816
relative_return,4,2,5,0.003577878698706627,0.023757100105285645,-0.020179221406579018,0.020179221406579018,0.00040720097657573687
relative_return,4,3,6,0.002297421917319298,0.05026602745056152,-0.047968603670597076,0.047968603670597076,0.0023009869381068193
relative_return,4,4,7,0.02271454781293869,0.044028639793395996,-0.021314091980457306,0.021314091980457306,0.00045429051695139444
relative_return,4,5,8,0.02410900592803955,0.041460275650024414,-0.017351269721984863,0.017351269721984863,0.0003010665609650687
relative_return,5,1,5,0.020732272416353226,0.031002283096313477,-0.01027001067996025,0.01027001067996025,0.00010547311936649761
relative_return,5,2,6,0.004211479797959328,0.03373265266418457,-0.029521172866225243,0.029521172866225243,0.0008714996473975535
relative_return,5,3,7,-0.005241410806775093,0.02739119529724121,-0.032632604241371155,0.032632604241371155,0.0010648868595739547
relative_return,5,4,8,0.01582316681742668,0.08331859111785889,-0.0674954205751419,0.0674954205751419,0.0045556317986152894
