forecast_target,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
relative_return,0,1,0,-0.01038614846765995,0.01633143424987793,-0.02671758271753788,0.02671758271753788,0.0007138292262684788
relative_return,0,2,1,-0.014801111072301865,0.018822669982910156,-0.03362378105521202,0.03362378105521202,0.0011305586524488348
relative_return,0,3,2,-0.018279574811458588,-0.06071227788925171,0.04243270307779312,0.04243270307779312,0.0018005342904881538
relative_return,0,4,3,-0.03372414782643318,-0.12982100248336792,0.09609685838222504,0.09609685838222504,0.009234606190933414
relative_return,0,5,4,0.061079416424036026,-0.09909576177597046,0.1601751744747162,0.1601751744747162,0.025656086518005772
relative_return,1,1,1,0.029478758573532104,-0.01372385025024414,0.043202608823776245,0.043202608823776245,0.001866465409180229
relative_return,1,2,2,0.030051182955503464,0.17093408107757568,-0.14088289439678192,0.14088289439678192,0.019847989933614807
relative_return,1,3,3,0.06906234472990036,0.1017000675201416,-0.03263772279024124,0.03263772279024124,0.0010652209489326325
relative_return,1,4,4,0.032944485545158386,0.13611221313476562,-0.10316772758960724,0.10316772758960724,0.010643580016003407
relative_return,1,5,5,0.11618278920650482,0.1338590383529663,-0.017676249146461487,0.017676249146461487,0.00031244978388778044
relative_return,2,1,2,0.005379732232540846,0.013458609580993652,-0.00807887688279152,0.00807887688279152,6.526825168730321e-05
relative_return,2,2,3,-0.02137211710214615,-0.056182801723480225,0.034810684621334076,0.034810684621334076,0.0012117837638059847
relative_return,2,3,4,-0.0019703134894371033,-0.08328068256378174,0.08131036907434464,0.08131036907434464,0.00661137611900614
relative_return,2,4,5,-0.003056805580854416,-0.12464994192123413,0.12159313261508942,0.12159313261508942,0.014784889899150722
relative_return,2,5,6,0.09713450074195862,-0.10676544904708862,0.20389994978904724,0.20389994978904724,0.041575189523975986
relative_return,3,1,3,0.006701712030917406,0.03862881660461426,-0.03192710503935814,0.03192710503935814,0.0010193400361942079
relative_return,3,2,4,-0.019092436879873276,0.07624638080596924,-0.09533882141113281,0.09533882141113281,0.009089490868063876
relative_return,3,3,5,0.001616150140762329,0.12256050109863281,-0.12094435095787048,0.12094435095787048,0.014627536028620547
relative_return,3,4,6,-0.005766361951828003,0.09950459003448486,-0.10527095198631287,0.10527095198631287,0.011081973332104589
relative_return,3,5,7,0.08479548245668411,0.10243701934814453,-0.01764153689146042,0.01764153689146042,0.00031122382389275893
relative_return,4,1,4,-0.013309456408023834,-0.0009172558784484863,-0.012392200529575348,0.012392200529575348,0.00015356663396520753
relative_return,4,2,5,-0.04338214918971062,0.023757100105285645,-0.06713925302028656,0.06713925302028656,0.004507679296122058
relative_return,4,3,6,-0.03130389750003815,0.05026602745056152,-0.08156992495059967,0.08156992495059967,0.006653652656446463
relative_return,4,4,7,-0.024730700999498367,0.044028639793395996,-0.06875933706760406,0.06875933706760406,0.00472784643397639
relative_return,4,5,8,0.08002977073192596,0.041460275650024414,0.03856949508190155,0.03856949508190155,0.0014876059508728279
relative_return,5,1,5,-0.011378243565559387,0.031002283096313477,-0.042380526661872864,0.042380526661872864,0.0017961090401377167
relative_return,5,2,6,-0.034660376608371735,0.03373265266418457,-0.0683930292725563,0.0683930292725563,0.004677606453076744
relative_return,5,3,7,-0.016328223049640656,0.02739119529724121,-0.043719418346881866,0.043719418346881866,0.0019113875405896708
relative_return,5,4,8,-0.02471740171313286,0.08331859111785889,-0.10803599655628204,0.10803599655628204,0.011671776551908986
relative_return,5,5,9,0.08446189761161804,0.14435434341430664,-0.0598924458026886,0.0598924458026886,0.003587105064227991
relative_return,6,1,6,-0.010701345279812813,0.04163777828216553,-0.05233912169933319,0.05233912169933319,0.0027393836602576105
relative_return,6,2,7,-0.002205580472946167,0.037712693214416504,-0.03991827368736267,0.03991827368736267,0.001593468574179191
relative_return,6,3,8,-0.00996333360671997,0.042099595069885254,-0.052062928676605225,0.052062928676605225,0.0027105485423852826
relative_return,6,4,9,-0.025624766945838928,0.04340815544128418,-0.06903292238712311,0.06903292238712311,0.004765544373306563
relative_return,6,5,10,0.0797283872961998,0.034249305725097656,0.04547908157110214,0.04547908157110214,0.0020683468605509625
relative_return,7,1,7,0.004327284637838602,-0.01919931173324585,0.023526595905423164,0.023526595905423164,0.000553500714897074
relative_return,7,2,8,-0.0043368153274059296,-0.011534452438354492,0.007197637110948563,0.007197637110948563,5.180597998090397e-05
relative_return,7,3,9,0.03382191061973572,-0.022994577884674072,0.05681648850440979,0.05681648850440979,0.00322811336597173
relative_return,7,4,10,0.002842281013727188,0.008334517478942871,-0.005492236465215683,0.005492236465215683,3.016466138984486e-05
relative_return,7,5,11,0.09327258169651031,0.0031998157501220703,0.09007276594638824,0.09007276594638824,0.008113103165232838
relative_return,8,1,8,0.016565056517720222,0.03249025344848633,-0.015925196930766106,0.015925196930766106,0.0002536118972836822
relative_return,8,2,9,0.024311456829309464,0.002373814582824707,0.021937642246484756,0.021937642246484756,0.00048126014733475275
relative_return,8,3,10,0.051161959767341614,0.019063949584960938,0.032098010182380676,0.032098010182380676,0.0010302822576682136
relative_return,8,4,11,0.011652011424303055,0.04754841327667236,-0.03589640185236931,0.03589640185236931,0.0012885516659467827
relative_return,8,5,12,0.0653534084558487,0.05274093151092529,0.012612476944923401,0.012612476944923401,0.00015907457468622432
relative_return,9,1,9,0.01217743381857872,-0.013599157333374023,0.025776591151952744,0.025776591151952744,0.0006644326514149285
relative_return,9,2,10,0.00048434361815452576,-0.0014092326164245605,0.0018935762345790863,0.0018935762345790863,3.585630956162711e-06
relative_return,9,3,11,0.028263486921787262,0.005002856254577637,0.023260630667209625,0.023260630667209625,0.0005410569390363329
relative_return,9,4,12,0.015140604227781296,0.014374375343322754,0.0007662288844585419,0.0007662288844585419,5.871067033785815e-07
relative_return,9,5,13,0.06715068221092224,0.006412148475646973,0.06073853373527527,0.06073853373527527,0.003689169480311172
relative_return,10,1,10,-0.001978351268917322,0.015192866325378418,-0.017171217128634453,0.017171217128634453,0.0002948506976787092
relative_return,10,2,11,-0.015294086188077927,-0.00602114200592041,-0.009272944182157516,0.009272944182157516,8.598749380540893e-05
relative_return,10,3,12,-0.0010393261909484863,0.013022422790527344,-0.01406174898147583,0.01406174898147583,0.00019773278441803654
relative_return,10,4,13,-0.011741593480110168,0.00903165340423584,-0.02077324688434601,0.02077324688434601,0.00043152778611799114
relative_return,10,5,14,0.032551538199186325,0.018553495407104492,0.013998042792081833,0.013998042792081833,0.00019594520200895416
relative_return,11,1,11,-0.010192446410655975,-0.011204242706298828,0.0010117962956428528,0.0010117962956428528,1.0237317438765992e-06
relative_return,11,2,12,-0.02239937335252762,-0.009004652500152588,-0.01339472085237503,0.01339472085237503,0.00017941854671305046
relative_return,11,3,13,-0.013264551758766174,0.016634583473205566,-0.02989913523197174,0.02989913523197174,0.0008939582876197338
relative_return,11,4,14,-0.02080342546105385,0.060695648193359375,-0.08149906992912292,0.08149906992912292,0.006642098399312069
relative_return,11,5,15,0.030674658715724945,0.06557607650756836,-0.034901417791843414,0.034901417791843414,0.001218108963880804
relative_return,12,1,12,-0.013686545193195343,0.017610549926757812,-0.031297095119953156,0.031297095119953156,0.0009795081629473956
relative_return,12,2,13,-0.009521394968032837,0.01915884017944336,-0.028680235147476196,0.028680235147476196,0.000822555888114529
relative_return,12,3,14,-0.023108698427677155,-0.01109534502029419,-0.012013353407382965,0.012013353407382965,0.0001443206600906799
relative_return,12,4,15,-0.012735426425933838,0.014385223388671875,-0.027120649814605713,0.027120649814605713,0.0007355296463664729
relative_return,12,5,16,0.05173804983496666,0.02786731719970703,0.02387073263525963,0.02387073263525963,0.0005698118765440491
relative_return,13,1,13,-0.006565775256603956,-0.006903409957885742,0.00033763470128178596,0.00033763470128178596,1.1399719150964084e-07
relative_return,13,2,14,-0.013456061482429504,0.004142165184020996,-0.0175982266664505,0.0175982266664505,0.0003096975818037695
relative_return,13,3,15,0.009611427783966064,0.02221667766571045,-0.012605249881744385,0.012605249881744385,0.00015889232458121683
relative_return,13,4,16,-0.0012633167207241058,0.029873251914978027,-0.031136568635702133,0.031136568635702133,0.0009694859064057898
relative_return,13,5,17,0.07051600515842438,0.035019516944885254,0.035496488213539124,0.035496488213539124,0.001260000675493922
relative_return,14,1,14,-0.002536813262850046,-0.005153954029083252,0.002617140766233206,0.002617140766233206,6.8494257902797315e-06
relative_return,14,2,15,-0.004405241459608078,0.035047292709350586,-0.039452534168958664,0.039452534168958664,0.001556502452352851
relative_return,14,3,16,0.0001047477126121521,0.03910982608795166,-0.03900507837533951,0.03900507837533951,0.0015213961390663777
relative_return,14,4,17,-0.018148135393857956,0.048993468284606934,-0.06714160740375519,0.06714160740375519,0.0045079954447599935
relative_return,14,5,18,0.03679719194769859,0.04541599750518799,-0.008618805557489395,0.008618805557489395,7.428380923781008e-05
relative_return,15,1,15,-0.0055267843417823315,-0.005974113941192627,0.0004473295994102955,0.0004473295994102955,2.0010377050857543e-07
relative_return,15,2,16,-0.014954011887311935,-0.031204700469970703,0.016250688582658768,0.016250688582658768,0.00026408487941055603
relative_return,15,3,17,-0.010908976197242737,-0.00945425033569336,-0.0014547258615493774,0.0014547258615493774,2.1162273322605785e-06
relative_return,15,4,18,-0.019590802490711212,0.0077141523361206055,-0.027304954826831818,0.027304954826831818,0.0007455605580953262
relative_return,15,5,19,0.04441915079951286,0.006322145462036133,0.03809700533747673,0.03809700533747673,0.0014513818156837305
relative_return,16,1,16,-0.015770355239510536,0.01873195171356201,-0.0345023050904274,0.0345023050904274,0.0011904090565529324
relative_return,16,2,17,-0.02684900537133217,0.011584997177124023,-0.03843400254845619,0.03843400254845619,0.001477172551894737
relative_return,16,3,18,-0.03052385151386261,0.03325653076171875,-0.06378038227558136,0.06378038227558136,0.004067937163219293
relative_return,16,4,19,-0.04204520955681801,0.025187253952026367,-0.06723245978355408,0.06723245978355408,0.004520203648547216
relative_return,16,5,20,0.031598255038261414,0.0012680292129516602,0.030330225825309753,0.030330225825309753,0.0009199225986142867
relative_return,17,1,17,-0.013312334194779396,0.03615009784698486,-0.04946243017911911,0.04946243017911911,0.002446531999224233
