model,n_stocks,mean_delta_mse,median_delta_mse,relative_mse_improvement_pct,mse_ci_low,mse_ci_high,mse_wilcoxon_statistic,mse_p_value,mse_holm_p_value,mse_rank_biserial,mse_wilcoxon_n,mse_stock_wins,mse_stock_losses,mse_stock_ties,mse_run_wins,mse_run_total,mean_delta_mae,median_delta_mae,relative_mae_improvement_pct,mae_ci_low,mae_ci_high,mae_wilcoxon_statistic,mae_p_value,mae_holm_p_value,mae_rank_biserial,mae_wilcoxon_n,mae_stock_wins,mae_stock_losses,mae_stock_ties,mae_run_wins,mae_run_total
Shared-target JEPA--MAE,3,0.0012163283493514874,0.0007620261338181494,-48.738219904028746,5.5735727321699566e-05,0.002831223186914613,0.0,0.25,0.75,1.0,3,0,3,0,0,9,0.008489494976500455,0.006945573556514692,-24.326512051035007,0.0016840660654563876,0.016838845307530284,0.0,0.25,0.75,1.0,3,0,3,0,0,9
Local-MAE/Long-JEPA,3,0.0022723477379100582,0.0017489805173293248,-101.23554191472074,0.0002215786599357106,0.004846484036465139,0.0,0.25,0.75,1.0,3,0,3,0,0,9,0.012574595523751694,0.011779444208858831,-38.98588932798983,0.004502212254048663,0.021442130108347588,0.0,0.25,0.75,1.0,3,0,3,0,0,9
GRU,3,0.0008393335351451853,0.0005918148508941212,-47.270487197921874,0.0001274045476143666,0.0017987812069270679,0.0,0.25,0.75,1.0,3,0,3,0,0,9,0.007853144283640628,0.007163807818371996,-25.956399732039234,0.0035892316319963338,0.012806393400553553,0.0,0.25,0.75,1.0,3,0,3,0,0,9
