stock,model,n_paired_seeds,delta_mse,relative_mse_improvement_pct,delta_mae,relative_mae_improvement_pct
AVGO,GRU,3,0.0005918148508941212,-19.655832536458913,0.007163807818371996,-17.97864203747169
AVGO,Local-MAE/Long-JEPA,3,0.003930571721044579,-130.54532072770732,0.022643962701815262,-56.828394904975795
AVGO,Shared-target JEPA--MAE,3,0.0029207719838600017,-97.0070367534661,0.017901665299085153,-44.926893692134485
COST,GRU,3,0.0001274045476143666,-31.25426171326824,0.0035892316319963338,-24.084206511939836
COST,Local-MAE/Long-JEPA,3,0.00041933000510809335,-102.86798995231936,0.007768598018957525,-52.128293233823484
COST,Shared-target JEPA--MAE,3,0.00044093625317570464,-108.16832926038637,0.0070358685777408185,-47.211584314197125
NVDA,GRU,3,0.0017987812069270679,-90.90136734403848,0.012806393400553553,-35.80635064670618
NVDA,Local-MAE/Long-JEPA,3,0.0010364946346926496,-52.37923276910333,0.007248319211628357,-20.266116397736422
NVDA,Shared-target JEPA--MAE,3,0.0010725502823765705,-54.20130410402817,0.008712833155796197,-24.360860184819966
