severity,status,stock,seed,method,strategy,source_file,details
warning,unsupported_model_row,AAPL,48,,random,results/top10_with_sentiment/random/AAPL/seed_48/last_model_comparison_20260824_085639.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AAPL,49,,local_long,results/top10_with_sentiment/local_long/AAPL/seed_49/last_model_comparison_20260824_090836.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AAPL,49,,random,results/top10_with_sentiment/random/AAPL/seed_49/last_model_comparison_20260824_090436.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AAPL,50,,local_long,results/top10_with_sentiment/local_long/AAPL/seed_50/last_model_comparison_20260824_091638.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AAPL,50,,random,results/top10_with_sentiment/random/AAPL/seed_50/last_model_comparison_20260824_091233.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AAPL,51,,local_long,results/top10_with_sentiment/local_long/AAPL/seed_51/last_model_comparison_20260824_092435.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AAPL,51,,random,results/top10_with_sentiment/random/AAPL/seed_51/last_model_comparison_20260824_092036.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,42,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_42/last_model_comparison_20260824_105202.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,42,,random,results/top10_with_sentiment/random/AMZN/seed_42/last_model_comparison_20260824_104802.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,43,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_43/last_model_comparison_20260824_105959.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,43,,random,results/top10_with_sentiment/random/AMZN/seed_43/last_model_comparison_20260824_105558.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,44,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_44/last_model_comparison_20260824_110800.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,44,,random,results/top10_with_sentiment/random/AMZN/seed_44/last_model_comparison_20260824_110357.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,45,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_45/last_model_comparison_20260824_111555.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,45,,random,results/top10_with_sentiment/random/AMZN/seed_45/last_model_comparison_20260824_111157.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,46,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_46/last_model_comparison_20260824_112349.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,46,,random,results/top10_with_sentiment/random/AMZN/seed_46/last_model_comparison_20260824_111951.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,47,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_47/last_model_comparison_20260824_113150.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,47,,random,results/top10_with_sentiment/random/AMZN/seed_47/last_model_comparison_20260824_112748.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,48,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_48/last_model_comparison_20260824_113948.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,48,,random,results/top10_with_sentiment/random/AMZN/seed_48/last_model_comparison_20260824_113546.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,49,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_49/last_model_comparison_20260824_114746.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,49,,random,results/top10_with_sentiment/random/AMZN/seed_49/last_model_comparison_20260824_114344.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,50,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_50/last_model_comparison_20260824_115543.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,50,,random,results/top10_with_sentiment/random/AMZN/seed_50/last_model_comparison_20260824_115143.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,51,,local_long,results/top10_with_sentiment/local_long/AMZN/seed_51/last_model_comparison_20260824_120346.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AMZN,51,,random,results/top10_with_sentiment/random/AMZN/seed_51/last_model_comparison_20260824_115943.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,42,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_42/last_model_comparison_20260824_133123.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,42,,random,results/top10_with_sentiment/random/AVGO/seed_42/last_model_comparison_20260824_132721.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,43,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_43/last_model_comparison_20260824_133922.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,43,,random,results/top10_with_sentiment/random/AVGO/seed_43/last_model_comparison_20260824_133520.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,44,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_44/last_model_comparison_20260824_134722.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,44,,random,results/top10_with_sentiment/random/AVGO/seed_44/last_model_comparison_20260824_134321.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,45,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_45/last_model_comparison_20260824_135521.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,45,,random,results/top10_with_sentiment/random/AVGO/seed_45/last_model_comparison_20260824_135122.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,46,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_46/last_model_comparison_20260824_140317.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,46,,random,results/top10_with_sentiment/random/AVGO/seed_46/last_model_comparison_20260824_135914.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,47,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_47/last_model_comparison_20260824_141119.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,47,,random,results/top10_with_sentiment/random/AVGO/seed_47/last_model_comparison_20260824_140716.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,48,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_48/last_model_comparison_20260824_141917.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,48,,random,results/top10_with_sentiment/random/AVGO/seed_48/last_model_comparison_20260824_141518.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,49,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_49/last_model_comparison_20260824_142719.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,49,,random,results/top10_with_sentiment/random/AVGO/seed_49/last_model_comparison_20260824_142315.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,50,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_50/last_model_comparison_20260824_143521.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,50,,random,results/top10_with_sentiment/random/AVGO/seed_50/last_model_comparison_20260824_143118.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,51,,local_long,results/top10_with_sentiment/local_long/AVGO/seed_51/last_model_comparison_20260824_144323.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,AVGO,51,,random,results/top10_with_sentiment/random/AVGO/seed_51/last_model_comparison_20260824_143922.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,42,,local_long,results/top10_with_sentiment/local_long/COST/seed_42/last_model_comparison_20260824_173026.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,42,,random,results/top10_with_sentiment/random/COST/seed_42/last_model_comparison_20260824_172624.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,43,,local_long,results/top10_with_sentiment/local_long/COST/seed_43/last_model_comparison_20260824_173825.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,43,,random,results/top10_with_sentiment/random/COST/seed_43/last_model_comparison_20260824_173424.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,44,,local_long,results/top10_with_sentiment/local_long/COST/seed_44/last_model_comparison_20260824_174623.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,44,,random,results/top10_with_sentiment/random/COST/seed_44/last_model_comparison_20260824_174222.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,45,,local_long,results/top10_with_sentiment/local_long/COST/seed_45/last_model_comparison_20260824_175424.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,45,,random,results/top10_with_sentiment/random/COST/seed_45/last_model_comparison_20260824_175021.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,46,,local_long,results/top10_with_sentiment/local_long/COST/seed_46/last_model_comparison_20260824_180226.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,46,,random,results/top10_with_sentiment/random/COST/seed_46/last_model_comparison_20260824_175823.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,47,,local_long,results/top10_with_sentiment/local_long/COST/seed_47/last_model_comparison_20260824_181024.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,47,,random,results/top10_with_sentiment/random/COST/seed_47/last_model_comparison_20260824_180623.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,48,,local_long,results/top10_with_sentiment/local_long/COST/seed_48/last_model_comparison_20260824_181827.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,48,,random,results/top10_with_sentiment/random/COST/seed_48/last_model_comparison_20260824_181423.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,49,,local_long,results/top10_with_sentiment/local_long/COST/seed_49/last_model_comparison_20260824_182634.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,49,,random,results/top10_with_sentiment/random/COST/seed_49/last_model_comparison_20260824_182229.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,50,,local_long,results/top10_with_sentiment/local_long/COST/seed_50/last_model_comparison_20260824_183439.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,50,,random,results/top10_with_sentiment/random/COST/seed_50/last_model_comparison_20260824_183033.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,51,,local_long,results/top10_with_sentiment/local_long/COST/seed_51/last_model_comparison_20260824_184241.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,COST,51,,random,results/top10_with_sentiment/random/COST/seed_51/last_model_comparison_20260824_183838.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,42,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_42/last_model_comparison_20260824_121142.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,42,,random,results/top10_with_sentiment/random/GOOGL/seed_42/last_model_comparison_20260824_120743.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,43,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_43/last_model_comparison_20260824_121948.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,43,,random,results/top10_with_sentiment/random/GOOGL/seed_43/last_model_comparison_20260824_121545.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,44,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_44/last_model_comparison_20260824_122745.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,44,,random,results/top10_with_sentiment/random/GOOGL/seed_44/last_model_comparison_20260824_122342.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,45,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_45/last_model_comparison_20260824_123542.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,45,,random,results/top10_with_sentiment/random/GOOGL/seed_45/last_model_comparison_20260824_123141.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,46,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_46/last_model_comparison_20260824_124339.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,46,,random,results/top10_with_sentiment/random/GOOGL/seed_46/last_model_comparison_20260824_123939.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,47,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_47/last_model_comparison_20260824_125139.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,47,,random,results/top10_with_sentiment/random/GOOGL/seed_47/last_model_comparison_20260824_124737.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,48,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_48/last_model_comparison_20260824_125933.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,48,,random,results/top10_with_sentiment/random/GOOGL/seed_48/last_model_comparison_20260824_125531.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,49,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_49/last_model_comparison_20260824_130729.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,49,,random,results/top10_with_sentiment/random/GOOGL/seed_49/last_model_comparison_20260824_130331.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,50,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_50/last_model_comparison_20260824_131531.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,50,,random,results/top10_with_sentiment/random/GOOGL/seed_50/last_model_comparison_20260824_131129.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,51,,local_long,results/top10_with_sentiment/local_long/GOOGL/seed_51/last_model_comparison_20260824_132326.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,GOOGL,51,,random,results/top10_with_sentiment/random/GOOGL/seed_51/last_model_comparison_20260824_131925.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,42,,local_long,results/top10_with_sentiment/local_long/META/seed_42/last_model_comparison_20260824_145118.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,42,,random,results/top10_with_sentiment/random/META/seed_42/last_model_comparison_20260824_144719.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,43,,local_long,results/top10_with_sentiment/local_long/META/seed_43/last_model_comparison_20260824_145912.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,43,,random,results/top10_with_sentiment/random/META/seed_43/last_model_comparison_20260824_145512.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,44,,local_long,results/top10_with_sentiment/local_long/META/seed_44/last_model_comparison_20260824_150708.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,44,,random,results/top10_with_sentiment/random/META/seed_44/last_model_comparison_20260824_150307.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,45,,local_long,results/top10_with_sentiment/local_long/META/seed_45/last_model_comparison_20260824_151503.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,45,,random,results/top10_with_sentiment/random/META/seed_45/last_model_comparison_20260824_151105.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,46,,local_long,results/top10_with_sentiment/local_long/META/seed_46/last_model_comparison_20260824_152301.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,46,,random,results/top10_with_sentiment/random/META/seed_46/last_model_comparison_20260824_151900.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,47,,local_long,results/top10_with_sentiment/local_long/META/seed_47/last_model_comparison_20260824_153052.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,47,,random,results/top10_with_sentiment/random/META/seed_47/last_model_comparison_20260824_152656.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,48,,local_long,results/top10_with_sentiment/local_long/META/seed_48/last_model_comparison_20260824_153847.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,48,,random,results/top10_with_sentiment/random/META/seed_48/last_model_comparison_20260824_153445.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,49,,local_long,results/top10_with_sentiment/local_long/META/seed_49/last_model_comparison_20260824_154645.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,49,,random,results/top10_with_sentiment/random/META/seed_49/last_model_comparison_20260824_154244.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,50,,local_long,results/top10_with_sentiment/local_long/META/seed_50/last_model_comparison_20260824_155444.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,50,,random,results/top10_with_sentiment/random/META/seed_50/last_model_comparison_20260824_155043.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,51,,local_long,results/top10_with_sentiment/local_long/META/seed_51/last_model_comparison_20260824_160240.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,META,51,,random,results/top10_with_sentiment/random/META/seed_51/last_model_comparison_20260824_155839.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,42,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_42/last_model_comparison_20260824_093232.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,42,,random,results/top10_with_sentiment/random/MSFT/seed_42/last_model_comparison_20260824_092830.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,43,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_43/last_model_comparison_20260824_094030.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,43,,random,results/top10_with_sentiment/random/MSFT/seed_43/last_model_comparison_20260824_093630.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,44,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_44/last_model_comparison_20260824_094822.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,44,,random,results/top10_with_sentiment/random/MSFT/seed_44/last_model_comparison_20260824_094426.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,45,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_45/last_model_comparison_20260824_095621.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,45,,random,results/top10_with_sentiment/random/MSFT/seed_45/last_model_comparison_20260824_095218.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,46,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_46/last_model_comparison_20260824_100418.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,46,,random,results/top10_with_sentiment/random/MSFT/seed_46/last_model_comparison_20260824_100017.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,47,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_47/last_model_comparison_20260824_101212.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,47,,random,results/top10_with_sentiment/random/MSFT/seed_47/last_model_comparison_20260824_100813.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,48,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_48/last_model_comparison_20260824_102007.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,48,,random,results/top10_with_sentiment/random/MSFT/seed_48/last_model_comparison_20260824_101607.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,49,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_49/last_model_comparison_20260824_102808.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,49,,random,results/top10_with_sentiment/random/MSFT/seed_49/last_model_comparison_20260824_102408.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,50,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_50/last_model_comparison_20260824_103606.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,50,,random,results/top10_with_sentiment/random/MSFT/seed_50/last_model_comparison_20260824_103207.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,51,,local_long,results/top10_with_sentiment/local_long/MSFT/seed_51/last_model_comparison_20260824_104404.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,MSFT,51,,random,results/top10_with_sentiment/random/MSFT/seed_51/last_model_comparison_20260824_104004.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,42,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_42/last_model_comparison_20260824_065234.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,42,,random,results/top10_with_sentiment/random/NVDA/seed_42/last_model_comparison_20260824_064831.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,43,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_43/last_model_comparison_20260824_070036.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,43,,random,results/top10_with_sentiment/random/NVDA/seed_43/last_model_comparison_20260824_065634.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,44,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_44/last_model_comparison_20260824_070838.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,44,,random,results/top10_with_sentiment/random/NVDA/seed_44/last_model_comparison_20260824_070438.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,45,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_45/last_model_comparison_20260824_071635.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,45,,random,results/top10_with_sentiment/random/NVDA/seed_45/last_model_comparison_20260824_071235.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,46,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_46/last_model_comparison_20260824_072436.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,46,,random,results/top10_with_sentiment/random/NVDA/seed_46/last_model_comparison_20260824_072030.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,47,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_47/last_model_comparison_20260824_073241.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,47,,random,results/top10_with_sentiment/random/NVDA/seed_47/last_model_comparison_20260824_072835.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,48,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_48/last_model_comparison_20260824_074036.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,48,,random,results/top10_with_sentiment/random/NVDA/seed_48/last_model_comparison_20260824_073638.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,49,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_49/last_model_comparison_20260824_074833.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,49,,random,results/top10_with_sentiment/random/NVDA/seed_49/last_model_comparison_20260824_074433.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,50,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_50/last_model_comparison_20260824_075630.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,50,,random,results/top10_with_sentiment/random/NVDA/seed_50/last_model_comparison_20260824_075229.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,51,,local_long,results/top10_with_sentiment/local_long/NVDA/seed_51/last_model_comparison_20260824_080428.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,NVDA,51,,random,results/top10_with_sentiment/random/NVDA/seed_51/last_model_comparison_20260824_080028.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,42,,local_long,results/top10_with_sentiment/local_long/TSLA/seed_42/last_model_comparison_20260824_161046.csv,Model 'previous_patch' is not part of the thesis method set
warning,unsupported_model_row,TSLA,42,,random,results/top10_with_sentiment/random/TSLA/seed_42/last_model_comparison_20260824_160643.csv,Model 'previous_patch' is not part of the thesis method set
