epoch,train_loss,rmse_loss,trend_loss,val_rmse,val_trend_acc
0,0.23913888782262802,0.22776135702927908,11.377531592051188,0.10939926654100418,0.5166666666666667
1,0.09716244538625081,0.09324426154295604,3.9181833267211914,0.10098257660865784,0.5
2,0.07808200443784395,0.0758419709901015,2.240032410621643,0.10175050050020218,0.48333333333333334
3,0.08075007026394208,0.07900505165259043,1.745018474260966,0.09959793090820312,0.5166666666666667
4,0.07223041281104088,0.0707411194841067,1.4892926692962647,0.09210482984781265,0.5
5,0.06730875273545583,0.06585147182146708,1.4572813391685486,0.09132720530033112,0.49166666666666664
6,0.06715347816546759,0.06570067778229713,1.45280020236969,0.09011981636285782,0.5083333333333333
7,0.0662902074555556,0.06501869534452756,1.2715122858683268,0.09352706372737885,0.44166666666666665
8,0.06592119832833608,0.0645751933256785,1.3460050582885743,0.09106340259313583,0.5
9,0.0649791327615579,0.06364969462156296,1.3294386903444926,0.09065341204404831,0.5
10,0.06369023447235425,0.0625503939886888,1.1398394624392192,0.09595227986574173,0.5083333333333333
11,0.06683893750111262,0.06573943123221397,1.0995067318280538,0.09138208627700806,0.4666666666666667
12,0.07392083133260409,0.07266411483287812,1.256716012954712,0.09139829874038696,0.5083333333333333
13,0.06960965345303217,0.06829369241992632,1.315960907936096,0.0931069552898407,0.49166666666666664
14,0.06811931679646174,0.06668499832352003,1.4343176285425823,0.0929725393652916,0.5166666666666667
15,0.06548588648438454,0.06426577642560005,1.2201092044512432,0.09222318977117538,0.49166666666666664
16,0.0668800950050354,0.0657114197810491,1.1686745524406432,0.09298037737607956,0.5166666666666667
17,0.06777600248654683,0.06654381627837817,1.2321866075197856,0.09597256779670715,0.475
18,0.06463981047272682,0.06351700748006503,1.1228025555610657,0.09874372184276581,0.475
19,0.06643034716447195,0.0651338222126166,1.2965256214141845,0.09432391822338104,0.5416666666666666
20,0.07016718809803327,0.06882546320557595,1.3417251030604045,0.08900235593318939,0.525
21,0.06743666852513949,0.0661736344297727,1.2630342562993369,0.10522186756134033,0.49166666666666664
22,0.06670463383197785,0.06546430513262749,1.2403287967046102,0.09499036520719528,0.5583333333333333
23,0.0660643495619297,0.06488894894719124,1.1754005869229636,0.09564772248268127,0.55
24,0.06372794657945632,0.06260784566402436,1.120099949836731,0.09224352985620499,0.55
25,0.06270803287625312,0.06161710868279139,1.09092435836792,0.09083321690559387,0.5
26,0.06640767281254133,0.06509472007552783,1.312952705224355,0.09215442836284637,0.49166666666666664
27,0.06470073411862055,0.06339092353979746,1.3098109761873882,0.09316499531269073,0.49166666666666664
28,0.0642905704677105,0.06318715314070383,1.1034175992012023,0.09509902447462082,0.525
29,0.064199714610974,0.06282111878196399,1.3785956740379333,0.09329668432474136,0.44166666666666665
30,0.06459436739484468,0.06345709164937337,1.1372753858566285,0.09113992005586624,0.5416666666666666
31,0.06491115242242813,0.0637528712550799,1.1582818984985352,0.09318498522043228,0.45
32,0.0638772097726663,0.06276580517490706,1.111405110359192,0.09329135715961456,0.475
33,0.06401049544413885,0.06275728692611059,1.2532080968221029,0.09645941853523254,0.475
34,0.06563608969251315,0.06439053093393644,1.2455591758092244,0.09240231662988663,0.49166666666666664
35,0.06994679495692253,0.06864843219518661,1.2983619689941406,0.09377414733171463,0.525
36,0.06547846496105195,0.06421374877293905,1.2647164305051168,0.09061367064714432,0.4666666666666667
37,0.06530590529243151,0.06416869858900706,1.1372061133384705,0.09458950161933899,0.5166666666666667
38,0.06957281256715457,0.06838521088163058,1.1876020232836406,0.09298017621040344,0.575
39,0.06540749371051788,0.06434369757771492,1.0637955824534098,0.09484988451004028,0.49166666666666664
40,0.06336892123023669,0.062383777399857836,0.9851444840431214,0.09754820913076401,0.48333333333333334
41,0.06483872557679812,0.06360817601283392,1.23054944674174,0.10647932440042496,0.5083333333333333
42,0.06360886494318645,0.06251804158091545,1.0908228834470113,0.09734999388456345,0.4583333333333333
43,0.061874011904001235,0.06072185908754667,1.1521524906158447,0.09471596032381058,0.5
44,0.06913470327854157,0.06778627360860506,1.3484294851620993,0.08921176195144653,0.5166666666666667
45,0.06530930573741595,0.06409427573283513,1.2150297959645588,0.09389126300811768,0.55
46,0.06247555539011955,0.06146650115648906,1.009054927031199,0.0913262814283371,0.45
47,0.06074920892715454,0.05973636309305827,1.0128462751706442,0.09323710203170776,0.5333333333333333
48,0.06270579919219017,0.061638295153776806,1.0675040364265442,0.0939386859536171,0.55
49,0.06684251278638839,0.06573639586567878,1.1061163743336995,0.09086558222770691,0.525
50,0.06202673067649205,0.0608766866226991,1.150044318040212,0.09041471779346466,0.5166666666666667
51,0.06200091764330864,0.061019707719484964,0.981209913889567,0.09515301883220673,0.5333333333333333
52,0.060963472227255504,0.05984258676568667,1.1208853681882223,0.09643528610467911,0.5
53,0.0680412620306015,0.06681724687417348,1.2240147113800048,0.09066802263259888,0.5416666666666666
54,0.0627837635576725,0.06166795392831167,1.11580992937088,0.09420552849769592,0.5416666666666666
55,0.061425052334864935,0.06037935291727384,1.0456990520159404,0.09504004567861557,0.475
56,0.06163195644815763,0.060576339811086656,1.055617332458496,0.0947694256901741,0.5083333333333333
57,0.0654007946451505,0.06443023582299551,0.9705591877301534,0.09268295019865036,0.4666666666666667
58,0.06433989976843198,0.06301040624578794,1.3294930696487426,0.097261443734169,0.4583333333333333
59,0.06295137281219164,0.06159444426496823,1.3569280783335367,0.09726926684379578,0.44166666666666665
60,0.06337076922257741,0.061769458403189974,1.6013110081354778,0.09421630203723907,0.49166666666666664
61,0.06255663732687632,0.06094544678926468,1.6111901164054871,0.09200561791658401,0.5666666666666667
62,0.060254576802253726,0.059232999881108604,1.0215767065684,0.09780427813529968,0.5416666666666666
63,0.06109800214568774,0.060147293160359064,0.9507088462511698,0.09390059113502502,0.44166666666666665
64,0.06084088459610939,0.059834195176760356,1.0066888014475504,0.09123680740594864,0.49166666666666664
65,0.06334148049354553,0.06216111406683922,1.180366007486979,0.09472644329071045,0.525
66,0.07052206794420877,0.0692872422436873,1.23482590119044,0.09495153278112411,0.5333333333333333
67,0.0675033062696457,0.0661893015106519,1.314005398750305,0.0994298979640007,0.5083333333333333
68,0.06559280008077621,0.06422917917370796,1.3636213382085165,0.09842345118522644,0.45
69,0.06488495469093322,0.06347945804397265,1.4054959654808044,0.09152400493621826,0.5083333333333333
70,0.06538458516200384,0.06414245590567588,1.2421287814776103,0.10513656586408615,0.5166666666666667
71,0.06941552087664604,0.06825285827120145,1.1626623153686524,0.11548778414726257,0.425
72,0.06770224670569101,0.06633406355977059,1.368182893594106,0.10428914427757263,0.5166666666666667
73,0.06665804783503214,0.06530494888623556,1.3530991951624551,0.09612084180116653,0.5583333333333333
74,0.062352706740299864,0.06103536734978358,1.3173394163449605,0.09059514850378036,0.475
75,0.06649306913216908,0.06524839053551355,1.244677968819936,0.09373357892036438,0.5333333333333333
76,0.06477707028388976,0.06343345791101455,1.3436123689015707,0.09377077221870422,0.5416666666666666
77,0.0628774680197239,0.06149317721525828,1.384290385246277,0.09829151630401611,0.49166666666666664
78,0.0639745220541954,0.06276987170179685,1.2046505212783813,0.10512863844633102,0.45
79,0.06322122439742088,0.06179251223802566,1.42871196269989,0.0960717722773552,0.5
