forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,true_value,error,absolute_error,squared_error
relative_return,0,1,60,2024-10-02T00:00:00,0.0015887683257460594,-0.010335862636566162,0.011924630962312222,0.011924630962312222,0.0001421968235873353
relative_return,0,2,61,2024-10-03T00:00:00,0.0037069637328386307,-0.010335862636566162,0.014042826369404793,0.014042826369404793,0.0001972009724412506
relative_return,0,3,62,2024-10-04T00:00:00,0.0030803829431533813,-0.0040604472160339355,0.007140830159187317,0.007140830159187317,5.099145536235916e-05
relative_return,0,4,63,2024-10-07T00:00:00,0.0032728463411331177,-0.02670109272003174,0.029973939061164856,0.029973939061164856,0.0008984370228424243
relative_return,0,5,64,2024-10-08T00:00:00,0.01086178794503212,-0.019195258617401123,0.030057046562433243,0.030057046562433243,0.00090342604805628
relative_return,1,1,65,2024-10-09T00:00:00,0.0016774823889136314,0.00865638256072998,-0.006978900171816349,0.006978900171816349,4.8705047608178266e-05
relative_return,1,2,66,2024-10-10T00:00:00,0.003989186137914658,-0.0012544989585876465,0.005243685096502304,0.005243685096502304,2.7496233391280378e-05
relative_return,1,3,67,2024-10-11T00:00:00,0.003190353512763977,0.004892706871032715,-0.0017023533582687378,0.0017023533582687378,2.8980069564088495e-06
relative_return,1,4,68,2024-10-14T00:00:00,0.0034622177481651306,0.007276415824890137,-0.003814198076725006,0.003814198076725006,1.4548106968492736e-05
relative_return,1,5,69,2024-10-15T00:00:00,0.010880298912525177,0.024338245391845703,-0.013457946479320526,0.013457946479320526,0.00018111632344025574
relative_return,2,1,70,2024-10-16T00:00:00,0.0013817856088280678,-0.005266368389129639,0.0066481539979577065,0.0066481539979577065,4.4197951580561036e-05
relative_return,2,2,71,2024-10-17T00:00:00,0.003966744989156723,-0.009308040142059326,0.01327478513121605,0.01327478513121605,0.0001762199202799547
relative_return,2,3,72,2024-10-18T00:00:00,0.003433823585510254,-0.004164159297943115,0.007597982883453369,0.007597982883453369,5.7729343897250374e-05
relative_return,2,4,73,2024-10-21T00:00:00,0.0037282779812812805,-0.010287880897521973,0.014016158878803253,0.014016158878803253,0.00019645270971585527
relative_return,2,5,74,2024-10-22T00:00:00,0.01084853708744049,0.004531502723693848,0.006317034363746643,0.006317034363746643,3.9904923152755956e-05
relative_return,3,1,75,2024-10-23T00:00:00,0.0003247233107686043,0.015240192413330078,-0.014915469102561474,0.014915469102561474,0.00022247121854946598
relative_return,3,2,76,2024-10-24T00:00:00,0.0037586744874715805,0.01243603229522705,-0.00867735780775547,0.00867735780775547,7.529653852381482e-05
relative_return,3,3,77,2024-10-25T00:00:00,0.00284527987241745,0.005974173545837402,-0.0031288936734199524,0.0031288936734199524,9.789975619567404e-06
relative_return,3,4,78,2024-10-28T00:00:00,0.0034909918904304504,0.008900284767150879,-0.0054092928767204285,0.0054092928767204285,2.926044942613837e-05
relative_return,3,5,79,2024-10-29T00:00:00,0.009861975908279419,-0.0039014816284179688,0.013763457536697388,0.013763457536697388,0.00018943276336447212
relative_return,4,1,80,2024-10-30T00:00:00,-0.0005195038393139839,-0.0037943124771118164,0.0032748086377978325,0.0032748086377978325,1.0724371614195295e-05
relative_return,4,2,81,2024-10-31T00:00:00,0.003717619925737381,0.003059983253479004,0.0006576366722583771,0.0006576366722583771,4.3248599269907206e-07
relative_return,4,3,82,2024-11-01T00:00:00,0.002442963421344757,0.005997657775878906,-0.003554694354534149,0.003554694354534149,1.2635851954156951e-05
relative_return,4,4,83,2024-11-04T00:00:00,0.003301262855529785,0.009179949760437012,-0.0058786869049072266,0.0058786869049072266,3.455895972592771e-05
relative_return,4,5,84,2024-11-05T00:00:00,0.009542949497699738,0.024235010147094727,-0.014692060649394989,0.014692060649394989,0.0002158566461255007
relative_return,5,1,85,2024-11-06T00:00:00,-0.00035432446748018265,-0.002868056297302246,0.0025137318298220634,0.0025137318298220634,6.318847712260579e-06
relative_return,5,2,86,2024-11-07T00:00:00,0.00440656952559948,0.002031564712524414,0.0023750048130750656,0.0023750048130750656,5.640647862129727e-06
relative_return,5,3,87,2024-11-08T00:00:00,0.0031285658478736877,0.013742804527282715,-0.010614238679409027,0.010614238679409027,0.00011266206274346269
relative_return,5,4,88,2024-11-11T00:00:00,0.0044355690479278564,0.006333589553833008,-0.0018980205059051514,0.0018980205059051514,3.6024818408364467e-06
relative_return,5,5,89,2024-11-12T00:00:00,0.010326102375984192,0.015654802322387695,-0.005328699946403503,0.005328699946403503,2.83950431188007e-05
relative_return,6,1,90,2024-11-13T00:00:00,0.002022712491452694,0.0060007572174072266,-0.003978044725954533,0.003978044725954533,1.5824839841694673e-05
relative_return,6,2,91,2024-11-14T00:00:00,0.004666462540626526,-0.006118357181549072,0.010784819722175598,0.010784819722175598,0.00011631233643982775
relative_return,6,3,92,2024-11-15T00:00:00,0.004406638443470001,-0.008706867694854736,0.013113506138324738,0.013113506138324738,0.00017196404323988057
relative_return,6,4,93,2024-11-18T00:00:00,0.005021259188652039,-0.010707080364227295,0.015728339552879333,0.015728339552879333,0.00024738066509066847
relative_return,6,5,94,2024-11-19T00:00:00,0.011985015124082565,0.018943428993225098,-0.006958413869142532,0.006958413869142532,4.841952357427515e-05
relative_return,7,1,95,2024-11-20T00:00:00,0.0026515526697039604,0.006697535514831543,-0.0040459828451275826,0.0040459828451275826,1.6369977183066688e-05
relative_return,7,2,96,2024-11-21T00:00:00,0.003924211487174034,0.02066969871520996,-0.016745487228035927,0.016745487228035927,0.00028041134250431435
relative_return,7,3,97,2024-11-22T00:00:00,0.003436550498008728,0.0443418025970459,-0.04090525209903717,0.04090525209903717,0.0016732396492857848
relative_return,7,4,98,2024-11-25T00:00:00,0.004144027829170227,0.03348731994628906,-0.029343292117118835,0.029343292117118835,0.0008610287922705684
relative_return,7,5,99,2024-11-26T00:00:00,0.010756827890872955,0.05438792705535889,-0.04363109916448593,0.04363109916448593,0.001903672814301205
relative_return,8,1,100,2024-11-27T00:00:00,0.0009582852944731712,0.006242513656616211,-0.00528422836214304,0.00528422836214304,2.7923069383276912e-05
relative_return,8,2,101,2024-11-29T00:00:00,0.003419306129217148,0.01303255558013916,-0.009613249450922012,0.009613249450922012,9.241456500565237e-05
relative_return,8,3,102,2024-12-02T00:00:00,0.0030681416392326355,0.014565825462341309,-0.011497683823108673,0.011497683823108673,0.00013219673329617487
relative_return,8,4,103,2024-12-03T00:00:00,0.0035028457641601562,0.02409374713897705,-0.020590901374816895,0.020590901374816895,0.0004239852194274363
relative_return,8,5,104,2024-12-04T00:00:00,0.009836651384830475,0.03438830375671387,-0.024551652371883392,0.024551652371883392,0.0006027836341898074
relative_return,9,1,105,2024-12-05T00:00:00,0.00048872921615839,0.00899958610534668,-0.00851085688918829,0.00851085688918829,7.243468498824377e-05
relative_return,9,2,106,2024-12-06T00:00:00,0.003606734797358513,0.013234496116638184,-0.00962776131927967,0.00962776131927967,9.269378802101783e-05
relative_return,9,3,107,2024-12-09T00:00:00,0.0031296610832214355,-0.0065642595291137695,0.009693920612335205,0.009693920612335205,9.397209683825736e-05
relative_return,9,4,108,2024-12-10T00:00:00,0.003703892230987549,0.001058816909790039,0.0026450753211975098,0.0026450753211975098,6.9964234548081095e-06
relative_return,9,5,109,2024-12-11T00:00:00,0.009997446089982986,0.0053997039794921875,0.004597742110490799,0.004597742110490799,2.1139232514580386e-05
relative_return,10,1,110,2024-12-12T00:00:00,0.0005568629130721092,-0.009161770343780518,0.009718633256852627,0.009718633256852627,9.44518323812019e-05
relative_return,10,2,111,2024-12-13T00:00:00,0.003460414707660675,-0.007476806640625,0.010937221348285675,0.010937221348285675,0.00011962281082139592
relative_return,10,3,112,2024-12-16T00:00:00,0.0024517029523849487,-0.0009477138519287109,0.0033994168043136597,0.0033994168043136597,1.1556034609450094e-05
relative_return,10,4,113,2024-12-17T00:00:00,0.003074508160352707,0.004844188690185547,-0.00176968052983284,0.00176968052983284,3.131769177669441e-06
relative_return,10,5,114,2024-12-18T00:00:00,0.009858418256044388,-0.014848291873931885,0.024706710129976273,0.024706710129976273,0.0006104215254466722
relative_return,11,1,115,2024-12-19T00:00:00,0.0017030471935868263,-0.0016034245491027832,0.0033064717426896095,0.0033064717426896095,1.0932755385204863e-05
relative_return,11,2,116,2024-12-20T00:00:00,0.003943515941500664,-0.014003276824951172,0.017946792766451836,0.017946792766451836,0.00032208737060196793
relative_return,11,3,117,2024-12-23T00:00:00,0.00311337411403656,-0.0342063307762146,0.03731970489025116,0.03731970489025116,0.0013927603730954363
relative_return,11,4,118,2024-12-24T00:00:00,0.003945969045162201,-0.009299874305725098,0.013245843350887299,0.013245843350887299,0.00017545236607624526
relative_return,11,5,119,2024-12-26T00:00:00,0.010885704308748245,-0.008123993873596191,0.019009698182344437,0.019009698182344437,0.0003613686249838294
