forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,true_value,error,absolute_error,squared_error
relative_return,0,1,30,2025-01-02T00:00:00,-0.0013083061203360558,0.029935240745544434,-0.031243547797203064,0.031243547797203064,0.0009761592789561124
relative_return,0,2,31,2025-01-03T00:00:00,-0.021143043413758278,0.0758061408996582,-0.09694918245077133,0.09694918245077133,0.009399143977872948
relative_return,0,3,32,2025-01-06T00:00:00,-0.0030678641051054,0.11274111270904541,-0.11580897867679596,0.11580897867679596,0.013411719542162581
relative_return,0,4,33,2025-01-07T00:00:00,0.0021062931045889854,0.04356253147125244,-0.04145623743534088,0.04145623743534088,0.0017186196222953587
relative_return,0,5,34,2025-01-08T00:00:00,0.0014654556289315224,0.04333913326263428,-0.04187367856502533,0.04187367856502533,0.0017534049565670617
relative_return,1,1,35,2025-01-10T00:00:00,0.007556450553238392,-0.02997642755508423,0.037532877177000046,0.037532877177000046,0.001408716869183771
relative_return,1,2,36,2025-01-13T00:00:00,-0.015505054965615273,-0.04910433292388916,0.03359927982091904,0.03359927982091904,0.0011289116044844172
relative_return,1,3,37,2025-01-14T00:00:00,0.01355941966176033,-0.05959606170654297,0.073155477643013,0.073155477643013,0.005351723909177375
relative_return,1,4,38,2025-01-15T00:00:00,0.019470863044261932,-0.027621090412139893,0.047091953456401825,0.047091953456401825,0.002217652080339916
relative_return,1,5,39,2025-01-16T00:00:00,0.015353629365563393,-0.046677589416503906,0.06203121691942215,0.06203121691942215,0.0038478718725044048
relative_return,2,1,40,2025-01-17T00:00:00,0.004959560930728912,0.03099501132965088,-0.026035450398921967,0.026035450398921967,0.000677844677474726
relative_return,2,2,41,2025-01-21T00:00:00,0.0021944697946310043,0.05435347557067871,-0.05215900391340256,0.05215900391340256,0.0027205616892383433
relative_return,2,3,42,2025-01-22T00:00:00,0.01788988709449768,0.10107064247131348,-0.0831807553768158,0.0831807553768158,0.00691903806505767
relative_return,2,4,43,2025-01-23T00:00:00,0.022290064021945,0.10219359397888184,-0.07990352809429169,0.07990352809429169,0.006384573801915261
relative_return,2,5,44,2025-01-24T00:00:00,0.018721451982855797,0.06775462627410889,-0.04903317242860794,0.04903317242860794,0.002404251998413598
relative_return,3,1,45,2025-01-27T00:00:00,0.01563643291592598,-0.16968166828155518,0.18531809747219086,0.18531809747219086,0.03434279725071243
relative_return,3,2,46,2025-01-28T00:00:00,0.0009126756340265274,-0.09556859731674194,0.09648127108812332,0.09648127108812332,0.009308635670779941
relative_return,3,3,47,2025-01-29T00:00:00,0.02501600794494152,-0.13266021013259888,0.15767621994018555,0.15767621994018555,0.024861790334625766
relative_return,3,4,48,2025-01-30T00:00:00,0.01291980966925621,-0.1259990930557251,0.1389189064502716,0.1389189064502716,0.019298462569339314
relative_return,3,5,49,2025-01-31T00:00:00,0.014081227593123913,-0.15811246633529663,0.17219369113445282,0.17219369113445282,0.029650667266507336
relative_return,4,1,50,2025-02-03T00:00:00,-0.005114677362143993,-0.028400063514709473,0.023285385221242905,0.023285385221242905,0.0005422091649016775
relative_return,4,2,51,2025-02-04T00:00:00,0.008168265223503113,-0.011826395988464355,0.019994661211967468,0.019994661211967468,0.0003997864769813564
relative_return,4,3,52,2025-02-05T00:00:00,0.008624060079455376,0.03964352607727051,-0.031019465997815132,0.031019465997815132,0.0009622072707896091
relative_return,4,4,53,2025-02-06T00:00:00,0.03370720148086548,0.071708083152771,-0.03800088167190552,0.03800088167190552,0.0014440670078421647
relative_return,4,5,54,2025-02-07T00:00:00,0.031173110008239746,0.08136916160583496,-0.050196051597595215,0.050196051597595215,0.002519643595988441
relative_return,5,1,55,2025-02-10T00:00:00,-0.005158968269824982,0.02872776985168457,-0.03388673812150955,0.03388673812150955,0.0011483110205157687
relative_return,5,2,56,2025-02-11T00:00:00,0.011963268741965294,0.022797346115112305,-0.01083407737314701,0.01083407737314701,0.00011737723252733603
relative_return,5,3,57,2025-02-12T00:00:00,0.03220245987176895,0.010012388229370117,0.022190071642398834,0.022190071642398834,0.0004923992794947929
relative_return,5,4,58,2025-02-13T00:00:00,0.03641282394528389,0.041974663734436035,-0.005561839789152145,0.005561839789152145,3.093406184019598e-05
relative_return,5,5,59,2025-02-14T00:00:00,0.024604227393865585,0.06939315795898438,-0.04478893056511879,0.04478893056511879,0.002006048301167032
relative_return,6,1,60,2025-02-18T00:00:00,-0.005354590713977814,0.003960967063903809,-0.009315557777881622,0.009315557777881622,8.677961671305079e-05
relative_return,6,2,61,2025-02-19T00:00:00,-0.0027655605226755142,0.002736687660217285,-0.005502248182892799,0.005502248182892799,3.0274735066147113e-05
relative_return,6,3,62,2025-02-20T00:00:00,0.020919350907206535,0.00907444953918457,0.011844901368021965,0.011844901368021965,0.00014030168841816862
relative_return,6,4,63,2025-02-21T00:00:00,0.031791411340236664,-0.031832993030548096,0.06362440437078476,0.06362440437078476,0.004048064831537135
relative_return,6,5,64,2025-02-24T00:00:00,0.017922133207321167,-0.0617213249206543,0.07964345812797546,0.07964345812797546,0.006343080422582581
relative_return,7,1,65,2025-02-25T00:00:00,0.01676017791032791,-0.02801656723022461,0.04477674514055252,0.04477674514055252,0.0020049569053819938
relative_return,7,2,66,2025-02-26T00:00:00,0.0017504934221506119,0.007675766944885254,-0.005925273522734642,0.005925273522734642,3.5108866319220194e-05
relative_return,7,3,67,2025-02-27T00:00:00,0.019800083711743355,-0.07775557041168213,0.09755565226078033,0.09755565226078033,0.009517105288026295
relative_return,7,4,68,2025-02-28T00:00:00,0.026972129940986633,-0.041142165660858154,0.06811429560184479,0.06811429560184479,0.004639557265335492
relative_return,7,5,69,2025-03-03T00:00:00,0.017968270927667618,-0.12450110912322998,0.1424693763256073,0.1424693763256073,0.020297523190607514
relative_return,8,1,70,2025-03-04T00:00:00,0.0050823986530303955,0.016920924186706543,-0.011838525533676147,0.011838525533676147,0.0001401506868115021
relative_return,8,2,71,2025-03-05T00:00:00,0.018966076895594597,0.028406143188476562,-0.009440066292881966,0.009440066292881966,8.911485161400626e-05
relative_return,8,3,72,2025-03-06T00:00:00,0.03468094393610954,-0.030597925186157227,0.06527887284755707,0.06527887284755707,0.004261331240247523
relative_return,8,4,73,2025-03-07T00:00:00,0.038329508155584335,-0.012011170387268066,0.0503406785428524,0.0503406785428524,0.0025341839161548
relative_return,8,5,74,2025-03-10T00:00:00,0.0377846322953701,-0.0620725154876709,0.0998571515083313,0.0998571515083313,0.009971450707357832
relative_return,9,1,75,2025-03-11T00:00:00,-0.001300327479839325,0.016638636589050293,-0.017938964068889618,0.017938964068889618,0.00032180643186491276
relative_return,9,2,76,2025-03-12T00:00:00,0.006582446396350861,0.08188438415527344,-0.07530193775892258,0.07530193775892258,0.00567038183024865
relative_return,9,3,77,2025-03-13T00:00:00,0.013561848551034927,0.08038878440856934,-0.06682693958282471,0.06682693958282471,0.004465839854006504
relative_return,9,4,78,2025-03-14T00:00:00,0.023098133504390717,0.13731539249420166,-0.11421725898981094,0.11421725898981094,0.013045582251145549
relative_return,9,5,79,2025-03-17T00:00:00,0.03667540103197098,0.11731159687042236,-0.08063619583845139,0.08063619583845139,0.0065021960792970845
relative_return,10,1,80,2025-03-18T00:00:00,0.011788975447416306,-0.03430098295211792,0.046089958399534225,0.046089958399534225,0.0021242842652707955
relative_return,10,2,81,2025-03-19T00:00:00,0.014469554647803307,-0.016815900802612305,0.03128545731306076,0.03128545731306076,0.000978779839287347
relative_return,10,3,82,2025-03-20T00:00:00,0.03986820578575134,-0.008366107940673828,0.04823431372642517,0.04823431372642517,0.0023265490206592077
relative_return,10,4,83,2025-03-21T00:00:00,0.03073277696967125,-0.01530998945236206,0.04604276642203331,0.04604276642203331,0.002119936339793918
relative_return,10,5,84,2025-03-24T00:00:00,0.03009975701570511,0.015728354454040527,0.014371402561664581,0.014371402561664581,0.0002065372115894193
relative_return,11,1,85,2025-03-25T00:00:00,0.013929136097431183,-0.005930304527282715,0.019859440624713898,0.019859440624713898,0.00039439738192653673
relative_return,11,2,86,2025-03-26T00:00:00,-0.00229613296687603,-0.06300961971282959,0.06071348488330841,0.06071348488330841,0.003686127246675719
relative_return,11,3,87,2025-03-27T00:00:00,0.027478836476802826,-0.08220082521438599,0.10967966169118881,0.10967966169118881,0.01202962818869363
