model,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,0,1,0,-0.10318213701248169,-0.08693677186965942,-0.016245365142822266,0.016245365142822266,0.0002639118886236247
naive_last,0,2,1,-0.10318213701248169,-0.08705615997314453,-0.016125977039337158,0.016125977039337158,0.0002600471354732292
naive_last,0,3,2,-0.10318213701248169,-0.10862916707992554,0.005447030067443848,0.005447030067443848,2.9670136555637328e-05
naive_last,0,4,3,-0.10318213701248169,-0.14033156633377075,0.03714942932128906,0.03714942932128906,0.0013800800988974515
naive_last,0,5,4,-0.10318213701248169,-0.1450619101524353,0.04187977313995361,0.04187977313995361,0.0017539153982539801
naive_last,1,1,1,-0.14581698179244995,-0.1536937952041626,0.007876813411712646,0.007876813411712646,6.204418952293622e-05
naive_last,1,2,2,-0.14581698179244995,-0.06793177127838135,-0.0778852105140686,0.0778852105140686,0.0060661060168207825
naive_last,1,3,3,-0.14581698179244995,-0.08974820375442505,-0.0560687780380249,0.0560687780380249,0.0031437078706773036
naive_last,1,4,4,-0.14581698179244995,-0.07280105352401733,-0.07301592826843262,0.07301592826843262,0.005331325780900897
naive_last,1,5,5,-0.14581698179244995,-0.0743287205696106,-0.07148826122283936,0.07148826122283936,0.005110571492664917
naive_last,2,1,2,-0.09607720375061035,-0.10092532634735107,0.004848122596740723,0.004848122596740723,2.3504292713028008e-05
naive_last,2,2,3,-0.09607720375061035,-0.1338368058204651,0.037759602069854736,0.037759602069854736,0.001425787548473778
naive_last,2,3,4,-0.09607720375061035,-0.1427639126777649,0.04668670892715454,0.04668670892715454,0.0021796487904488515
naive_last,2,4,5,-0.09607720375061035,-0.16294896602630615,0.0668717622756958,0.0668717622756958,0.004471832589857172
naive_last,2,5,6,-0.09607720375061035,-0.14500147104263306,0.048924267292022705,0.048924267292022705,0.0023935839300612827
naive_last,3,1,3,-0.15588176250457764,-0.13846182823181152,-0.017419934272766113,0.017419934272766113,0.00030345411006749146
naive_last,3,2,4,-0.15588176250457764,-0.10875368118286133,-0.04712808132171631,0.04712808132171631,0.0022210560490663056
naive_last,3,3,5,-0.15588176250457764,-0.09828329086303711,-0.05759847164154053,0.05759847164154053,0.0033175839354413483
naive_last,3,4,6,-0.15588176250457764,-0.09987109899520874,-0.056010663509368896,0.056010663509368896,0.0031371944267597485
naive_last,3,5,7,-0.15588176250457764,-0.09324371814727783,-0.0626380443572998,0.0626380443572998,0.003923524600907058
naive_last,4,1,4,-0.04107856750488281,-0.03810960054397583,-0.0029689669609069824,0.0029689669609069824,8.814764814957243e-06
naive_last,4,2,5,-0.04107856750488281,0.035237908363342285,-0.0763164758682251,0.0763164758682251,0.005824204488945384
naive_last,4,3,6,-0.04107856750488281,0.05928158760070801,-0.10036015510559082,0.10036015510559082,0.010072160732818247
naive_last,4,4,7,-0.04107856750488281,0.06144750118255615,-0.10252606868743896,0.10252606868743896,0.010511594760501453
naive_last,4,5,8,-0.04107856750488281,0.05448746681213379,-0.0955660343170166,0.0955660343170166,0.009132866915081195
naive_last,5,1,5,0.051162004470825195,0.05125904083251953,-9.703636169433594e-05,9.703636169433594e-05,9.416055490873987e-09
naive_last,5,2,6,0.051162004470825195,0.06295180320739746,-0.011789798736572266,0.011789798736572266,0.000138999354248881
naive_last,5,3,7,0.051162004470825195,0.06431031227111816,-0.013148307800292969,0.013148307800292969,0.00017287799801124493
naive_last,5,4,8,0.051162004470825195,0.08985495567321777,-0.03869295120239258,0.03869295120239258,0.0014971444727507333
naive_last,5,5,9,0.051162004470825195,0.08956384658813477,-0.03840184211730957,0.03840184211730957,0.0014747014780027712
naive_last,6,1,6,0.09642612934112549,0.10570251941680908,-0.009276390075683594,0.009276390075683594,8.605141283624107e-05
naive_last,6,2,7,0.09642612934112549,0.10616636276245117,-0.009740233421325684,0.009740233421325684,9.487214710190983e-05
naive_last,6,3,8,0.09642612934112549,0.10894930362701416,-0.012523174285888672,0.012523174285888672,0.00015682989419474325
naive_last,6,4,9,0.09642612934112549,0.1201786994934082,-0.023752570152282715,0.023752570152282715,0.0005641845888391117
naive_last,6,5,10,0.09642612934112549,0.11846983432769775,-0.022043704986572266,0.022043704986572266,0.00048592492953503097
naive_last,7,1,7,0.15147030353546143,0.13739633560180664,0.014073967933654785,0.014073967933654785,0.00019807657339754314
naive_last,7,2,8,0.15147030353546143,0.14315152168273926,0.008318781852722168,0.008318781852722168,6.920213151317967e-05
naive_last,7,3,9,0.15147030353546143,0.13138973712921143,0.02008056640625,0.02008056640625,0.00040322914719581604
naive_last,7,4,10,0.15147030353546143,0.15780353546142578,-0.0063332319259643555,0.0063332319259643555,4.010982662805418e-05
