rolling_step,horizon_step,target_index,predicted_value,locked
0,1,0,-0.31619003415107727,True
0,2,1,-0.3236549496650696,True
0,3,2,-0.3258553743362427,True
0,4,3,-0.30860912799835205,True
0,5,4,-0.29819661378860474,True
1,1,1,-0.4070073664188385,True
1,2,2,-0.4296722710132599,True
1,3,3,-0.42687538266181946,True
1,4,4,-0.417312353849411,True
1,5,5,-0.4045015573501587,True
2,1,2,-0.41621819138526917,True
2,2,3,-0.4242883622646332,True
2,3,4,-0.4269219636917114,True
2,4,5,-0.42658212780952454,True
2,5,6,-0.40815675258636475,True
3,1,3,-0.41119062900543213,True
3,2,4,-0.4210692048072815,True
3,3,5,-0.42313358187675476,True
3,4,6,-0.41895273327827454,True
3,5,7,-0.4039231538772583,True
4,1,4,-0.2581600248813629,True
4,2,5,-0.24417325854301453,True
4,3,6,-0.24530869722366333,True
4,4,7,-0.2508492171764374,True
4,5,8,-0.24367965757846832,True
5,1,5,-0.21791891753673553,True
5,2,6,-0.21650171279907227,True
5,3,7,-0.21072766184806824,True
5,4,8,-0.2124999612569809,True
5,5,9,-0.2141723781824112,True
6,1,6,-0.07251802086830139,True
6,2,7,-0.04780804365873337,True
6,3,8,-0.04866819083690643,True
6,4,9,-0.06310751289129257,True
6,5,10,-0.06866568326950073,True
7,1,7,0.1743277609348297,True
7,2,8,0.1697978973388672,True
7,3,9,0.19889488816261292,True
7,4,10,0.18574833869934082,True
7,5,11,0.18165074288845062,True
8,1,8,0.3209383487701416,True
8,2,9,0.3018247187137604,True
8,3,10,0.3298160433769226,True
8,4,11,0.3239218294620514,True
8,5,12,0.33861762285232544,True
9,1,9,0.4432719349861145,True
9,2,10,0.42735084891319275,True
9,3,11,0.4692893326282501,True
9,4,12,0.45797988772392273,True
9,5,13,0.47237539291381836,True
10,1,10,0.4784969389438629,True
10,2,11,0.4635830223560333,True
10,3,12,0.4902442991733551,True
10,4,13,0.4647273123264313,True
10,5,14,0.4626515507698059,True
11,1,11,0.1338302344083786,True
11,2,12,0.12314947694540024,True
11,3,13,0.14041709899902344,True
11,4,14,0.12283188104629517,True
11,5,15,0.09872802346944809,True
12,1,12,0.2613813281059265,True
12,2,13,0.2568010687828064,True
12,3,14,0.27376723289489746,True
12,4,15,0.2606334984302521,True
12,5,16,0.23722071945667267,True
13,1,13,0.4715968668460846,True
13,2,14,0.4563186466693878,True
13,3,15,0.484434574842453,True
13,4,16,0.47167399525642395,True
13,5,17,0.47596579790115356,True
14,1,14,0.26266053318977356,True
14,2,15,0.26607975363731384,True
14,3,16,0.2609862983226776,True
14,4,17,0.2554214596748352,True
14,5,18,0.24467211961746216,True
15,1,15,0.3543892800807953,True
15,2,16,0.3492467999458313,True
15,3,17,0.35860946774482727,True
15,4,18,0.3512233793735504,True
