rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
0,1,0,-0.10210032761096954,-0.08693677186965942,-0.01516355574131012,0.01516355574131012,0.0002299334227198191
0,2,1,-0.10216765105724335,-0.08705615997314453,-0.015111491084098816,0.015111491084098816,0.000228357162784798
0,3,2,-0.09110599011182785,-0.10862916707992554,0.017523176968097687,0.017523176968097687,0.00030706173105526924
0,4,3,-0.08643893897533417,-0.14033156633377075,0.053892627358436584,0.053892627358436584,0.0029044152835953074
0,5,4,-0.08512058854103088,-0.1450619101524353,0.05994132161140442,0.05994132161140442,0.0035929620365218184
1,1,1,-0.1311330497264862,-0.1536937952041626,0.02256074547767639,0.02256074547767639,0.0005089872365084958
1,2,2,-0.12875978648662567,-0.06793177127838135,-0.060828015208244324,0.060828015208244324,0.0037000474341744027
1,3,3,-0.10866919159889221,-0.08974820375442505,-0.018920987844467163,0.018920987844467163,0.00035800378101047414
1,4,4,-0.08897294849157333,-0.07280105352401733,-0.016171894967556,0.016171894967556,0.00026153018684166307
1,5,5,-0.10780203342437744,-0.0743287205696106,-0.033473312854766846,0.033473312854766846,0.0011204626734730994
2,1,2,-0.08768811821937561,-0.10092532634735107,0.013237208127975464,0.013237208127975464,0.00017522367902333968
2,2,3,-0.07796862721443176,-0.1338368058204651,0.055868178606033325,0.055868178606033325,0.0031212533807556397
2,3,4,-0.07544015347957611,-0.1427639126777649,0.06732375919818878,0.06732375919818878,0.004532488552575709
2,4,5,-0.059667348861694336,-0.16294896602630615,0.10328161716461182,0.10328161716461182,0.010667092444137438
2,5,6,-0.10010214895009995,-0.14500147104263306,0.04489932209253311,0.04489932209253311,0.002015949124369032
3,1,3,-0.15004225075244904,-0.13846182823181152,-0.011580422520637512,0.011580422520637512,0.00013410618575648847
3,2,4,-0.11486271768808365,-0.10875368118286133,-0.0061090365052223206,0.0061090365052223206,3.7320327022138944e-05
3,3,5,-0.12615826725959778,-0.09828329086303711,-0.02787497639656067,0.02787497639656067,0.0007770143091088144
3,4,6,-0.10029926896095276,-0.09987109899520874,-0.00042816996574401855,0.00042816996574401855,1.8332951956523402e-07
3,5,7,-0.14703944325447083,-0.09324371814727783,-0.05379572510719299,0.05379572510719299,0.0028939800398086746
4,1,4,-0.05653084069490433,-0.03810960054397583,-0.018421240150928497,0.018421240150928497,0.00033934208869818017
4,2,5,-0.05226663872599602,0.035237908363342285,-0.0875045508146286,0.0875045508146286,0.007657046413269919
4,3,6,-0.05267847701907158,0.05928158760070801,-0.11196006834506989,0.11196006834506989,0.01253505690383272
4,4,7,-0.042931485921144485,0.06144750118255615,-0.10437898337841034,0.10437898337841034,0.010894972171110462
4,5,8,-0.05561044067144394,0.05448746681213379,-0.11009790748357773,0.11009790748357773,0.01212154923226244
5,1,5,0.04583894833922386,0.05125904083251953,-0.0054200924932956696,0.0054200924932956696,2.9377402635880068e-05
5,2,6,0.03336362540721893,0.06295180320739746,-0.029588177800178528,0.029588177800178528,0.0008754602655349775
5,3,7,0.058196134865283966,0.06431031227111816,-0.006114177405834198,0.006114177405834198,3.73831653500134e-05
5,4,8,0.049700088798999786,0.08985495567321777,-0.04015486687421799,0.04015486687421799,0.001612413333686169
5,5,9,0.0411757193505764,0.08956384658813477,-0.048388127237558365,0.048388127237558365,0.0023414108575581377
6,1,6,0.08353855460882187,0.10570251941680908,-0.022163964807987213,0.022163964807987213,0.0004912413360096957
6,2,7,0.08038868755102158,0.10616636276245117,-0.025777675211429596,0.025777675211429596,0.0006644885393059519
6,3,8,0.09496503323316574,0.10894930362701416,-0.01398427039384842,0.01398427039384842,0.00019555981844826542
