model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,-0.10318213701248169,True
naive_last,0,2,1,-0.10318213701248169,True
naive_last,0,3,2,-0.10318213701248169,True
naive_last,0,4,3,-0.10318213701248169,True
naive_last,0,5,4,-0.10318213701248169,True
naive_last,1,1,1,-0.14581698179244995,True
naive_last,1,2,2,-0.14581698179244995,True
naive_last,1,3,3,-0.14581698179244995,True
naive_last,1,4,4,-0.14581698179244995,True
naive_last,1,5,5,-0.14581698179244995,True
naive_last,2,1,2,-0.09607720375061035,True
naive_last,2,2,3,-0.09607720375061035,True
naive_last,2,3,4,-0.09607720375061035,True
naive_last,2,4,5,-0.09607720375061035,True
naive_last,2,5,6,-0.09607720375061035,True
naive_last,3,1,3,-0.15588176250457764,True
naive_last,3,2,4,-0.15588176250457764,True
naive_last,3,3,5,-0.15588176250457764,True
naive_last,3,4,6,-0.15588176250457764,True
naive_last,3,5,7,-0.15588176250457764,True
naive_last,4,1,4,-0.04107856750488281,True
naive_last,4,2,5,-0.04107856750488281,True
naive_last,4,3,6,-0.04107856750488281,True
naive_last,4,4,7,-0.04107856750488281,True
naive_last,4,5,8,-0.04107856750488281,True
naive_last,5,1,5,0.051162004470825195,True
naive_last,5,2,6,0.051162004470825195,True
naive_last,5,3,7,0.051162004470825195,True
naive_last,5,4,8,0.051162004470825195,True
naive_last,5,5,9,0.051162004470825195,True
naive_last,6,1,6,0.09642612934112549,True
naive_last,6,2,7,0.09642612934112549,True
naive_last,6,3,8,0.09642612934112549,True
naive_last,6,4,9,0.09642612934112549,True
naive_last,6,5,10,0.09642612934112549,True
naive_last,7,1,7,0.15147030353546143,True
naive_last,7,2,8,0.15147030353546143,True
naive_last,7,3,9,0.15147030353546143,True
naive_last,7,4,10,0.15147030353546143,True
naive_last,7,5,11,0.15147030353546143,True
naive_last,8,1,8,0.17691254615783691,True
naive_last,8,2,9,0.17691254615783691,True
naive_last,8,3,10,0.17691254615783691,True
naive_last,8,4,11,0.17691254615783691,True
naive_last,8,5,12,0.17691254615783691,True
naive_last,9,1,9,0.21926665306091309,True
naive_last,9,2,10,0.21926665306091309,True
naive_last,9,3,11,0.21926665306091309,True
naive_last,9,4,12,0.21926665306091309,True
naive_last,9,5,13,0.21926665306091309,True
naive_last,10,1,10,0.2323216199874878,True
naive_last,10,2,11,0.2323216199874878,True
naive_last,10,3,12,0.2323216199874878,True
naive_last,10,4,13,0.2323216199874878,True
naive_last,10,5,14,0.2323216199874878,True
naive_last,11,1,11,0.21530520915985107,True
naive_last,11,2,12,0.21530520915985107,True
naive_last,11,3,13,0.21530520915985107,True
naive_last,11,4,14,0.21530520915985107,True
naive_last,11,5,15,0.21530520915985107,True
naive_last,12,1,12,0.3015778064727783,True
naive_last,12,2,13,0.3015778064727783,True
naive_last,12,3,14,0.3015778064727783,True
naive_last,12,4,15,0.3015778064727783,True
naive_last,12,5,16,0.3015778064727783,True
naive_last,13,1,13,0.40692687034606934,True
naive_last,13,2,14,0.40692687034606934,True
naive_last,13,3,15,0.40692687034606934,True
naive_last,13,4,16,0.40692687034606934,True
naive_last,13,5,17,0.40692687034606934,True
naive_last,14,1,14,0.30485057830810547,True
naive_last,14,2,15,0.30485057830810547,True
naive_last,14,3,16,0.30485057830810547,True
naive_last,14,4,17,0.30485057830810547,True
naive_last,14,5,18,0.30485057830810547,True
naive_last,15,1,15,0.36234939098358154,True
naive_last,15,2,16,0.36234939098358154,True
naive_last,15,3,17,0.36234939098358154,True
naive_last,15,4,18,0.36234939098358154,True
naive_last,15,5,19,0.36234939098358154,True
naive_last,16,1,16,0.29967617988586426,True
naive_last,16,2,17,0.29967617988586426,True
naive_last,16,3,18,0.29967617988586426,True
naive_last,16,4,19,0.29967617988586426,True
naive_last,16,5,20,0.29967617988586426,True
naive_last,17,1,17,0.20943808555603027,True
naive_last,17,2,18,0.20943808555603027,True
naive_last,17,3,19,0.20943808555603027,True
naive_last,17,4,20,0.20943808555603027,True
naive_last,17,5,21,0.20943808555603027,True
naive_last,18,1,18,0.1525588035583496,True
naive_last,18,2,19,0.1525588035583496,True
naive_last,18,3,20,0.1525588035583496,True
naive_last,18,4,21,0.1525588035583496,True
naive_last,18,5,22,0.1525588035583496,True
naive_last,19,1,19,0.14936912059783936,True
naive_last,19,2,20,0.14936912059783936,True
naive_last,19,3,21,0.14936912059783936,True
naive_last,19,4,22,0.14936912059783936,True
naive_last,19,5,23,0.14936912059783936,True
naive_last,20,1,20,0.10584723949432373,True
naive_last,20,2,21,0.10584723949432373,True
naive_last,20,3,22,0.10584723949432373,True
naive_last,20,4,23,0.10584723949432373,True
naive_last,20,5,24,0.10584723949432373,True
naive_last,21,1,21,0.0834118127822876,True
naive_last,21,2,22,0.0834118127822876,True
naive_last,21,3,23,0.0834118127822876,True
naive_last,21,4,24,0.0834118127822876,True
naive_last,21,5,25,0.0834118127822876,True
naive_last,22,1,22,0.04036593437194824,True
naive_last,22,2,23,0.04036593437194824,True
naive_last,22,3,24,0.04036593437194824,True
naive_last,22,4,25,0.04036593437194824,True
naive_last,22,5,26,0.04036593437194824,True
naive_last,23,1,23,0.0795140266418457,True
naive_last,23,2,24,0.0795140266418457,True
naive_last,23,3,25,0.0795140266418457,True
naive_last,23,4,26,0.0795140266418457,True
naive_last,23,5,27,0.0795140266418457,True
naive_last,24,1,24,0.03732311725616455,True
naive_last,24,2,25,0.03732311725616455,True
naive_last,24,3,26,0.03732311725616455,True
naive_last,24,4,27,0.03732311725616455,True
naive_last,24,5,28,0.03732311725616455,True
naive_last,25,1,25,0.03391456604003906,True
naive_last,25,2,26,0.03391456604003906,True
naive_last,25,3,27,0.03391456604003906,True
naive_last,25,4,28,0.03391456604003906,True
naive_last,25,5,29,0.03391456604003906,True
naive_last,26,1,26,0.05079329013824463,True
naive_last,26,2,27,0.05079329013824463,True
naive_last,26,3,28,0.05079329013824463,True
naive_last,26,4,29,0.05079329013824463,True
naive_last,26,5,30,0.05079329013824463,True
naive_last,27,1,27,0.007822632789611816,True
naive_last,27,2,28,0.007822632789611816,True
naive_last,27,3,29,0.007822632789611816,True
naive_last,27,4,30,0.007822632789611816,True
naive_last,27,5,31,0.007822632789611816,True
naive_last,28,1,28,0.008370637893676758,True
naive_last,28,2,29,0.008370637893676758,True
naive_last,28,3,30,0.008370637893676758,True
naive_last,28,4,31,0.008370637893676758,True
naive_last,28,5,32,0.008370637893676758,True
naive_last,29,1,29,-0.007691740989685059,True
naive_last,29,2,30,-0.007691740989685059,True
naive_last,29,3,31,-0.007691740989685059,True
naive_last,29,4,32,-0.007691740989685059,True
naive_last,29,5,33,-0.007691740989685059,True
naive_last,30,1,30,-0.009084463119506836,True
naive_last,30,2,31,-0.009084463119506836,True
naive_last,30,3,32,-0.009084463119506836,True
naive_last,30,4,33,-0.009084463119506836,True
naive_last,30,5,34,-0.009084463119506836,True
naive_last,31,1,31,-0.021465837955474854,True
