model,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,0,1,0,-0.3167053461074829,-0.2921851873397827,-0.024520158767700195,0.024520158767700195,0.0006012381859932248
naive_last,0,2,1,-0.3167053461074829,-0.2544821500778198,-0.062223196029663086,0.062223196029663086,0.00387172612414588
naive_last,0,3,2,-0.3167053461074829,-0.2952963709831238,-0.02140897512435913,0.02140897512435913,0.00045834421587542806
naive_last,0,4,3,-0.3167053461074829,-0.3687249422073364,0.052019596099853516,0.052019596099853516,0.002706038378391895
naive_last,0,5,4,-0.3167053461074829,-0.3849135637283325,0.06820821762084961,0.06820821762084961,0.004652360951013179
naive_last,1,1,1,-0.4090033769607544,-0.43795913457870483,0.02895575761795044,0.02895575761795044,0.0008384358992294949
naive_last,1,2,2,-0.4090033769607544,-0.3104321360588074,-0.09857124090194702,0.09857124090194702,0.009716289532949673
naive_last,1,3,3,-0.4090033769607544,-0.3605917692184448,-0.04841160774230957,0.04841160774230957,0.002343683764195248
naive_last,1,4,4,-0.4090033769607544,-0.3608197569847107,-0.0481836199760437,0.0481836199760437,0.0023216612339957976
naive_last,1,5,5,-0.4090033769607544,-0.36071842908859253,-0.048284947872161865,0.048284947872161865,0.0023314361910173886
naive_last,2,1,2,-0.4083235263824463,-0.40419697761535645,-0.004126548767089844,0.004126548767089844,1.702840472717071e-05
naive_last,2,2,3,-0.4083235263824463,-0.43364596366882324,0.025322437286376953,0.025322437286376953,0.0006412258301224938
naive_last,2,3,4,-0.4083235263824463,-0.4340680241584778,0.025744497776031494,0.025744497776031494,0.0006627791657400905
naive_last,2,4,5,-0.4083235263824463,-0.46658849716186523,0.058264970779418945,0.058264970779418945,0.0033948068199265435
naive_last,2,5,6,-0.4083235263824463,-0.4420398473739624,0.03371632099151611,0.03371632099151611,0.00113679030120295
naive_last,3,1,3,-0.4008057117462158,-0.3686516284942627,-0.032154083251953125,0.032154083251953125,0.0010338850697735325
naive_last,3,2,4,-0.4008057117462158,-0.346569299697876,-0.054236412048339844,0.054236412048339844,0.0029415883918773034
naive_last,3,3,5,-0.4008057117462158,-0.2825128436088562,-0.11829286813735962,0.11829286813735962,0.01399320265216275
naive_last,3,4,6,-0.4008057117462158,-0.2801712155342102,-0.12063449621200562,0.12063449621200562,0.014552681676324397
naive_last,3,5,7,-0.4008057117462158,-0.26468586921691895,-0.13611984252929688,0.13611984252929688,0.01852861153020058
naive_last,4,1,4,-0.23887091875076294,-0.2645954489707947,0.02572453022003174,0.02572453022003174,0.0006617514550413262
naive_last,4,2,5,-0.23887091875076294,-0.26886987686157227,0.029998958110809326,0.029998958110809326,0.0008999374877340927
naive_last,4,3,6,-0.23887091875076294,-0.25143349170684814,0.012562572956085205,0.012562572956085205,0.00015781823927696337
naive_last,4,4,7,-0.23887091875076294,-0.2695475220680237,0.030676603317260742,0.030676603317260742,0.0009410539910845728
naive_last,4,5,8,-0.23887091875076294,-0.28234463930130005,0.04347372055053711,0.04347372055053711,0.0018899643785061926
naive_last,5,1,5,-0.21492314338684082,-0.21244263648986816,-0.0024805068969726562,0.0024805068969726562,6.152914465928916e-06
naive_last,5,2,6,-0.21492314338684082,-0.18792235851287842,-0.027000784873962402,0.027000784873962402,0.0007290423838099969
naive_last,5,3,7,-0.21492314338684082,-0.1496022343635559,-0.06532090902328491,0.06532090902328491,0.004266821155628264
naive_last,5,4,8,-0.21492314338684082,-0.0922362208366394,-0.12268692255020142,0.12268692255020142,0.01505208096483912
