model,forecast_target,rolling_step,horizon_step,target_index,predicted_value,locked
previous_patch,value,52,5,56,8.320549011230469,True
previous_patch,value,53,1,53,8.429101943969727,True
previous_patch,value,53,2,54,8.405184745788574,True
previous_patch,value,53,3,55,8.558353424072266,True
previous_patch,value,53,4,56,8.57583236694336,True
previous_patch,value,53,5,57,8.47555923461914,True
previous_patch,value,54,1,54,8.596071243286133,True
previous_patch,value,54,2,55,8.464520454406738,True
previous_patch,value,54,3,56,8.86147403717041,True
previous_patch,value,54,4,57,9.245089530944824,True
previous_patch,value,54,5,58,9.086859703063965,True
previous_patch,value,55,1,55,8.906551361083984,True
previous_patch,value,55,2,56,8.46130084991455,True
previous_patch,value,55,3,57,8.409783363342285,True
previous_patch,value,55,4,58,8.411163330078125,True
previous_patch,value,55,5,59,8.320089340209961,True
previous_patch,value,56,1,56,8.841235160827637,True
previous_patch,value,56,2,57,9.01004409790039,True
previous_patch,value,56,3,58,9.180233001708984,True
previous_patch,value,56,4,59,9.375260353088379,True
previous_patch,value,56,5,60,9.436896324157715,True
previous_patch,value,57,1,57,9.669181823730469,True
previous_patch,value,57,2,58,10.125011444091797,True
previous_patch,value,57,3,59,9.645723342895508,True
previous_patch,value,57,4,60,9.507732391357422,True
previous_patch,value,57,5,61,9.4290771484375,True
previous_patch,value,58,1,58,9.560628890991211,True
previous_patch,value,58,2,59,9.378479957580566,True
previous_patch,value,58,3,60,9.186213493347168,True
previous_patch,value,58,4,61,9.164594650268555,True
previous_patch,value,58,5,62,9.060641288757324,True
previous_patch,value,59,1,59,9.136536598205566,True
previous_patch,value,59,2,60,8.993485450744629,True
previous_patch,value,59,3,61,9.601566314697266,True
previous_patch,value,59,4,62,9.530731201171875,True
previous_patch,value,59,5,63,9.159534454345703,True
previous_patch,value,60,1,60,9.339383125305176,True
previous_patch,value,60,2,61,8.71566390991211,True
previous_patch,value,60,3,62,8.878493309020996,True
previous_patch,value,60,4,63,8.857794761657715,True
previous_patch,value,60,5,64,8.500397682189941,True
previous_patch,value,61,1,61,8.705083847045898,True
previous_patch,value,61,2,62,8.719803810119629,True
previous_patch,value,61,3,63,9.053741455078125,True
previous_patch,value,61,4,64,8.821916580200195,True
previous_patch,value,61,5,65,8.694964408874512,True
previous_patch,value,62,1,62,8.972786903381348,True
previous_patch,value,62,2,63,8.878952980041504,True
previous_patch,value,62,3,64,8.482918739318848,True
previous_patch,value,62,4,65,8.43508243560791,True
previous_patch,value,62,5,66,8.28513240814209,True
previous_patch,value,63,1,63,8.137481689453125,True
previous_patch,value,63,2,64,8.249713897705078,True
previous_patch,value,63,3,65,8.48521900177002,True
previous_patch,value,63,4,66,8.369766235351562,True
previous_patch,value,63,5,67,8.243274688720703,True
previous_patch,value,64,1,64,8.276392936706543,True
previous_patch,value,64,2,65,8.33986759185791,True
previous_patch,value,64,3,66,8.670586585998535,True
previous_patch,value,64,4,67,8.6089506149292,True
previous_patch,value,64,5,68,8.985206604003906,True
mean_context,value,0,1,0,5.111477375030518,True
mean_context,value,0,2,1,5.111477375030518,True
mean_context,value,0,3,2,5.111477375030518,True
mean_context,value,0,4,3,5.111477375030518,True
mean_context,value,0,5,4,5.111477375030518,True
mean_context,value,1,1,1,4.959579944610596,True
mean_context,value,1,2,2,4.959579944610596,True
mean_context,value,1,3,3,4.959579944610596,True
mean_context,value,1,4,4,4.959579944610596,True
mean_context,value,1,5,5,4.959579944610596,True
mean_context,value,2,1,2,4.8592529296875,True
mean_context,value,2,2,3,4.8592529296875,True
mean_context,value,2,3,4,4.8592529296875,True
mean_context,value,2,4,5,4.8592529296875,True
mean_context,value,2,5,6,4.8592529296875,True
mean_context,value,3,1,3,4.704802513122559,True
mean_context,value,3,2,4,4.704802513122559,True
mean_context,value,3,3,5,4.704802513122559,True
mean_context,value,3,4,6,4.704802513122559,True
mean_context,value,3,5,7,4.704802513122559,True
mean_context,value,4,1,4,4.645060062408447,True
mean_context,value,4,2,5,4.645060062408447,True
mean_context,value,4,3,6,4.645060062408447,True
mean_context,value,4,4,7,4.645060062408447,True
mean_context,value,4,5,8,4.645060062408447,True
mean_context,value,5,1,5,4.601922512054443,True
mean_context,value,5,2,6,4.601922512054443,True
mean_context,value,5,3,7,4.601922512054443,True
mean_context,value,5,4,8,4.601922512054443,True
mean_context,value,5,5,9,4.601922512054443,True
mean_context,value,6,1,6,4.550068378448486,True
mean_context,value,6,2,7,4.550068378448486,True
mean_context,value,6,3,8,4.550068378448486,True
mean_context,value,6,4,9,4.550068378448486,True
mean_context,value,6,5,10,4.550068378448486,True
mean_context,value,7,1,7,4.543989181518555,True
mean_context,value,7,2,8,4.543989181518555,True
mean_context,value,7,3,9,4.543989181518555,True
mean_context,value,7,4,10,4.543989181518555,True
mean_context,value,7,5,11,4.543989181518555,True
mean_context,value,8,1,8,4.581699371337891,True
mean_context,value,8,2,9,4.581699371337891,True
mean_context,value,8,3,10,4.581699371337891,True
mean_context,value,8,4,11,4.581699371337891,True
mean_context,value,8,5,12,4.581699371337891,True
mean_context,value,9,1,9,4.682363510131836,True
mean_context,value,9,2,10,4.682363510131836,True
mean_context,value,9,3,11,4.682363510131836,True
mean_context,value,9,4,12,4.682363510131836,True
mean_context,value,9,5,13,4.682363510131836,True
mean_context,value,10,1,10,4.781908988952637,True
mean_context,value,10,2,11,4.781908988952637,True
mean_context,value,10,3,12,4.781908988952637,True
mean_context,value,10,4,13,4.781908988952637,True
mean_context,value,10,5,14,4.781908988952637,True
mean_context,value,11,1,11,4.882082462310791,True
mean_context,value,11,2,12,4.882082462310791,True
mean_context,value,11,3,13,4.882082462310791,True
mean_context,value,11,4,14,4.882082462310791,True
mean_context,value,11,5,15,4.882082462310791,True
mean_context,value,12,1,12,5.021085262298584,True
mean_context,value,12,2,13,5.021085262298584,True
mean_context,value,12,3,14,5.021085262298584,True
mean_context,value,12,4,15,5.021085262298584,True
mean_context,value,12,5,16,5.021085262298584,True
mean_context,value,13,1,13,5.229076385498047,True
mean_context,value,13,2,14,5.229076385498047,True
mean_context,value,13,3,15,5.229076385498047,True
mean_context,value,13,4,16,5.229076385498047,True
mean_context,value,13,5,17,5.229076385498047,True
mean_context,value,14,1,14,5.43629264831543,True
mean_context,value,14,2,15,5.43629264831543,True
mean_context,value,14,3,16,5.43629264831543,True
mean_context,value,14,4,17,5.43629264831543,True
mean_context,value,14,5,18,5.43629264831543,True
mean_context,value,15,1,15,5.695079326629639,True
mean_context,value,15,2,16,5.695079326629639,True
mean_context,value,15,3,17,5.695079326629639,True
mean_context,value,15,4,18,5.695079326629639,True
mean_context,value,15,5,19,5.695079326629639,True
mean_context,value,16,1,16,5.93927001953125,True
mean_context,value,16,2,17,5.93927001953125,True
mean_context,value,16,3,18,5.93927001953125,True
mean_context,value,16,4,19,5.93927001953125,True
mean_context,value,16,5,20,5.93927001953125,True
mean_context,value,17,1,17,6.185146808624268,True
mean_context,value,17,2,18,6.185146808624268,True
mean_context,value,17,3,19,6.185146808624268,True
mean_context,value,17,4,20,6.185146808624268,True
mean_context,value,17,5,21,6.185146808624268,True
mean_context,value,18,1,18,6.412939071655273,True
mean_context,value,18,2,19,6.412939071655273,True
mean_context,value,18,3,20,6.412939071655273,True
mean_context,value,18,4,21,6.412939071655273,True
mean_context,value,18,5,22,6.412939071655273,True
mean_context,value,19,1,19,6.592143535614014,True
mean_context,value,19,2,20,6.592143535614014,True
mean_context,value,19,3,21,6.592143535614014,True
mean_context,value,19,4,22,6.592143535614014,True
mean_context,value,19,5,23,6.592143535614014,True
mean_context,value,20,1,20,6.760638236999512,True
mean_context,value,20,2,21,6.760638236999512,True
mean_context,value,20,3,22,6.760638236999512,True
mean_context,value,20,4,23,6.760638236999512,True
mean_context,value,20,5,24,6.760638236999512,True
mean_context,value,21,1,21,6.9160237312316895,True
mean_context,value,21,2,22,6.9160237312316895,True
mean_context,value,21,3,23,6.9160237312316895,True
mean_context,value,21,4,24,6.9160237312316895,True
mean_context,value,21,5,25,6.9160237312316895,True
mean_context,value,22,1,22,7.021249294281006,True
mean_context,value,22,2,23,7.021249294281006,True
mean_context,value,22,3,24,7.021249294281006,True
mean_context,value,22,4,25,7.021249294281006,True
mean_context,value,22,5,26,7.021249294281006,True
mean_context,value,23,1,23,7.14357852935791,True
mean_context,value,23,2,24,7.14357852935791,True
mean_context,value,23,3,25,7.14357852935791,True
mean_context,value,23,4,26,7.14357852935791,True
mean_context,value,23,5,27,7.14357852935791,True
mean_context,value,24,1,24,7.248175621032715,True
mean_context,value,24,2,25,7.248175621032715,True
mean_context,value,24,3,26,7.248175621032715,True
mean_context,value,24,4,27,7.248175621032715,True
mean_context,value,24,5,28,7.248175621032715,True
mean_context,value,25,1,25,7.330586910247803,True
mean_context,value,25,2,26,7.330586910247803,True
mean_context,value,25,3,27,7.330586910247803,True
mean_context,value,25,4,28,7.330586910247803,True
mean_context,value,25,5,29,7.330586910247803,True
mean_context,value,26,1,26,7.426973819732666,True
mean_context,value,26,2,27,7.426973819732666,True
mean_context,value,26,3,28,7.426973819732666,True
mean_context,value,26,4,29,7.426973819732666,True
mean_context,value,26,5,30,7.426973819732666,True
mean_context,value,27,1,27,7.493401050567627,True
mean_context,value,27,2,28,7.493401050567627,True
mean_context,value,27,3,29,7.493401050567627,True
mean_context,value,27,4,30,7.493401050567627,True
mean_context,value,27,5,31,7.493401050567627,True
mean_context,value,28,1,28,7.5325751304626465,True
mean_context,value,28,2,29,7.5325751304626465,True
mean_context,value,28,3,30,7.5325751304626465,True
mean_context,value,28,4,31,7.5325751304626465,True
mean_context,value,28,5,32,7.5325751304626465,True
mean_context,value,29,1,29,7.561882972717285,True
mean_context,value,29,2,30,7.561882972717285,True
mean_context,value,29,3,31,7.561882972717285,True
mean_context,value,29,4,32,7.561882972717285,True
mean_context,value,29,5,33,7.561882972717285,True
mean_context,value,30,1,30,7.653248310089111,True
mean_context,value,30,2,31,7.653248310089111,True
mean_context,value,30,3,32,7.653248310089111,True
mean_context,value,30,4,33,7.653248310089111,True
mean_context,value,30,5,34,7.653248310089111,True
mean_context,value,31,1,31,7.699168682098389,True
mean_context,value,31,2,32,7.699168682098389,True
mean_context,value,31,3,33,7.699168682098389,True
mean_context,value,31,4,34,7.699168682098389,True
mean_context,value,31,5,35,7.699168682098389,True
mean_context,value,32,1,32,7.748669147491455,True
mean_context,value,32,2,33,7.748669147491455,True
mean_context,value,32,3,34,7.748669147491455,True
mean_context,value,32,4,35,7.748669147491455,True
mean_context,value,32,5,36,7.748669147491455,True
mean_context,value,33,1,33,7.758190155029297,True
mean_context,value,33,2,34,7.758190155029297,True
mean_context,value,33,3,35,7.758190155029297,True
mean_context,value,33,4,36,7.758190155029297,True
mean_context,value,33,5,37,7.758190155029297,True
mean_context,value,34,1,34,7.795041561126709,True
mean_context,value,34,2,35,7.795041561126709,True
mean_context,value,34,3,36,7.795041561126709,True
mean_context,value,34,4,37,7.795041561126709,True
mean_context,value,34,5,38,7.795041561126709,True
mean_context,value,35,1,35,7.821926593780518,True
mean_context,value,35,2,36,7.821926593780518,True
mean_context,value,35,3,37,7.821926593780518,True
mean_context,value,35,4,38,7.821926593780518,True
mean_context,value,35,5,39,7.821926593780518,True
mean_context,value,36,1,36,7.831164360046387,True
mean_context,value,36,2,37,7.831164360046387,True
mean_context,value,36,3,38,7.831164360046387,True
mean_context,value,36,4,39,7.831164360046387,True
mean_context,value,36,5,40,7.831164360046387,True
mean_context,value,37,1,37,7.835641384124756,True
mean_context,value,37,2,38,7.835641384124756,True
mean_context,value,37,3,39,7.835641384124756,True
mean_context,value,37,4,40,7.835641384124756,True
mean_context,value,37,5,41,7.835641384124756,True
mean_context,value,38,1,38,7.83988094329834,True
mean_context,value,38,2,39,7.83988094329834,True
mean_context,value,38,3,40,7.83988094329834,True
mean_context,value,38,4,41,7.83988094329834,True
mean_context,value,38,5,42,7.83988094329834,True
mean_context,value,39,1,39,7.840003490447998,True
mean_context,value,39,2,40,7.840003490447998,True
mean_context,value,39,3,41,7.840003490447998,True
mean_context,value,39,4,42,7.840003490447998,True
mean_context,value,39,5,43,7.840003490447998,True
mean_context,value,40,1,40,7.854009628295898,True
mean_context,value,40,2,41,7.854009628295898,True
mean_context,value,40,3,42,7.854009628295898,True
mean_context,value,40,4,43,7.854009628295898,True
mean_context,value,40,5,44,7.854009628295898,True
mean_context,value,41,1,41,7.853074550628662,True
mean_context,value,41,2,42,7.853074550628662,True
mean_context,value,41,3,43,7.853074550628662,True
mean_context,value,41,4,44,7.853074550628662,True
mean_context,value,41,5,45,7.853074550628662,True
mean_context,value,42,1,42,7.799273490905762,True
mean_context,value,42,2,43,7.799273490905762,True
mean_context,value,42,3,44,7.799273490905762,True
mean_context,value,42,4,45,7.799273490905762,True
mean_context,value,42,5,46,7.799273490905762,True
mean_context,value,43,1,43,7.744268417358398,True
mean_context,value,43,2,44,7.744268417358398,True
mean_context,value,43,3,45,7.744268417358398,True
mean_context,value,43,4,46,7.744268417358398,True
mean_context,value,43,5,47,7.744268417358398,True
mean_context,value,44,1,44,7.734908103942871,True
mean_context,value,44,2,45,7.734908103942871,True
mean_context,value,44,3,46,7.734908103942871,True
mean_context,value,44,4,47,7.734908103942871,True
mean_context,value,44,5,48,7.734908103942871,True
mean_context,value,45,1,45,7.759646892547607,True
mean_context,value,45,2,46,7.759646892547607,True
mean_context,value,45,3,47,7.759646892547607,True
mean_context,value,45,4,48,7.759646892547607,True
mean_context,value,45,5,49,7.759646892547607,True
mean_context,value,46,1,46,7.787635803222656,True
mean_context,value,46,2,47,7.787635803222656,True
mean_context,value,46,3,48,7.787635803222656,True
mean_context,value,46,4,49,7.787635803222656,True
mean_context,value,46,5,50,7.787635803222656,True
mean_context,value,47,1,47,7.780736446380615,True
mean_context,value,47,2,48,7.780736446380615,True
mean_context,value,47,3,49,7.780736446380615,True
mean_context,value,47,4,50,7.780736446380615,True
mean_context,value,47,5,51,7.780736446380615,True
mean_context,value,48,1,48,7.798882484436035,True
mean_context,value,48,2,49,7.798882484436035,True
mean_context,value,48,3,50,7.798882484436035,True
mean_context,value,48,4,51,7.798882484436035,True
mean_context,value,48,5,52,7.798882484436035,True
mean_context,value,49,1,49,7.791415214538574,True
mean_context,value,49,2,50,7.791415214538574,True
mean_context,value,49,3,51,7.791415214538574,True
mean_context,value,49,4,52,7.791415214538574,True
mean_context,value,49,5,53,7.791415214538574,True
mean_context,value,50,1,50,7.727334022521973,True
mean_context,value,50,2,51,7.727334022521973,True
mean_context,value,50,3,52,7.727334022521973,True
mean_context,value,50,4,53,7.727334022521973,True
mean_context,value,50,5,54,7.727334022521973,True
mean_context,value,51,1,51,7.685108661651611,True
mean_context,value,51,2,52,7.685108661651611,True
mean_context,value,51,3,53,7.685108661651611,True
mean_context,value,51,4,54,7.685108661651611,True
mean_context,value,51,5,55,7.685108661651611,True
mean_context,value,52,1,52,7.696331977844238,True
mean_context,value,52,2,53,7.696331977844238,True
mean_context,value,52,3,54,7.696331977844238,True
mean_context,value,52,4,55,7.696331977844238,True
mean_context,value,52,5,56,7.696331977844238,True
mean_context,value,53,1,53,7.758205413818359,True
mean_context,value,53,2,54,7.758205413818359,True
mean_context,value,53,3,55,7.758205413818359,True
mean_context,value,53,4,56,7.758205413818359,True
mean_context,value,53,5,57,7.758205413818359,True
mean_context,value,54,1,54,7.8272318840026855,True
mean_context,value,54,2,55,7.8272318840026855,True
mean_context,value,54,3,56,7.8272318840026855,True
mean_context,value,54,4,57,7.8272318840026855,True
mean_context,value,54,5,58,7.8272318840026855,True
mean_context,value,55,1,55,7.907588481903076,True
mean_context,value,55,2,56,7.907588481903076,True
mean_context,value,55,3,57,7.907588481903076,True
mean_context,value,55,4,58,7.907588481903076,True
mean_context,value,55,5,59,7.907588481903076,True
mean_context,value,56,1,56,8.012131690979004,True
mean_context,value,56,2,57,8.012131690979004,True
mean_context,value,56,3,58,8.012131690979004,True
mean_context,value,56,4,59,8.012131690979004,True
mean_context,value,56,5,60,8.012131690979004,True
mean_context,value,57,1,57,8.155949592590332,True
mean_context,value,57,2,58,8.155949592590332,True
mean_context,value,57,3,59,8.155949592590332,True
mean_context,value,57,4,60,8.155949592590332,True
mean_context,value,57,5,61,8.155949592590332,True
mean_context,value,58,1,58,8.273088455200195,True
mean_context,value,58,2,59,8.273088455200195,True
mean_context,value,58,3,60,8.273088455200195,True
mean_context,value,58,4,61,8.273088455200195,True
mean_context,value,58,5,62,8.273088455200195,True
mean_context,value,59,1,59,8.411401748657227,True
mean_context,value,59,2,60,8.411401748657227,True
mean_context,value,59,3,61,8.411401748657227,True
mean_context,value,59,4,62,8.411401748657227,True
mean_context,value,59,5,63,8.411401748657227,True
mean_context,value,60,1,60,8.506155014038086,True
mean_context,value,60,2,61,8.506155014038086,True
mean_context,value,60,3,62,8.506155014038086,True
mean_context,value,60,4,63,8.506155014038086,True
mean_context,value,60,5,64,8.506155014038086,True
mean_context,value,61,1,61,8.617574691772461,True
mean_context,value,61,2,62,8.617574691772461,True
mean_context,value,61,3,63,8.617574691772461,True
mean_context,value,61,4,64,8.617574691772461,True
mean_context,value,61,5,65,8.617574691772461,True
mean_context,value,62,1,62,8.737404823303223,True
mean_context,value,62,2,63,8.737404823303223,True
mean_context,value,62,3,64,8.737404823303223,True
mean_context,value,62,4,65,8.737404823303223,True
mean_context,value,62,5,66,8.737404823303223,True
mean_context,value,63,1,63,8.811552047729492,True
mean_context,value,63,2,64,8.811552047729492,True
mean_context,value,63,3,65,8.811552047729492,True
mean_context,value,63,4,66,8.811552047729492,True
mean_context,value,63,5,67,8.811552047729492,True
mean_context,value,64,1,64,8.86513900756836,True
mean_context,value,64,2,65,8.86513900756836,True
mean_context,value,64,3,66,8.86513900756836,True
mean_context,value,64,4,67,8.86513900756836,True
mean_context,value,64,5,68,8.86513900756836,True
drift,value,0,1,0,4.243500709533691,True
drift,value,0,2,1,4.2201666831970215,True
drift,value,0,3,2,4.19683313369751,True
drift,value,0,4,3,4.173499584197998,True
drift,value,0,5,4,4.150165557861328,True
drift,value,1,1,1,3.7429909706115723,True
drift,value,1,2,2,3.7131552696228027,True
drift,value,1,3,3,3.683319568634033,True
drift,value,1,4,4,3.6534838676452637,True
drift,value,1,5,5,3.623648166656494,True
drift,value,2,1,2,4.352957725524902,True
drift,value,2,2,3,4.331908226013184,True
drift,value,2,3,4,4.310858726501465,True
drift,value,2,4,5,4.289809226989746,True
drift,value,2,5,6,4.268759727478027,True
drift,value,3,1,3,3.8150970935821533,True
drift,value,3,2,4,3.7998714447021484,True
drift,value,3,3,5,3.7846455574035645,True
drift,value,3,4,6,3.7694199085235596,True
drift,value,3,5,7,3.7541940212249756,True
drift,value,4,1,4,4.290316104888916,True
drift,value,4,2,5,4.284359931945801,True
drift,value,4,3,6,4.2784037590026855,True
drift,value,4,4,7,4.27244758605957,True
drift,value,4,5,8,4.266490936279297,True
drift,value,5,1,5,4.488563537597656,True
drift,value,5,2,6,4.472947597503662,True
drift,value,5,3,7,4.457332134246826,True
drift,value,5,4,8,4.44171667098999,True
drift,value,5,5,9,4.426101207733154,True
drift,value,6,1,6,5.2506866455078125,True
drift,value,6,2,7,5.2433037757873535,True
drift,value,6,3,8,5.2359209060668945,True
drift,value,6,4,9,5.2285380363464355,True
drift,value,6,5,10,5.221155166625977,True
drift,value,7,1,7,5.468798637390137,True
drift,value,7,2,8,5.4748406410217285,True
drift,value,7,3,9,5.48088264465332,True
drift,value,7,4,10,5.486924648284912,True
drift,value,7,5,11,5.492966651916504,True
drift,value,8,1,8,5.497207164764404,True
drift,value,8,2,9,5.5118794441223145,True
drift,value,8,3,10,5.526551723480225,True
drift,value,8,4,11,5.541224002838135,True
drift,value,8,5,12,5.555896282196045,True
drift,value,9,1,9,5.83542537689209,True
drift,value,9,2,10,5.8612775802612305,True
drift,value,9,3,11,5.887129306793213,True
drift,value,9,4,12,5.912981033325195,True
drift,value,9,5,13,5.938833236694336,True
drift,value,10,1,10,5.8727922439575195,True
drift,value,10,2,11,5.894153594970703,True
drift,value,10,3,12,5.915514945983887,True
drift,value,10,4,13,5.93687629699707,True
drift,value,10,5,14,5.958237648010254,True
drift,value,11,1,11,5.992649555206299,True
drift,value,11,2,12,6.0119757652282715,True
drift,value,11,3,13,6.031302452087402,True
drift,value,11,4,14,6.050629138946533,True
drift,value,11,5,15,6.069955348968506,True
drift,value,12,1,12,6.447115898132324,True
drift,value,12,2,13,6.4820966720581055,True
drift,value,12,3,14,6.517077922821045,True
drift,value,12,4,15,6.552059173583984,True
drift,value,12,5,16,6.587040424346924,True
drift,value,13,1,13,6.659987926483154,True
drift,value,13,2,14,6.709134578704834,True
drift,value,13,3,15,6.758281230926514,True
drift,value,13,4,16,6.807427883148193,True
drift,value,13,5,17,6.856574535369873,True
drift,value,14,1,14,6.908605575561523,True
drift,value,14,2,15,6.949706554412842,True
drift,value,14,3,16,6.99080753326416,True
drift,value,14,4,17,7.031908988952637,True
drift,value,14,5,18,7.073009967803955,True
drift,value,15,1,15,7.266361236572266,True
drift,value,15,2,16,7.320700168609619,True
drift,value,15,3,17,7.3750386238098145,True
drift,value,15,4,18,7.429377555847168,True
drift,value,15,5,19,7.4837164878845215,True
drift,value,16,1,16,7.312506198883057,True
drift,value,16,2,17,7.362853527069092,True
drift,value,16,3,18,7.413200378417969,True
drift,value,16,4,19,7.463547706604004,True
drift,value,16,5,20,7.513895034790039,True
drift,value,17,1,17,7.316451072692871,True
drift,value,17,2,18,7.360623836517334,True
drift,value,17,3,19,7.404796600341797,True
drift,value,17,4,20,7.44896936416626,True
drift,value,17,5,21,7.4931416511535645,True
drift,value,18,1,18,7.722253322601318,True
drift,value,18,2,19,7.7591753005981445,True
drift,value,18,3,20,7.796097755432129,True
drift,value,18,4,21,7.833020210266113,True
drift,value,18,5,22,7.869942665100098,True
drift,value,19,1,19,7.619765758514404,True
drift,value,19,2,20,7.657693862915039,True
drift,value,19,3,21,7.695621490478516,True
drift,value,19,4,22,7.73354959487915,True
drift,value,19,5,23,7.771477699279785,True
drift,value,20,1,20,7.498934268951416,True
drift,value,20,2,21,7.529183387756348,True
drift,value,20,3,22,7.559432029724121,True
drift,value,20,4,23,7.589681148529053,True
drift,value,20,5,24,7.619929790496826,True
drift,value,21,1,21,7.320091247558594,True
drift,value,21,2,22,7.346746444702148,True
drift,value,21,3,23,7.373401165008545,True
drift,value,21,4,24,7.400055885314941,True
drift,value,21,5,25,7.426711082458496,True
drift,value,22,1,22,7.041606903076172,True
drift,value,22,2,23,7.059779644012451,True
drift,value,22,3,24,7.0779523849487305,True
drift,value,22,4,25,7.09612512588501,True
drift,value,22,5,26,7.114297866821289,True
drift,value,23,1,23,7.484074592590332,True
drift,value,23,2,24,7.51050329208374,True
drift,value,23,3,25,7.536932468414307,True
drift,value,23,4,26,7.563361167907715,True
drift,value,23,5,27,7.589789867401123,True
drift,value,24,1,24,7.747348785400391,True
drift,value,24,2,25,7.767509460449219,True
drift,value,24,3,26,7.787670135498047,True
drift,value,24,4,27,7.807830810546875,True
drift,value,24,5,28,7.827991485595703,True
drift,value,25,1,25,7.664640426635742,True
drift,value,25,2,26,7.683047294616699,True
drift,value,25,3,27,7.701453685760498,True
drift,value,25,4,28,7.719860553741455,True
drift,value,25,5,29,7.738266944885254,True
drift,value,26,1,26,7.832700729370117,True
drift,value,26,2,27,7.849438667297363,True
drift,value,26,3,28,7.866177082061768,True
drift,value,26,4,29,7.882915019989014,True
drift,value,26,5,30,7.899653434753418,True
drift,value,27,1,27,7.957040786743164,True
drift,value,27,2,28,7.970247268676758,True
drift,value,27,3,29,7.98345422744751,True
drift,value,27,4,30,7.9966607093811035,True
drift,value,27,5,31,8.009867668151855,True
drift,value,28,1,28,7.687163352966309,True
drift,value,28,2,29,7.691755294799805,True
drift,value,28,3,30,7.696347236633301,True
drift,value,28,4,31,7.700939178466797,True
drift,value,28,5,32,7.705531120300293,True
drift,value,29,1,29,8.098602294921875,True
drift,value,29,2,30,8.107560157775879,True
drift,value,29,3,31,8.116518020629883,True
drift,value,29,4,32,8.12547492980957,True
drift,value,29,5,33,8.134432792663574,True
drift,value,30,1,30,8.816888809204102,True
drift,value,30,2,31,8.836238861083984,True
drift,value,30,3,32,8.855588912963867,True
drift,value,30,4,33,8.874938011169434,True
drift,value,30,5,34,8.894288063049316,True
drift,value,31,1,31,8.450666427612305,True
drift,value,31,2,32,8.463951110839844,True
drift,value,31,3,33,8.477235794067383,True
drift,value,31,4,34,8.490519523620605,True
drift,value,31,5,35,8.503804206848145,True
drift,value,32,1,32,7.8700127601623535,True
drift,value,32,2,33,7.875306606292725,True
drift,value,32,3,34,7.8805999755859375,True
drift,value,32,4,35,7.885893821716309,True
drift,value,32,5,36,7.8911871910095215,True
drift,value,33,1,33,7.687607288360596,True
drift,value,33,2,34,7.696783542633057,True
drift,value,33,3,35,7.705959320068359,True
drift,value,33,4,36,7.71513557434082,True
drift,value,33,5,37,7.724311351776123,True
drift,value,34,1,34,7.636636734008789,True
drift,value,34,2,35,7.6449785232543945,True
drift,value,34,3,36,7.6533203125,True
drift,value,34,4,37,7.6616621017456055,True
drift,value,34,5,38,7.670004367828369,True
drift,value,35,1,35,7.797610759735107,True
drift,value,35,2,36,7.805476665496826,True
drift,value,35,3,37,7.813343048095703,True
drift,value,35,4,38,7.82120943069458,True
drift,value,35,5,39,7.829075813293457,True
drift,value,36,1,36,7.45571231842041,True
drift,value,36,2,37,7.455158710479736,True
drift,value,36,3,38,7.454605579376221,True
drift,value,36,4,39,7.454051971435547,True
drift,value,36,5,40,7.453498363494873,True
drift,value,37,1,37,7.986822128295898,True
drift,value,37,2,38,7.988872528076172,True
drift,value,37,3,39,7.990922927856445,True
drift,value,37,4,40,7.992973327636719,True
drift,value,37,5,41,7.995023727416992,True
drift,value,38,1,38,7.861258029937744,True
drift,value,38,2,39,7.862396240234375,True
drift,value,38,3,40,7.863534450531006,True
drift,value,38,4,41,7.864672660827637,True
drift,value,38,5,42,7.865810871124268,True
drift,value,39,1,39,7.796869277954102,True
drift,value,39,2,40,7.800775051116943,True
drift,value,39,3,41,7.804680824279785,True
drift,value,39,4,42,7.808587074279785,True
drift,value,39,5,43,7.812492847442627,True
drift,value,40,1,40,7.890009880065918,True
drift,value,40,2,41,7.894601821899414,True
drift,value,40,3,42,7.89919376373291,True
drift,value,40,4,43,7.903785705566406,True
drift,value,40,5,44,7.908377647399902,True
drift,value,41,1,41,7.903520584106445,True
drift,value,41,2,42,7.8931050300598145,True
drift,value,41,3,43,7.882689476013184,True
drift,value,41,4,44,7.872273921966553,True
drift,value,41,5,45,7.861858367919922,True
drift,value,42,1,42,8.067192077636719,True
drift,value,42,2,43,8.061298370361328,True
drift,value,42,3,44,8.055404663085938,True
drift,value,42,4,45,8.04951000213623,True
drift,value,42,5,46,8.04361629486084,True
drift,value,43,1,43,7.803941249847412,True
drift,value,43,2,44,7.79789924621582,True
drift,value,43,3,45,7.7918572425842285,True
drift,value,43,4,46,7.785815238952637,True
drift,value,43,5,47,7.779773235321045,True
drift,value,44,1,44,7.691521167755127,True
drift,value,44,2,45,7.692651271820068,True
drift,value,44,3,46,7.693781852722168,True
drift,value,44,4,47,7.694912433624268,True
drift,value,44,5,48,7.696042537689209,True
drift,value,45,1,45,8.103108406066895,True
drift,value,45,2,46,8.113812446594238,True
drift,value,45,3,47,8.124516487121582,True
drift,value,45,4,48,8.135220527648926,True
drift,value,45,5,49,8.14592456817627,True
drift,value,46,1,46,7.677464485168457,True
drift,value,46,2,47,7.679717540740967,True
drift,value,46,3,48,7.681970596313477,True
drift,value,46,4,49,7.684223651885986,True
drift,value,46,5,50,7.686476707458496,True
drift,value,47,1,47,7.682149887084961,True
drift,value,47,2,48,7.68126916885376,True
