model,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,0,1,0,0.09267866611480713,0.07237899303436279,0.020299673080444336,0.020299673080444336,0.00041207672717291643
naive_last,0,2,1,0.09267866611480713,0.09573960304260254,-0.00306093692779541,0.00306093692779541,9.369334875941604e-06
naive_last,0,3,2,0.09267866611480713,0.1010591983795166,-0.008380532264709473,0.008380532264709473,7.023332103983648e-05
naive_last,0,4,3,0.09267866611480713,0.11063408851623535,-0.017955422401428223,0.017955422401428223,0.00032239719361371044
naive_last,0,5,4,0.09267866611480713,0.11563777923583984,-0.022959113121032715,0.022959113121032715,0.0005271208753043766
naive_last,1,1,1,0.035552382469177246,-0.0032668709754943848,0.03881925344467163,0.03881925344467163,0.0015069344380016503
naive_last,1,2,2,0.035552382469177246,-0.004706203937530518,0.040258586406707764,0.040258586406707764,0.0016207537794663551
naive_last,1,3,3,0.035552382469177246,-0.016475200653076172,0.05202758312225342,0.05202758312225342,0.0027068694055429887
naive_last,1,4,4,0.035552382469177246,-0.009117066860198975,0.04466944932937622,0.04466944932937622,0.0019953597033897097
naive_last,1,5,5,0.035552382469177246,-0.007355093955993652,0.0429074764251709,0.0429074764251709,0.0018410515331765964
naive_last,2,1,2,-0.01057446002960205,-0.01228708028793335,0.0017126202583312988,0.0017126202583312988,2.9330681492467647e-06
naive_last,2,2,3,-0.01057446002960205,-0.03671562671661377,0.02614116668701172,0.02614116668701172,0.0006833605957581312
naive_last,2,3,4,-0.01057446002960205,-0.05053544044494629,0.03996098041534424,0.03996098041534424,0.0015968799557555258
naive_last,2,4,5,-0.01057446002960205,-0.05501526594161987,0.04444080591201782,0.04444080591201782,0.0019749852301096382
naive_last,2,5,6,-0.01057446002960205,-0.079983651638031,0.06940919160842896,0.06940919160842896,0.0048176358797356045
naive_last,3,1,3,-0.08037585020065308,-0.05155789852142334,-0.028817951679229736,0.028817951679229736,0.00083047433898642
naive_last,3,2,4,-0.08037585020065308,-0.11408394575119019,0.03370809555053711,0.03370809555053711,0.0011362357056441397
naive_last,3,3,5,-0.08037585020065308,-0.1007031798362732,0.020327329635620117,0.020327329635620117,0.0004132003301151599
naive_last,3,4,6,-0.08037585020065308,-0.08632081747055054,0.005944967269897461,0.005944967269897461,3.534263584015207e-05
naive_last,3,5,7,-0.08037585020065308,-0.12459069490432739,0.044214844703674316,0.044214844703674316,0.0019549524921700367
naive_last,4,1,4,-0.13063502311706543,-0.1430150270462036,0.012380003929138184,0.012380003929138184,0.00015326449728547686
naive_last,4,2,5,-0.13063502311706543,-0.15414530038833618,0.023510277271270752,0.023510277271270752,0.0005527331373720301
