model,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,0,1,0,-0.08907115459442139,-0.08472424745559692,-0.004346907138824463,0.004346907138824463,1.8895601673563078e-05
naive_last,0,2,1,-0.08907115459442139,-0.08185362815856934,-0.007217526435852051,0.007217526435852051,5.209268785222321e-05
naive_last,0,3,2,-0.08907115459442139,-0.16674184799194336,0.07767069339752197,0.07767069339752197,0.006032736612851863
naive_last,0,4,3,-0.08907115459442139,-0.22747588157653809,0.1384047269821167,0.1384047269821167,0.019155868450994262
naive_last,0,5,4,-0.08907115459442139,-0.2558540105819702,0.16678285598754883,0.16678285598754883,0.027816521051363452
naive_last,1,1,1,-0.23386108875274658,-0.27202874422073364,0.03816765546798706,0.03816765546798706,0.0014567699239229626
naive_last,1,2,2,-0.23386108875274658,-0.16043907403945923,-0.07342201471328735,0.07342201471328735,0.005390792244558185
naive_last,1,3,3,-0.23386108875274658,-0.19603127241134644,-0.037829816341400146,0.037829816341400146,0.0014310950044240656
naive_last,1,4,4,-0.23386108875274658,-0.16339462995529175,-0.07046645879745483,0.07046645879745483,0.0049655218154534
naive_last,1,5,5,-0.23386108875274658,-0.14494407176971436,-0.08891701698303223,0.08891701698303223,0.007906235909160841
naive_last,2,1,2,-0.11940163373947144,-0.12105399370193481,0.001652359962463379,0.001652359962463379,2.730293445551979e-06
naive_last,2,2,3,-0.11940163373947144,-0.15527433156967163,0.035872697830200195,0.035872697830200195,0.0012868504496168498
naive_last,2,3,4,-0.11940163373947144,-0.143490731716156,0.02408909797668457,0.02408909797668457,0.0005802846413303087
naive_last,2,4,5,-0.11940163373947144,-0.1601008176803589,0.04069918394088745,0.04069918394088745,0.001656423573454191
naive_last,2,5,6,-0.11940163373947144,-0.13148963451385498,0.012088000774383545,0.012088000774383545,0.00014611976272149718
naive_last,3,1,3,-0.13103628158569336,-0.10989296436309814,-0.021143317222595215,0.021143317222595215,0.00044703986317529143
naive_last,3,2,4,-0.13103628158569336,-0.09349173307418823,-0.03754454851150513,0.03754454851150513,0.0014095931229327618
naive_last,3,3,5,-0.13103628158569336,-0.08953279256820679,-0.04150348901748657,0.04150348901748657,0.0017225396006246285
naive_last,3,4,6,-0.13103628158569336,-0.08579134941101074,-0.04524493217468262,0.04524493217468262,0.0020471038874916303
naive_last,3,5,7,-0.13103628158569336,-0.08113634586334229,-0.049899935722351074,0.049899935722351074,0.002490003585094769
naive_last,4,1,4,-0.07368093729019165,-0.06802332401275635,-0.005657613277435303,0.005657613277435303,3.200858799701223e-05
naive_last,4,2,5,-0.07368093729019165,-0.0644269585609436,-0.009253978729248047,0.009253978729248047,8.56361223213753e-05
naive_last,4,3,6,-0.07368093729019165,-0.09938156604766846,0.025700628757476807,0.025700628757476807,0.0006605223185296438
naive_last,4,4,7,-0.07368093729019165,-0.12771368026733398,0.054032742977142334,0.054032742977142334,0.002919537313633924
naive_last,4,5,8,-0.07368093729019165,-0.12938028573989868,0.05569934844970703,0.05569934844970703,0.003102417417721881
naive_last,5,1,5,-0.1280035376548767,-0.1379309892654419,0.009927451610565186,0.009927451610565186,9.85542954801133e-05
naive_last,5,2,6,-0.1280035376548767,-0.13248401880264282,0.004480481147766113,0.004480481147766113,2.0074711315487548e-05
naive_last,5,3,7,-0.1280035376548767,-0.127915620803833,-8.791685104370117e-05,8.791685104370117e-05,7.72937269744034e-09
naive_last,5,4,8,-0.1280035376548767,-0.07406103610992432,-0.05394250154495239,0.05394250154495239,0.0029097934729271913
naive_last,5,5,9,-0.1280035376548767,-0.06466066837310791,-0.0633428692817688,0.0633428692817688,0.004012319088847249
naive_last,6,1,6,-0.12901383638381958,-0.1314680576324463,0.002454221248626709,0.002454221248626709,6.0232019372108425e-06
naive_last,6,2,7,-0.12901383638381958,-0.13506770133972168,0.0060538649559021,0.0060538649559021,3.664928090429953e-05
naive_last,6,3,8,-0.12901383638381958,-0.135844886302948,0.006831049919128418,0.006831049919128418,4.6663242997624366e-05
naive_last,6,4,9,-0.12901383638381958,-0.1459892988204956,0.016975462436676025,0.016975462436676025,0.00028816632493899874
naive_last,6,5,10,-0.12901383638381958,-0.1538429856300354,0.02482914924621582,0.02482914924621582,0.0006164866522908596
naive_last,7,1,7,-0.16264569759368896,-0.18195432424545288,0.019308626651763916,0.019308626651763916,0.0003728230631772078
naive_last,7,2,8,-0.16264569759368896,-0.18490928411483765,0.02226358652114868,0.02226358652114868,0.0004956672847846733
naive_last,7,3,9,-0.16264569759368896,-0.20956116914749146,0.04691547155380249,0.04691547155380249,0.0022010614711156506
naive_last,7,4,10,-0.16264569759368896,-0.18956440687179565,0.02691870927810669,0.02691870927810669,0.0007246169091992272
naive_last,7,5,11,-0.16264569759368896,-0.1887143850326538,0.026068687438964844,0.026068687438964844,0.0006795764647904434
naive_last,8,1,8,-0.1505107283592224,-0.15250283479690552,0.0019921064376831055,0.0019921064376831055,3.9684880590584726e-06
naive_last,8,2,9,-0.1505107283592224,-0.14868813753128052,-0.0018225908279418945,0.0018225908279418945,3.3218373260979206e-06
naive_last,8,3,10,-0.1505107283592224,-0.1450853943824768,-0.0054253339767456055,0.0054253339767456055,2.9434248759230286e-05
naive_last,8,4,11,-0.1505107283592224,-0.13843083381652832,-0.012079894542694092,0.012079894542694092,0.0001459238521626105
naive_last,8,5,12,-0.1505107283592224,-0.14033818244934082,-0.010172545909881592,0.010172545909881592,0.0001034806902886487
naive_last,9,1,9,-0.08159750699996948,-0.09151417016983032,0.00991666316986084,0.00991666316986084,9.834020842447444e-05
naive_last,9,2,10,-0.08159750699996948,-0.07661652565002441,-0.004980981349945068,0.004980981349945068,2.4810175208500596e-05
naive_last,9,3,11,-0.08159750699996948,-0.08780109882354736,0.006203591823577881,0.006203591823577881,3.848455151356234e-05
naive_last,9,4,12,-0.08159750699996948,-0.08227676153182983,0.0006792545318603516,0.0006792545318603516,4.6138671905282536e-07
naive_last,9,5,13,-0.08159750699996948,-0.0998913049697876,0.018293797969818115,0.018293797969818115,0.0003346630441605214
naive_last,10,1,10,-0.06540036201477051,-0.06342566013336182,-0.0019747018814086914,0.0019747018814086914,3.8994475204390255e-06
naive_last,10,2,11,-0.06540036201477051,-0.07635527849197388,0.01095491647720337,0.01095491647720337,0.00012001019502250188
naive_last,10,3,12,-0.06540036201477051,-0.06709295511245728,0.0016925930976867676,0.0016925930976867676,2.8648713943368875e-06
naive_last,10,4,13,-0.06540036201477051,-0.08016365766525269,0.014763295650482178,0.014763295650482178,0.000217954898463546
naive_last,10,5,14,-0.06540036201477051,-0.07574403285980225,0.010343670845031738,0.010343670845031738,0.0001069915265503596
