model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,-0.3167053461074829,True
naive_last,0,2,1,-0.3167053461074829,True
naive_last,0,3,2,-0.3167053461074829,True
naive_last,0,4,3,-0.3167053461074829,True
naive_last,0,5,4,-0.3167053461074829,True
naive_last,1,1,1,-0.4090033769607544,True
naive_last,1,2,2,-0.4090033769607544,True
naive_last,1,3,3,-0.4090033769607544,True
naive_last,1,4,4,-0.4090033769607544,True
naive_last,1,5,5,-0.4090033769607544,True
naive_last,2,1,2,-0.4083235263824463,True
naive_last,2,2,3,-0.4083235263824463,True
naive_last,2,3,4,-0.4083235263824463,True
naive_last,2,4,5,-0.4083235263824463,True
naive_last,2,5,6,-0.4083235263824463,True
naive_last,3,1,3,-0.4008057117462158,True
naive_last,3,2,4,-0.4008057117462158,True
naive_last,3,3,5,-0.4008057117462158,True
naive_last,3,4,6,-0.4008057117462158,True
naive_last,3,5,7,-0.4008057117462158,True
naive_last,4,1,4,-0.23887091875076294,True
naive_last,4,2,5,-0.23887091875076294,True
naive_last,4,3,6,-0.23887091875076294,True
naive_last,4,4,7,-0.23887091875076294,True
naive_last,4,5,8,-0.23887091875076294,True
naive_last,5,1,5,-0.21492314338684082,True
naive_last,5,2,6,-0.21492314338684082,True
naive_last,5,3,7,-0.21492314338684082,True
naive_last,5,4,8,-0.21492314338684082,True
naive_last,5,5,9,-0.21492314338684082,True
naive_last,6,1,6,-0.05659252405166626,True
naive_last,6,2,7,-0.05659252405166626,True
naive_last,6,3,8,-0.05659252405166626,True
naive_last,6,4,9,-0.05659252405166626,True
naive_last,6,5,10,-0.05659252405166626,True
naive_last,7,1,7,0.13546907901763916,True
naive_last,7,2,8,0.13546907901763916,True
naive_last,7,3,9,0.13546907901763916,True
naive_last,7,4,10,0.13546907901763916,True
naive_last,7,5,11,0.13546907901763916,True
naive_last,8,1,8,0.3119393587112427,True
naive_last,8,2,9,0.3119393587112427,True
naive_last,8,3,10,0.3119393587112427,True
naive_last,8,4,11,0.3119393587112427,True
naive_last,8,5,12,0.3119393587112427,True
naive_last,9,1,9,0.44006407260894775,True
naive_last,9,2,10,0.44006407260894775,True
naive_last,9,3,11,0.44006407260894775,True
naive_last,9,4,12,0.44006407260894775,True
naive_last,9,5,13,0.44006407260894775,True
naive_last,10,1,10,0.4488039016723633,True
naive_last,10,2,11,0.4488039016723633,True
naive_last,10,3,12,0.4488039016723633,True
naive_last,10,4,13,0.4488039016723633,True
naive_last,10,5,14,0.4488039016723633,True
naive_last,11,1,11,0.11768579483032227,True
naive_last,11,2,12,0.11768579483032227,True
naive_last,11,3,13,0.11768579483032227,True
naive_last,11,4,14,0.11768579483032227,True
naive_last,11,5,15,0.11768579483032227,True
naive_last,12,1,12,0.21351420879364014,True
naive_last,12,2,13,0.21351420879364014,True
naive_last,12,3,14,0.21351420879364014,True
naive_last,12,4,15,0.21351420879364014,True
naive_last,12,5,16,0.21351420879364014,True
naive_last,13,1,13,0.4213918447494507,True
naive_last,13,2,14,0.4213918447494507,True
naive_last,13,3,15,0.4213918447494507,True
naive_last,13,4,16,0.4213918447494507,True
naive_last,13,5,17,0.4213918447494507,True
naive_last,14,1,14,0.23375701904296875,True
naive_last,14,2,15,0.23375701904296875,True
naive_last,14,3,16,0.23375701904296875,True
naive_last,14,4,17,0.23375701904296875,True
naive_last,14,5,18,0.23375701904296875,True
naive_last,15,1,15,0.3147083520889282,True
naive_last,15,2,16,0.3147083520889282,True
naive_last,15,3,17,0.3147083520889282,True
naive_last,15,4,18,0.3147083520889282,True
naive_last,15,5,19,0.3147083520889282,True
naive_last,16,1,16,0.12014460563659668,True
naive_last,16,2,17,0.12014460563659668,True
naive_last,16,3,18,0.12014460563659668,True
naive_last,16,4,19,0.12014460563659668,True
naive_last,16,5,20,0.12014460563659668,True
naive_last,17,1,17,0.09561216831207275,True
naive_last,17,2,18,0.09561216831207275,True
naive_last,17,3,19,0.09561216831207275,True
naive_last,17,4,20,0.09561216831207275,True
naive_last,17,5,21,0.09561216831207275,True
naive_last,18,1,18,-0.05185800790786743,True
naive_last,18,2,19,-0.05185800790786743,True
naive_last,18,3,20,-0.05185800790786743,True
naive_last,18,4,21,-0.05185800790786743,True
naive_last,18,5,22,-0.05185800790786743,True
naive_last,19,1,19,-0.012133181095123291,True
naive_last,19,2,20,-0.012133181095123291,True
naive_last,19,3,21,-0.012133181095123291,True
naive_last,19,4,22,-0.012133181095123291,True
naive_last,19,5,23,-0.012133181095123291,True
naive_last,20,1,20,-0.051390767097473145,True
naive_last,20,2,21,-0.051390767097473145,True
naive_last,20,3,22,-0.051390767097473145,True
naive_last,20,4,23,-0.051390767097473145,True
naive_last,20,5,24,-0.051390767097473145,True
naive_last,21,1,21,0.17270803451538086,True
naive_last,21,2,22,0.17270803451538086,True
naive_last,21,3,23,0.17270803451538086,True
naive_last,21,4,24,0.17270803451538086,True
naive_last,21,5,25,0.17270803451538086,True
naive_last,22,1,22,0.08551907539367676,True
naive_last,22,2,23,0.08551907539367676,True
naive_last,22,3,24,0.08551907539367676,True
naive_last,22,4,25,0.08551907539367676,True
naive_last,22,5,26,0.08551907539367676,True
naive_last,23,1,23,0.2727837562561035,True
naive_last,23,2,24,0.2727837562561035,True
naive_last,23,3,25,0.2727837562561035,True
naive_last,23,4,26,0.2727837562561035,True
naive_last,23,5,27,0.2727837562561035,True
naive_last,24,1,24,0.341686487197876,True
naive_last,24,2,25,0.341686487197876,True
naive_last,24,3,26,0.341686487197876,True
naive_last,24,4,27,0.341686487197876,True
naive_last,24,5,28,0.341686487197876,True
naive_last,25,1,25,0.5078246593475342,True
naive_last,25,2,26,0.5078246593475342,True
naive_last,25,3,27,0.5078246593475342,True
naive_last,25,4,28,0.5078246593475342,True
naive_last,25,5,29,0.5078246593475342,True
naive_last,26,1,26,0.4302619695663452,True
naive_last,26,2,27,0.4302619695663452,True
naive_last,26,3,28,0.4302619695663452,True
naive_last,26,4,29,0.4302619695663452,True
naive_last,26,5,30,0.4302619695663452,True
naive_last,27,1,27,0.3269810676574707,True
naive_last,27,2,28,0.3269810676574707,True
naive_last,27,3,29,0.3269810676574707,True
naive_last,27,4,30,0.3269810676574707,True
naive_last,27,5,31,0.3269810676574707,True
naive_last,28,1,28,0.37421298027038574,True
naive_last,28,2,29,0.37421298027038574,True
naive_last,28,3,30,0.37421298027038574,True
naive_last,28,4,31,0.37421298027038574,True
naive_last,28,5,32,0.37421298027038574,True
naive_last,29,1,29,0.4629114866256714,True
naive_last,29,2,30,0.4629114866256714,True
naive_last,29,3,31,0.4629114866256714,True
naive_last,29,4,32,0.4629114866256714,True
naive_last,29,5,33,0.4629114866256714,True
naive_last,30,1,30,0.38150012493133545,True
naive_last,30,2,31,0.38150012493133545,True
naive_last,30,3,32,0.38150012493133545,True
naive_last,30,4,33,0.38150012493133545,True
naive_last,30,5,34,0.38150012493133545,True
naive_last,31,1,31,0.32841038703918457,True
naive_last,31,2,32,0.32841038703918457,True
naive_last,31,3,33,0.32841038703918457,True
naive_last,31,4,34,0.32841038703918457,True
naive_last,31,5,35,0.32841038703918457,True
naive_last,32,1,32,0.17980384826660156,True
naive_last,32,2,33,0.17980384826660156,True
naive_last,32,3,34,0.17980384826660156,True
naive_last,32,4,35,0.17980384826660156,True
naive_last,32,5,36,0.17980384826660156,True
naive_last,33,1,33,0.26846015453338623,True
naive_last,33,2,34,0.26846015453338623,True
naive_last,33,3,35,0.26846015453338623,True
naive_last,33,4,36,0.26846015453338623,True
