model,rolling_step,horizon_step,target_index,predicted_value,locked
naive_last,0,1,0,0.03319823741912842,True
naive_last,0,2,1,0.03319823741912842,True
naive_last,0,3,2,0.03319823741912842,True
naive_last,0,4,3,0.03319823741912842,True
naive_last,0,5,4,0.03319823741912842,True
naive_last,1,1,1,0.131675124168396,True
naive_last,1,2,2,0.131675124168396,True
naive_last,1,3,3,0.131675124168396,True
naive_last,1,4,4,0.131675124168396,True
naive_last,1,5,5,0.131675124168396,True
naive_last,2,1,2,0.1805284023284912,True
naive_last,2,2,3,0.1805284023284912,True
naive_last,2,3,4,0.1805284023284912,True
naive_last,2,4,5,0.1805284023284912,True
naive_last,2,5,6,0.1805284023284912,True
naive_last,3,1,3,0.13409209251403809,True
naive_last,3,2,4,0.13409209251403809,True
naive_last,3,3,5,0.13409209251403809,True
naive_last,3,4,6,0.13409209251403809,True
naive_last,3,5,7,0.13409209251403809,True
naive_last,4,1,4,0.15253746509552002,True
naive_last,4,2,5,0.15253746509552002,True
naive_last,4,3,6,0.15253746509552002,True
naive_last,4,4,7,0.15253746509552002,True
naive_last,4,5,8,0.15253746509552002,True
naive_last,5,1,5,0.1625431776046753,True
naive_last,5,2,6,0.1625431776046753,True
naive_last,5,3,7,0.1625431776046753,True
naive_last,5,4,8,0.1625431776046753,True
naive_last,5,5,9,0.1625431776046753,True
naive_last,6,1,6,0.1411823034286499,True
naive_last,6,2,7,0.1411823034286499,True
naive_last,6,3,8,0.1411823034286499,True
naive_last,6,4,9,0.1411823034286499,True
naive_last,6,5,10,0.1411823034286499,True
naive_last,7,1,7,0.10796284675598145,True
naive_last,7,2,8,0.10796284675598145,True
naive_last,7,3,9,0.10796284675598145,True
naive_last,7,4,10,0.10796284675598145,True
naive_last,7,5,11,0.10796284675598145,True
naive_last,8,1,8,0.13317787647247314,True
naive_last,8,2,9,0.13317787647247314,True
naive_last,8,3,10,0.13317787647247314,True
naive_last,8,4,11,0.13317787647247314,True
naive_last,8,5,12,0.13317787647247314,True
naive_last,9,1,9,0.1001662015914917,True
naive_last,9,2,10,0.1001662015914917,True
naive_last,9,3,11,0.1001662015914917,True
naive_last,9,4,12,0.1001662015914917,True
naive_last,9,5,13,0.1001662015914917,True
naive_last,10,1,10,0.08520877361297607,True
naive_last,10,2,11,0.08520877361297607,True
naive_last,10,3,12,0.08520877361297607,True
naive_last,10,4,13,0.08520877361297607,True
naive_last,10,5,14,0.08520877361297607,True
naive_last,11,1,11,0.13666176795959473,True
naive_last,11,2,12,0.13666176795959473,True
naive_last,11,3,13,0.13666176795959473,True
naive_last,11,4,14,0.13666176795959473,True
naive_last,11,5,15,0.13666176795959473,True
naive_last,12,1,12,0.0602107048034668,True
naive_last,12,2,13,0.0602107048034668,True
naive_last,12,3,14,0.0602107048034668,True
naive_last,12,4,15,0.0602107048034668,True
naive_last,12,5,16,0.0602107048034668,True
naive_last,13,1,13,0.09560084342956543,True
naive_last,13,2,14,0.09560084342956543,True
naive_last,13,3,15,0.09560084342956543,True
naive_last,13,4,16,0.09560084342956543,True
naive_last,13,5,17,0.09560084342956543,True
naive_last,14,1,14,0.034438490867614746,True
naive_last,14,2,15,0.034438490867614746,True
naive_last,14,3,16,0.034438490867614746,True
naive_last,14,4,17,0.034438490867614746,True
naive_last,14,5,18,0.034438490867614746,True
naive_last,15,1,15,-0.01847892999649048,True
naive_last,15,2,16,-0.01847892999649048,True
naive_last,15,3,17,-0.01847892999649048,True
naive_last,15,4,18,-0.01847892999649048,True
naive_last,15,5,19,-0.01847892999649048,True
naive_last,16,1,16,-0.011526346206665039,True
naive_last,16,2,17,-0.011526346206665039,True
naive_last,16,3,18,-0.011526346206665039,True
naive_last,16,4,19,-0.011526346206665039,True
naive_last,16,5,20,-0.011526346206665039,True
naive_last,17,1,17,-0.08982729911804199,True
naive_last,17,2,18,-0.08982729911804199,True
naive_last,17,3,19,-0.08982729911804199,True
naive_last,17,4,20,-0.08982729911804199,True
naive_last,17,5,21,-0.08982729911804199,True
naive_last,18,1,18,-0.030305922031402588,True
naive_last,18,2,19,-0.030305922031402588,True
naive_last,18,3,20,-0.030305922031402588,True
naive_last,18,4,21,-0.030305922031402588,True
naive_last,18,5,22,-0.030305922031402588,True
naive_last,19,1,19,-0.08390140533447266,True
naive_last,19,2,20,-0.08390140533447266,True
naive_last,19,3,21,-0.08390140533447266,True
naive_last,19,4,22,-0.08390140533447266,True
naive_last,19,5,23,-0.08390140533447266,True
naive_last,20,1,20,-0.12040406465530396,True
naive_last,20,2,21,-0.12040406465530396,True
naive_last,20,3,22,-0.12040406465530396,True
naive_last,20,4,23,-0.12040406465530396,True
naive_last,20,5,24,-0.12040406465530396,True
naive_last,21,1,21,-0.09434670209884644,True
naive_last,21,2,22,-0.09434670209884644,True
naive_last,21,3,23,-0.09434670209884644,True
naive_last,21,4,24,-0.09434670209884644,True
naive_last,21,5,25,-0.09434670209884644,True
naive_last,22,1,22,-0.08005589246749878,True
naive_last,22,2,23,-0.08005589246749878,True
naive_last,22,3,24,-0.08005589246749878,True
naive_last,22,4,25,-0.08005589246749878,True
naive_last,22,5,26,-0.08005589246749878,True
naive_last,23,1,23,-0.12572592496871948,True
naive_last,23,2,24,-0.12572592496871948,True
naive_last,23,3,25,-0.12572592496871948,True
naive_last,23,4,26,-0.12572592496871948,True
naive_last,23,5,27,-0.12572592496871948,True
naive_last,24,1,24,-0.1841644048690796,True
naive_last,24,2,25,-0.1841644048690796,True
naive_last,24,3,26,-0.1841644048690796,True
naive_last,24,4,27,-0.1841644048690796,True
naive_last,24,5,28,-0.1841644048690796,True
naive_last,25,1,25,-0.10730135440826416,True
naive_last,25,2,26,-0.10730135440826416,True
naive_last,25,3,27,-0.10730135440826416,True
naive_last,25,4,28,-0.10730135440826416,True
naive_last,25,5,29,-0.10730135440826416,True
naive_last,26,1,26,-0.06899303197860718,True
naive_last,26,2,27,-0.06899303197860718,True
naive_last,26,3,28,-0.06899303197860718,True
naive_last,26,4,29,-0.06899303197860718,True
naive_last,26,5,30,-0.06899303197860718,True
naive_last,27,1,27,-0.01567256450653076,True
naive_last,27,2,28,-0.01567256450653076,True
naive_last,27,3,29,-0.01567256450653076,True
naive_last,27,4,30,-0.01567256450653076,True
naive_last,27,5,31,-0.01567256450653076,True
naive_last,28,1,28,0.1000516414642334,True
naive_last,28,2,29,0.1000516414642334,True
naive_last,28,3,30,0.1000516414642334,True
naive_last,28,4,31,0.1000516414642334,True
naive_last,28,5,32,0.1000516414642334,True
naive_last,29,1,29,0.0811760425567627,True
naive_last,29,2,30,0.0811760425567627,True
naive_last,29,3,31,0.0811760425567627,True
naive_last,29,4,32,0.0811760425567627,True
naive_last,29,5,33,0.0811760425567627,True
naive_last,30,1,30,0.07396328449249268,True
naive_last,30,2,31,0.07396328449249268,True
naive_last,30,3,32,0.07396328449249268,True
naive_last,30,4,33,0.07396328449249268,True
naive_last,30,5,34,0.07396328449249268,True
naive_last,31,1,31,0.11606907844543457,True
naive_last,31,2,32,0.11606907844543457,True
