model,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
naive_last,0,1,0,-0.13604581356048584,-0.1273726224899292,-0.00867319107055664,0.00867319107055664,7.522424334638345e-05
naive_last,0,2,1,-0.13604581356048584,-0.10993552207946777,-0.026110291481018066,0.026110291481018066,0.0006817473212237246
naive_last,0,3,2,-0.13604581356048584,-0.18985557556152344,0.0538097620010376,0.0538097620010376,0.0028954904866083098
naive_last,0,4,3,-0.13604581356048584,-0.22350376844406128,0.08745795488357544,0.08745795488357544,0.007648893872417517
naive_last,0,5,4,-0.13604581356048584,-0.20415949821472168,0.06811368465423584,0.06811368465423584,0.004639474037176683
naive_last,1,1,1,-0.1995067596435547,-0.22051703929901123,0.021010279655456543,0.021010279655456543,0.0004414318512004911
naive_last,1,2,2,-0.1995067596435547,-0.12715810537338257,-0.07234865427017212,0.07234865427017212,0.005234327774704894
naive_last,1,3,3,-0.1995067596435547,-0.17228466272354126,-0.027222096920013428,0.027222096920013428,0.0007410425607226045
naive_last,1,4,4,-0.1995067596435547,-0.15561342239379883,-0.04389333724975586,0.04389333724975586,0.0019266250549208053
naive_last,1,5,5,-0.1995067596435547,-0.16817396879196167,-0.03133279085159302,0.03133279085159302,0.000981743782549671
naive_last,2,1,2,-0.19394534826278687,-0.20514297485351562,0.01119762659072876,0.01119762659072876,0.0001253868412653958
naive_last,2,2,3,-0.19394534826278687,-0.22842347621917725,0.03447812795639038,0.03447812795639038,0.001188741307377228
naive_last,2,3,4,-0.19394534826278687,-0.23603612184524536,0.042090773582458496,0.042090773582458496,0.001771633220769786
naive_last,2,4,5,-0.19394534826278687,-0.2594493627548218,0.06550401449203491,0.06550401449203491,0.00429077591457272
naive_last,2,5,6,-0.19394534826278687,-0.23351335525512695,0.03956800699234009,0.03956800699234009,0.001565627177345874
naive_last,3,1,3,-0.2643786072731018,-0.23286038637161255,-0.03151822090148926,0.03151822090148926,0.0009933982487950743
naive_last,3,2,4,-0.2643786072731018,-0.20762896537780762,-0.05674964189529419,0.05674964189529419,0.0032205218552441295
naive_last,3,3,5,-0.2643786072731018,-0.19722193479537964,-0.06715667247772217,0.06715667247772217,0.004510018658280046
naive_last,3,4,6,-0.2643786072731018,-0.20270156860351562,-0.06167703866958618,0.06167703866958618,0.003804057099049629
naive_last,3,5,7,-0.2643786072731018,-0.20401835441589355,-0.06036025285720825,0.06036025285720825,0.003643360124986117
naive_last,4,1,4,-0.21072357892990112,-0.22323310375213623,0.012509524822235107,0.012509524822235107,0.0001564882112781163
naive_last,4,2,5,-0.21072357892990112,-0.19888806343078613,-0.01183551549911499,0.01183551549911499,0.00014007942712979116
naive_last,4,3,6,-0.21072357892990112,-0.19981467723846436,-0.010908901691436768,0.010908901691436768,0.00011900413611343197
naive_last,4,4,7,-0.21072357892990112,-0.21510398387908936,0.004380404949188232,0.004380404949188232,1.918794751887276e-05
naive_last,4,5,8,-0.21072357892990112,-0.22074806690216064,0.010024487972259521,0.010024487972259521,0.00010049035910597581
naive_last,5,1,5,-0.2064424753189087,-0.19057214260101318,-0.015870332717895508,0.015870332717895508,0.0002518674605767046
naive_last,5,2,6,-0.2064424753189087,-0.17611736059188843,-0.030325114727020264,0.030325114727020264,0.0009196125832069413
naive_last,5,3,7,-0.2064424753189087,-0.17191386222839355,-0.03452861309051514,0.03452861309051514,0.0011922251219544933
naive_last,5,4,8,-0.2064424753189087,-0.10508710145950317,-0.10135537385940552,0.10135537385940552,0.010272911810179863
naive_last,5,5,9,-0.2064424753189087,-0.09337741136550903,-0.11306506395339966,0.11306506395339966,0.012783708686786355
naive_last,6,1,6,-0.0674167275428772,-0.07235825061798096,0.00494152307510376,0.00494152307510376,2.4418650301782918e-05
naive_last,6,2,7,-0.0674167275428772,-0.09477168321609497,0.027354955673217773,0.027354955673217773,0.0007482935998837092
naive_last,6,3,8,-0.0674167275428772,-0.09291857481002808,0.02550184726715088,0.02550184726715088,0.0006503442140370908
naive_last,6,4,9,-0.0674167275428772,-0.09040367603302002,0.022986948490142822,0.022986948490142822,0.0005283998008884794
naive_last,6,5,10,-0.0674167275428772,-0.09962493181228638,0.03220820426940918,0.03220820426940918,0.0010373684222599877
naive_last,7,1,7,-0.04102438688278198,-0.054887235164642334,0.013862848281860352,0.013862848281860352,0.0001921785624858785
naive_last,7,2,8,-0.04102438688278198,-0.045582711696624756,0.0045583248138427734,0.0045583248138427734,2.0778325108494755e-05
naive_last,7,3,9,-0.04102438688278198,-0.05549812316894531,0.01447373628616333,0.01447373628616333,0.00020948904208140107
naive_last,7,4,10,-0.04102438688278198,-0.03186088800430298,-0.009163498878479004,0.009163498878479004,8.396971169588596e-05
naive_last,7,5,11,-0.04102438688278198,-0.03796994686126709,-0.0030544400215148926,0.0030544400215148926,9.329603845031897e-06
naive_last,8,1,8,0.004514217376708984,0.009322881698608398,-0.004808664321899414,0.004808664321899414,2.312325256070835e-05
naive_last,8,2,9,0.004514217376708984,0.005937099456787109,-0.001422882080078125,0.001422882080078125,2.0245934138074517e-06
naive_last,8,3,10,0.004514217376708984,0.013984203338623047,-0.009469985961914062,0.009469985961914062,8.968063411884941e-05
naive_last,8,4,11,0.004514217376708984,0.00937199592590332,-0.004857778549194336,0.004857778549194336,2.3598012433012627e-05
naive_last,8,5,12,0.004514217376708984,0.0168302059173584,-0.012315988540649414,0.012315988540649414,0.00015168357373340768
naive_last,9,1,9,0.05412280559539795,0.05758178234100342,-0.0034589767456054688,0.0034589767456054688,1.19645201266394e-05
naive_last,9,2,10,0.05412280559539795,0.0863727331161499,-0.03224992752075195,0.03224992752075195,0.0010400578250937542
naive_last,9,3,11,0.05412280559539795,0.10371840000152588,-0.04959559440612793,0.04959559440612793,0.002459722984497148
naive_last,9,4,12,0.05412280559539795,0.10692310333251953,-0.05280029773712158,0.05280029773712158,0.0027878714411286865
naive_last,9,5,13,0.05412280559539795,0.08449053764343262,-0.030367732048034668,0.030367732048034668,0.0009221991497412318
