forecast_target,rolling_step,horizon_step,target_index,predicted_value,true_value,error,absolute_error,squared_error
value,0,1,0,4.728306293487549,4.3482489585876465,0.38005733489990234,0.38005733489990234,0.14444357781121653
value,0,2,1,4.846889972686768,4.360668182373047,0.4862217903137207,0.4862217903137207,0.23641162937587978
value,0,3,2,4.874119281768799,3.964174270629883,0.909945011138916,0.909945011138916,0.827999923296602
value,0,4,3,4.814243316650391,3.619656562805176,1.1945867538452148,1.1945867538452148,1.427037512462448
value,0,5,4,4.790780067443848,3.772826671600342,1.0179533958435059,1.0179533958435059,1.0362291161093253
value,1,1,1,4.366517543792725,3.711190938949585,0.6553266048431396,0.6553266048431396,0.4294529590152365
value,1,2,2,4.454326152801514,4.5405168533325195,-0.08619070053100586,0.08619070053100586,0.007428836858025534
value,1,3,3,4.47742223739624,4.22957706451416,0.24784517288208008,0.24784517288208008,0.06142722972094816
value,1,4,4,4.449077129364014,4.384126663208008,0.06495046615600586,0.06495046615600586,0.0042185630538824626
value,1,5,5,4.438809394836426,4.374007225036621,0.06480216979980469,0.06480216979980469,0.004199321210762719
value,2,1,2,4.664941310882568,4.442543029785156,0.2223982810974121,0.2223982810974121,0.04946099543508353
value,2,2,3,4.783186435699463,4.0879058837890625,0.6952805519104004,0.6952805519104004,0.483415045864831
value,2,3,4,4.821650981903076,3.9499149322509766,0.8717360496520996,0.8717360496520996,0.7599237402630479
value,2,4,5,4.753901958465576,3.7392489910125732,1.014652967453003,1.014652967453003,1.0295206443611846
value,2,5,6,4.753861904144287,3.8303229808807373,0.9235389232635498,0.9235389232635498,0.8529241427827969
value,3,1,3,4.1938252449035645,4.006031513214111,0.18779373168945312,0.18779373168945312,0.03526648566185031
value,3,2,4,4.283486843109131,4.177140235900879,0.10634660720825195,0.10634660720825195,0.011309600864706226
value,3,3,5,4.31937837600708,4.387806415557861,-0.06842803955078125,0.06842803955078125,0.004682396596763283
value,3,4,6,4.2749247550964355,4.282933712005615,-0.008008956909179688,0.008008956909179688,6.414339077309705e-05
value,3,5,7,4.31171178817749,4.296272277832031,0.015439510345458984,0.015439510345458984,0.000238378479707535
value,4,1,4,4.495499134063721,4.291672706604004,0.2038264274597168,0.2038264274597168,0.041545212530991193
value,4,2,5,4.612858295440674,4.415404796600342,0.19745349884033203,0.19745349884033203,0.038987884204289
value,4,3,6,4.664175510406494,4.548336029052734,0.11583948135375977,0.11583948135375977,0.013418785440308056
value,4,4,7,4.587503910064697,4.5170578956604,0.07044601440429688,0.07044601440429688,0.004962640945450403
value,4,5,8,4.62811803817749,4.504179000854492,0.12393903732299805,0.12393903732299805,0.015360884972551503
value,5,1,5,4.675655841827393,4.666088104248047,0.009567737579345703,0.009567737579345703,9.154160238722397e-05
value,5,2,6,4.794667720794678,4.680347442626953,0.11432027816772461,0.11432027816772461,0.013069126000345932
value,5,3,7,4.8364458084106445,4.6472296714782715,0.18921613693237305,0.18921613693237305,0.03580274647561055
value,5,4,8,4.7696661949157715,4.939310550689697,-0.16964435577392578,0.16964435577392578,0.028779207445950306
value,5,5,9,4.785984516143799,5.2580695152282715,-0.47208499908447266,0.47208499908447266,0.22286424636058655
value,6,1,6,5.10899543762207,5.506913185119629,-0.3979177474975586,0.3979177474975586,0.1583385337735308
value,6,2,7,5.219776630401611,5.483455181121826,-0.26367855072021484,0.26367855072021484,0.06952637810991291
value,6,3,8,5.2422590255737305,5.509673118591309,-0.2674140930175781,0.2674140930175781,0.07151029714441393
value,6,4,9,5.191176414489746,5.51749324798584,-0.32631683349609375,0.32631683349609375,0.10648267582291737
value,6,5,10,5.141859531402588,5.462756633758545,-0.32089710235595703,0.32089710235595703,0.10297495030044956
value,7,1,7,5.515507698059082,5.3440842628479,0.17142343521118164,0.17142343521118164,0.02938599413960219
value,7,2,8,5.562649250030518,5.39146089553833,0.1711883544921875,0.1711883544921875,0.029305452713742852
value,7,3,9,5.574896812438965,5.320625305175781,0.2542715072631836,0.2542715072631836,0.06465399940589123
value,7,4,10,5.5794358253479,5.514272689819336,0.06516313552856445,0.06516313552856445,0.004246234231914059
value,7,5,11,5.431779384613037,5.482534885406494,-0.05075550079345703,0.05075550079345703,0.0025761208607946173
value,8,1,8,5.649315357208252,5.684001922607422,-0.03468656539916992,0.03468656539916992,0.001203157819190892
value,8,2,9,5.663382053375244,5.497254371643066,0.16612768173217773,0.16612768173217773,0.02759840663770774
value,8,3,10,5.663287162780762,5.600747585296631,0.06253957748413086,0.06253957748413086,0.0039111987518936076
value,8,4,11,5.699852466583252,5.7773756980896,-0.07752323150634766,0.07752323150634766,0.006009851423186774
value,8,5,12,5.512832164764404,5.809573650360107,-0.2967414855957031,0.2967414855957031,0.08805550927354489
value,9,1,9,5.754732608795166,5.720799446105957,0.033933162689208984,0.033933162689208984,0.0011514595300923247
value,9,2,10,5.748921871185303,5.8003740310668945,-0.0514521598815918,0.0514521598815918,0.0026473247564808844
value,9,3,11,5.742521286010742,5.842231750488281,-0.09971046447753906,0.09971046447753906,0.00994217672632658
value,9,4,12,5.795369625091553,5.903407573699951,-0.10803794860839844,0.10803794860839844,0.011672198339510942
value,9,5,13,5.5849995613098145,5.851430892944336,-0.2664313316345215,0.2664313316345215,0.07098565447654437
value,10,1,10,5.791258335113525,5.951244354248047,-0.15998601913452148,0.15998601913452148,0.025595526318511475
value,10,2,11,5.779539585113525,5.811873435974121,-0.0323338508605957,0.0323338508605957,0.0010454779114752455
value,10,3,12,5.770246982574463,5.936985492706299,-0.16673851013183594,0.16673851013183594,0.027801730760984356
value,10,4,13,5.828063488006592,5.9107666015625,-0.0827031135559082,0.0827031135559082,0.006839804991841447
value,10,5,14,5.61008882522583,5.973322868347168,-0.3632340431213379,0.3632340431213379,0.13193897008227395
value,11,1,11,5.815907955169678,5.898347854614258,-0.08243989944458008,0.08243989944458008,0.006796337020432475
value,11,2,12,5.8005242347717285,5.913066864013672,-0.11254262924194336,0.11254262924194336,0.012665843396689525
value,11,3,13,5.789395809173584,6.084635257720947,-0.2952394485473633,0.2952394485473633,0.08716633197855117
value,11,4,14,5.849874496459961,6.379476070404053,-0.5296015739440918,0.5296015739440918,0.28047782712405933
value,11,5,15,5.6280975341796875,6.412134647369385,-0.7840371131896973,0.7840371131896973,0.6147141948588342
value,12,1,12,5.901427268981934,6.537705898284912,-0.6362786293029785,0.6362786293029785,0.40485049410767715
value,12,2,13,5.8760857582092285,6.548745632171631,-0.6726598739624023,0.6726598739624023,0.452471306039115
